"","Patient1","Patient10","Patient100","Patient102","Patient105","Patient106","Patient107","Patient108","Patient11","Patient112","Patient116","Patient117","Patient121","Patient125","Patient126","Patient127","Patient13","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient14","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient15","Patient150","Patient154","Patient155","Patient156","Patient158","Patient159","Patient162","Patient163","Patient165","Patient166","Patient167","Patient168","Patient169","Patient17","Patient170","Patient172","Patient173","Patient179","Patient18","Patient181","Patient183","Patient184","Patient185","Patient187","Patient188","Patient189","Patient191","Patient193","Patient195","Patient196","Patient197","Patient20","Patient200","Patient201","Patient203","Patient204","Patient205","Patient206","Patient21","Patient22","Patient23","Patient24","Patient25","Patient27","Patient30","Patient31","Patient32","Patient33","Patient34","Patient35","Patient36","Patient37","Patient38","Patient4","Patient40","Patient42","Patient44","Patient45","Patient47","Patient48","Patient51","Patient56","Patient58","Patient6","Patient61","Patient62","Patient63","Patient67","Patient7","Patient72","Patient73","Patient75","Patient77","Patient78","Patient79","Patient8","Patient82","Patient83","Patient86","Patient87","Patient9","Patient94","Patient96","Patient98","Patient99"
"Homo sapiens: Termination of O-glycan biosynthesis",-0.191064828164393,-0.234123481516713,0.0818569635533551,0.248159059900779,0.0764862698429591,-0.180682176816374,0.0592651313702771,-0.375485838966824,0.143655299357924,0.170847297831523,0.101656423359937,0.445673412986017,0.36501812141747,-0.177103346110885,-0.374008295546191,0.526291719497844,-0.0738539562319716,0.0326793558231221,0.179525389415836,0.16653670058249,-0.181766134471761,-0.053405575904596,-0.228660304754613,0.112061070957994,0.245245186172381,-0.0351233364660644,-0.255524136538141,-0.0598422467597306,-0.310741376452049,0.198021909498308,-0.037163411677327,-0.0272397296548055,0.141447740388999,0.0272898349838969,-0.198357928051184,0.271514394464183,-0.125567328872236,0.0732521427492877,-0.428210712775171,0.272139724319249,-0.236893837298454,0.0194860222776094,0.197536058921734,-0.310031925229007,-0.136745647722095,-0.197386736640221,0.225512571301497,0.0460641926713488,-0.198207542464723,0.336493003957208,-0.0224896186055185,-0.261414882611215,-0.340298212137876,-0.350407934955726,-0.270717685050875,0.181281972912738,0.158945751350172,0.303319370390691,0.179437067178364,-0.0136859842630635,-0.308574366255402,-0.343153445165924,-0.0344812962606861,-0.211310432290863,-0.376934595026206,-0.356078692818354,0.0388613303857909,-0.195532034842885,-0.0136269987721147,-0.0863203951191808,0.0112472409840045,-0.205243483836199,-0.0926628675689019,0.115018588984782,-0.123566055960979,-0.0995602385368869,-0.262910041280504,0.0111721797081098,0.0364552874546402,0.186056494413395,0.421124279496786,-0.113266939022776,0.218728594726942,0.000885222231934713,-0.137745103781509,-0.0159323702077085,0.399293323002048,-0.0941407838699001,-0.299364071604706,-0.225456789620433,0.0285452566847997,-0.108197973477731,0.448422459396515,0.0681096469498178,0.0274240601451966,-0.0729002059566936,-0.178270936416957,-0.452504369208753,-0.205154035253708,-0.0591113528634084,-0.0264569454600306,-0.335874470434734,-0.224180483663358,0.0358393179665459,0.0560019029062854,0.236372332072964,0.0476351117324842,-0.0729893042268992,-0.1747648154147,-0.234232801474943,0.0997984919834487,-0.125055094886866,0.24549529696098,-0.335485510878747,0.0193196689481019,0.0704823650100667,0.202407237104166,0.395136360665503,-0.168285627229601,0.308722835781436,-0.11749988767471
"Homo sapiens: Termination of translesion DNA synthesis",-0.132273404311905,0.51611680183687,-0.343613274226548,-0.541463470659119,0.248052751332176,0.51526655845819,0.0174963078143908,0.139575446068704,0.0495137843731959,-0.154762458104891,-0.287108816761814,-0.450344659862782,-0.392516502980105,0.210969973003292,-0.492627374962064,-0.30435759552739,0.455095841545815,0.111036452039065,0.00694961243291492,0.26214910158562,0.139977552113713,-0.259986203804429,0.404426114101207,0.0866046026889435,-0.417946013959583,0.345120235215951,-0.0336154990010222,0.129634166993376,-0.476043136905326,-0.120029133519753,0.248975807716527,-0.11309187988894,0.0390946713088133,0.169616074121866,0.295134247644427,-0.17709275573706,-0.249826232508344,-0.591118427953007,0.324814724565112,-0.548275820417889,0.338790465378451,0.0618518507485977,-0.264737040761707,-0.0970648875660984,0.277037380542154,0.0552635558626879,-0.107608506387692,0.0625176565445196,0.271645725303996,-0.042920835277127,0.288367865638356,-0.179023511270115,0.166110412010631,0.377674422513702,0.32305937290798,-0.452662405707212,-0.20639802116749,-0.353952249205814,-0.0784589382829581,0.14107366141775,0.285304997430115,-0.431093808274429,0.472439036371513,-0.211393779752107,0.0460502988015509,0.311165488294105,0.165287099342203,0.275143212073616,0.0505889582568335,-0.123617571608305,0.0433537903688565,0.200729263154834,0.233503842859813,-0.449723745672407,0.270505251407759,-0.0821030115383659,-0.356532293731587,-0.332041835354574,-0.446252602821779,0.000593974443648088,-0.257536372278582,-0.251395209498191,-0.253710270128888,-0.539958263567581,-0.474410681875099,-0.425477244399423,-0.568518214553225,-0.404336372827561,-0.251093759661271,-0.367468645567641,0.2849381525535,0.409559891043549,0.0827708141586082,0.0555683894692552,-0.262557878666202,0.307247169458575,-0.000919899237328492,-0.304052452202956,0.469777867424895,-0.0435589729443582,-0.460505151394172,0.102227326739793,0.209456301736935,0.283669847989298,0.0330945387285629,-0.316073366435573,-0.128351489535134,0.373043889605177,0.0110685990625302,0.152189625897481,-0.42269055902287,-0.380727398244608,-0.179206198853866,-0.177917858791352,-0.469669912719658,0.407842374666847,0.136873520685445,0.0830914681258228,-0.345076483817556,-0.443606238944225,0.0691795215722543
"Homo sapiens: TFAP2 (AP-2) family regulates transcription of growth factors and their receptors",0.272527872514171,0.112294952290837,-0.380115378824341,-0.224739096924382,-0.111003511588504,0.0218993770728421,0.0944475605923882,-0.021791263176128,-0.276610545444854,0.124101020083621,0.337655565201443,-0.404996821575436,0.0222220203854831,-0.364509772003954,-0.2661035493494,-0.0892470270444992,0.0822415655597164,-0.109646942847963,0.254897147244138,-0.0380559776904032,0.0876062841164745,0.304730137865563,-0.2752118839702,0.0524546293325973,-0.147984213308342,-0.0235492105963482,-0.0707907835157114,0.174175151736533,-0.155613862612498,0.0393823510930991,0.16589545497399,0.157129137088083,-0.00664298137463437,0.158337352819777,0.232610859358488,-0.127196692625999,0.133120618259522,0.163280779846442,0.407407700529651,0.0382254379062886,-0.131316780342634,-0.00845585839323099,-0.325607544697799,-0.153891091146017,0.0916401202251657,0.0174260342299324,-0.145554022807823,0.445784398432923,-0.207281930334047,0.203373764693977,0.436256116071565,0.300139765552367,0.561742896201873,-0.286355419965267,-0.254344992115323,0.0739906321544803,0.270792075235247,0.291398527777618,0.190899716521649,0.165602204560519,0.206543365326296,0.40369641611088,-0.0303615355119688,0.0926965350008485,-0.265971235571635,-0.260429705150656,-0.204842758212857,-0.0275809688423178,-0.506109856147925,0.10295009187708,0.453407717057599,0.0408134679570804,0.397955863162273,-0.0599764489612315,-0.297314957009398,-0.120427879211006,-0.167821844652097,0.10727813036038,-0.0440569013812627,-0.492954616743777,0.0617491022409432,-0.340081873228844,-0.294739501676372,-0.381447577308097,-0.255104781863099,0.279752640442928,0.073550320730001,-0.115367418221654,-0.0556136214655446,-0.173337548377933,0.0680291343406921,-0.334832513928315,0.353871591025622,-0.471600237057782,-0.318300518022981,-0.0307112727479716,0.261491665451394,0.516680241170012,0.0735371150913402,0.211147976669399,-0.238610662358773,0.340476480794069,-0.175342998682426,0.298544942009921,-0.130058702131851,-0.108486085483824,-0.260288267153807,0.0599477100961528,0.411767107045497,0.512608844162147,-0.011962385569117,-0.589468040177051,0.177716687932711,-0.291408337731022,-0.359371355395558,-0.230849354466795,-0.0362082608127099,0.000156387596931984,-0.267871437376621,-0.191167939985161,0.0800138580486638
"Homo sapiens: TGF-beta receptor signaling activates SMADs",-0.173147116959467,-0.271210585180602,-0.347464775639288,-0.092758700731242,-0.1977261651308,-0.465892164911572,0.0472531646340101,0.085657423304308,-0.00353729711950812,-0.168045776541478,-0.342054715666938,-0.0948648366044549,-0.211884560898585,-0.29288112767288,-0.26315983535557,-0.219956319423562,-0.0294987148944389,-0.163562532874499,0.00580216162723887,0.19426718903799,0.153235944055906,0.0324309773218359,-0.0155374572880142,0.131857964845829,-0.261386938263234,-0.138007896937312,0.473130136265804,0.0760865168727852,-0.239092262546969,0.151136893375919,0.0661847835459792,-0.13055377216113,0.141310243130085,-0.152291580905513,0.276633275828093,-0.323084194768396,-0.0224402029501933,-0.112125048251023,0.17279173478985,0.09959504145796,-0.137452995344557,-0.128242686576649,-0.407774344457729,-0.296180767618955,0.157376196273307,0.356354675053487,0.243392832308837,0.0225678016096244,-0.236154376159304,0.0407335588978918,0.366990007526189,0.204669573097945,-0.120623146651049,0.0471297349555319,-0.202882163246906,-0.256748408710334,0.141599915269964,0.11068741330378,0.11640295408446,0.0477010850280907,-0.0232017347921327,0.317568141526514,0.111771552600076,-0.370141189046454,0.0275353238031399,-0.175828350579897,-0.293812694192763,0.387880406438864,-0.0401075668593203,0.221199052370094,-0.0400637346588383,-0.351574622670986,0.148135510252948,0.0516887961024987,-0.0470656302434346,-0.0132555720274444,0.250782081547095,0.0554199646467631,-0.229703165833809,-0.27711940573345,-0.325101369347438,0.0215007169708421,-0.0229730207706707,-0.263720194865001,0.0668085201746434,-0.366733762191914,-0.0527550187339988,0.303579113255102,-0.335294029783695,0.221224824332651,0.200775884692129,-0.080937282756144,-0.186142472645043,0.090949535769273,-0.256892367671274,-0.0551066284042999,0.491249233216946,-0.220581261620582,0.263587359286698,0.45984870858002,-0.470024635880664,0.105423275974964,-0.326187475290842,-0.20063749064157,-0.261375616356129,-0.21601352806859,-0.24944944002681,-0.204429778962624,-0.0417581681803585,0.4084397747763,-0.424236100111525,-0.0906803378503208,0.30555845945401,-0.154508539792588,-0.11690572094537,-0.525676906646051,0.226670124988356,-0.249793351660607,-0.083824164587024,-0.350613137978184,0.352192481166691
"Homo sapiens: TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)",-0.383948142512956,-0.0382288271632958,-0.139867816160682,-0.423663996485297,-0.341066369179849,-0.305978964756717,0.371752879381091,0.145697671707862,0.341376627285957,0.0604163489048429,-0.474036189948334,0.0278443157802555,-0.146277810399914,0.078852597898869,-0.308847221152834,0.0166931054194133,-0.221878144414145,-0.0302501917666424,-0.306682136021778,0.543385399741686,-0.0880464798643302,-0.252001554708839,-0.211748328078506,0.302562207521492,-0.500950143840691,0.0114670568797437,0.318799752788935,-0.407682016963599,-0.201217631203318,-0.240456342584774,0.0355184109507265,-0.196437252370464,0.137482963210731,-0.261239542868707,0.248549890559301,-0.589649399879021,0.0344406160010338,-0.330754057253426,0.46201898580833,-0.258538453820274,-0.302000436081983,-0.28279971839694,-0.260241476884237,-0.494669365264394,-0.209715420768711,0.280348437704574,0.356799226564698,-0.146717919696791,0.0989916045868471,0.156074226752214,0.35714867458976,0.315298952414578,-0.295476581500619,0.243296480724872,-0.319106198257786,-0.17802376104352,-0.0252751755790926,0.00819809449601094,-0.0784746040125452,0.104187780545732,-0.418403808448687,0.576752589793058,0.174295734324521,-0.278202155999965,0.0364933458789828,0.0840355805934973,0.295518900010975,0.280776393065772,0.274246831954865,0.226556451830207,0.424017214111914,-0.284272371279755,0.222305507702233,-0.141558599549374,0.0478627861312244,0.241926816425219,0.521960390089183,0.0355063965967144,-0.416427929783833,-0.577711014789781,-0.479033060691056,0.21191759259205,-0.230372488744731,-0.404951274374085,-0.278777999442193,-0.243691461770514,-0.202257570149451,0.037636122207835,-0.34667229049493,-0.423098830521755,-0.163559298356345,0.497755918887525,0.436676654002593,0.295551433447845,-0.290706990855889,0.11836307480353,0.542937823571973,0.0749633174106913,0.441366824528783,0.456420229416415,-0.646216955196885,-0.0682344339600577,-0.34631043678358,-0.286343984965991,-0.0183266421503948,-0.0139690088115481,0.096307199978383,0.0212743757345026,0.255550468659771,0.211718269656721,-0.1947936397823,-0.0996818397573811,-0.175069086792952,-0.186259103543878,-0.19313109381438,-0.427037869841989,0.182508668611004,-0.207302446050578,-0.0393969829453376,-0.314556976823935,0.470357314368843
"Homo sapiens: The canonical retinoid cycle in rods (twilight vision)",-0.0826532229757498,0.210697600189094,-0.0148210343445516,-0.121504060932961,-0.0648631258699243,0.0846365977186444,-0.240212325808494,-0.353429123403495,-0.172287272609533,0.124681390778842,0.27616350088647,0.456700599903951,-0.00647797689665752,-0.208990234630038,0.199716680358261,0.212759356215858,0.0564762353605312,0.131627303296814,-0.186957231256853,0.22958555748574,0.0619726548950492,-0.0607998027811632,-0.263904594370123,0.0653379217336767,0.0571671152694854,0.25644218882902,0.0363026254984419,-0.100009238594914,-0.0351604655424996,0.00149523973801147,-0.0335087546295692,0.216030190230965,0.0643825193259792,-0.379963390592406,-0.0715327761789573,0.0174618066592249,0.0202965319820327,0.542061181655647,0.211605787634929,0.138724695805286,0.0858280657008324,0.307304301632037,0.0394140885024027,-0.111911861482563,-0.0780398711982443,0.413248106681176,0.391572160563881,0.0534059904102412,-0.022926268160858,0.0130663920752644,0.0340472305442642,-0.140539132250058,-0.253835458200306,-0.295592393154137,-0.239152324046163,0.0845551161355798,0.0525884111536613,-0.189778936637862,-0.105440537562546,0.390190881750428,-0.409217605819988,0.0404220516288269,0.246827567330331,0.210357903787524,-0.0833039775544747,-0.00151127601314038,-0.298256226351627,-0.364127958211596,0.424833236364743,0.136945894212611,-0.0680519916749328,0.541687332670173,-0.0591577762606063,-0.0311584352859508,-0.272474211519339,-0.548553155380187,-0.156248487109905,-0.0476221601071311,-0.0914139242461641,-0.0810719588338197,-0.0724040237640333,-0.0186712608216735,-0.254265058439593,-0.274316070951525,-0.236639516029567,-0.373418835128885,-0.11651060005874,-0.156695045199239,-0.0766191065739844,0.219432568834808,-0.248677213477799,-0.101456093764563,0.208132440380591,0.197738066652943,-0.261625493310665,-0.362349873447319,-0.0164769225777953,-0.13333527109353,0.144516381691485,-0.085227931379809,0.111455288281378,-0.158607297710402,-0.0453632369899727,-0.0304016420687854,-0.325750976540548,-0.0907711260420129,-0.31329237398665,0.244474054709132,0.19393200924583,0.110460663881428,0.390678933378337,0.187589515800702,-0.121565319622852,-0.287537986437672,0.191074693774354,0.141958898032282,-0.291361425594185,0.124433206699458,0.147037994582331,0.0859621301438522,0.079698363133808
"Homo sapiens: The citric acid (TCA) cycle and respiratory electron transport",0.354744078505562,0.518676812199826,-0.507034016647008,-0.2722581412546,0.209651032803712,0.445530032788067,0.115545130411255,0.27732873026511,0.281420848649264,-0.381694573523356,-0.510140764099639,-0.36525806405646,-0.0607562886034454,-0.382565080599449,-0.361329628464539,-0.476106299847776,-0.406918367660914,0.128878455079678,-0.0538935363847449,-0.204831764038383,-0.0400475803276729,-0.34979783966184,0.321519204013333,-0.434329667850206,-0.26720498359898,-0.0230285024908189,0.0462148379403945,-0.182989056437337,-0.486351031575489,0.297329103515559,-0.388003110485248,-0.0595601967221605,0.19605622221298,0.238091922896682,-0.425606850104072,0.141118782861319,0.443885160321988,-0.440857359104538,0.375829818906306,0.237706445927402,0.05744872288071,-0.312349373263664,-0.0536691349250086,-0.499946854745408,0.479999757145654,-0.039922417852914,-0.0989200832943365,0.516771450905639,0.365704552319424,0.00896473878473175,-0.0992527173931857,-0.505941516109569,0.15089774061435,0.468428898713907,0.302153901259913,-0.577336131803671,0.116516085908103,0.0415134765642447,-0.00731288284211981,0.405328943472717,-0.157285126358755,-0.135778697356656,0.126640610969642,-0.490965122089017,0.47497208534049,0.34550429865311,0.224377367818707,-0.0623910610007326,0.136630381392491,-0.150659049047683,-0.396726444012388,-0.313125503213227,-0.0955814176608282,-0.661450291729294,0.509060500119536,0.508544773561251,-0.329461511392155,-0.216711197696931,-0.433178477229697,-0.313477441698211,-0.378200791280429,0.0876867028875255,-0.359646503755722,-0.550637708596013,0.403599210639018,0.161766190803474,-0.193102741485274,-0.524719528394059,0.344016813605401,0.04810307288154,0.345755809545746,0.198014600644458,-0.0583341340877767,-0.244657598626748,-0.419820534271344,0.479803995368999,-0.0592781889637328,-0.502001979303039,0.103826516998764,0.364127557729353,-0.481667889649585,-0.541804925931417,0.264917997426515,0.505796730237392,-0.382995366619651,-0.363476611433948,0.396467680299325,-0.0950272280264659,0.324860428798543,-0.384382768444606,0.215632768777753,0.0550005813816746,0.379422599790739,0.0162041937410731,-0.510664326085716,-0.346571545195957,0.390837066100498,0.188588546103097,-0.154416244121178,-0.439218911180587,0.491617120848471
"Homo sapiens: The NLRP3 inflammasome",-0.466442512418679,-0.0593307736615867,0.312168417300103,-0.11092410245176,-0.263433214725665,0.192206432877645,0.0237972229080188,0.072747505148148,0.0931528601682727,0.375801335039775,-0.450445382648791,0.327421123133672,0.14140608767754,0.344012116535824,-0.0616179819502017,-0.515101876897283,-0.265448843725515,0.176908522416067,-0.0321882847708704,0.539966344431293,0.214865565987489,0.191446339149379,0.0294713654961911,0.396838658768873,-0.108002910649992,0.0291955537946725,-0.150257336361046,0.410185582085547,-0.620302942824117,-0.271335667537974,-0.0324335248873323,-0.423203386746995,0.0196518538951755,-0.0655580451949755,0.536303565181452,-0.0350650120294883,-0.0575592415535437,-0.241174360758204,0.253668606938247,0.0840380575348829,-0.277278091150214,-0.070961952732627,-0.0359202128773954,-0.642512941861588,0.260961677487289,-0.320456819577589,0.23389297198907,-0.501792750646298,0.289961526143003,0.0217431385375096,0.0841846363653302,0.295719849144149,-0.21563196522348,0.134122544659168,0.0608164808886431,0.112765966239315,-0.0750238588320785,0.297029137203241,-0.158973027369471,0.267314659282304,-0.392788493157362,0.651426010711624,0.445922552739078,-0.0298334278878592,-0.326799471693178,-0.238574522112942,-0.107010778516231,0.589122734239742,-0.0376317688305842,-0.0770945024324598,0.279854370115747,-0.00465307005007096,0.0991549361089984,-0.163256507151075,0.00329369543482444,-0.147158301275999,-0.327554118378866,0.0815275758899446,-0.0604239841353008,-0.342791734036033,-0.193475108408503,-0.298585840534171,-0.440238740889886,0.148331561194069,-0.300055453551222,0.0203168429782426,-0.410508294056987,-0.223365596792888,-0.297916544659002,-0.530637340355653,-0.456486756555266,-0.256492978242104,0.25723932881847,0.264885803168451,-0.669496617322256,-0.234399383244056,0.541109473763933,0.272250668056541,-0.21869359524326,-0.200975469397708,-0.281887699190947,-0.262922556817066,-0.322374074528659,-0.463262548221813,-0.399720190954352,-0.354771390857287,-0.28036313615553,0.302667959729375,-0.0766984028573262,0.4041385286163,0.331435877821264,-0.655639259082628,-0.0546540538798835,-0.427214083875283,0.0549439208022176,-0.0258706923202309,0.0592490782780224,0.38802993763381,-0.166069378549409,-0.338061783529309,0.361293228370979
"Homo sapiens: The phototransduction cascade",-0.0989338090501778,0.320767791198134,0.179525464438281,0.0475874908901062,-0.323515138350207,0.193804234487357,0.0684836052579815,-0.242216424837009,-0.157504087918763,-0.147728901153096,-0.18754664959771,0.169707764711709,-0.0299501614705669,-0.00168166800003905,0.0590473978325223,0.0132502279763498,-0.0426791346496003,-0.252665261874628,-0.0564904699460437,-0.0632645240266738,0.109728583335654,-0.15327436703666,0.177108953421618,0.0323854958670322,-0.235963719074926,0.0483629199532961,0.0174373417370741,0.232546878454793,-0.0828077753903353,0.0198349835995878,0.235325664810475,0.0182794882232372,-0.0302245220424188,-0.0698220512045325,-0.0224638465883863,-0.161996626689271,0.21000265587939,-0.227251535217933,0.27870366601087,-0.130669373000667,-0.0151742622990865,0.0242283671568563,0.0937580971353044,0.187115376104113,0.0559885120037458,0.0474123558361186,0.0041167325608745,0.20171543478117,-0.163040641006793,0.220289675531935,-0.200200007233073,-0.131193805214529,-0.0240412444582491,0.0364244677937995,-0.0686728403327445,0.0449372634574489,-0.0763381033923772,0.190423323847416,-0.259358994924294,0.305023165864238,0.0960364305020735,0.206891290276013,0.0725607519993309,-0.148669056502555,-0.0764723835145689,-0.129832561964581,-0.122738635918925,0.145471556110372,0.111746173189318,0.0644222140763444,-0.0261753530960065,-0.0579757526797713,0.0134213570712825,0.265239500710337,-0.0797110002799534,0.164013074396288,0.0903830592000927,0.00975966249696908,-0.342171924459474,-0.319939256224626,-0.187723481134506,-0.208593248291677,-0.223422644573596,-0.273011934879713,-0.10362948310357,0.161631755077599,-0.0727862417782573,-0.005366432123111,-0.0968732500831378,0.0626530054577441,0.0841669942668473,-0.0547488644161608,-0.0940398237418476,-0.100641407810022,-0.0109229488233079,-0.0430675154030977,-0.0545419299489428,0.0418825785914182,-0.132933322586563,0.310642588722519,0.290145838301371,0.325691918736304,0.0983749916797323,-0.107367548049299,-0.37304648191928,0.0812887573387036,-0.235832519228396,0.0152338658905309,0.142480792495927,0.30049546830673,0.0238129572232706,-0.0253202546067646,-0.213854946981259,-0.0791220466629977,-0.0951232547057776,0.103656529609801,-0.0824743977198917,0.0672574086301433,-0.100139436876682,-0.195163119418889,0.21981067569978
"Homo sapiens: The role of GTSE1 in G2/M progression after G2 checkpoint",-0.150354266696735,0.468808995090678,-0.343808317934275,-0.409980166536723,-0.199938868098911,0.43955982671627,0.171786587152961,0.169243810580651,0.274910638019092,-0.334855803312566,-0.513053083227637,-0.345585863162091,-0.196264059619207,-0.0435146453876991,-0.401193750515146,-0.487623090144959,-0.0323607445007424,-0.0641162590189141,0.0556850599804969,0.143309710786789,0.378504130852263,-0.318945702705752,0.146689209563561,0.29857621350864,-0.411880352745956,0.0438841961755337,0.480920382107938,-0.0911242609705088,-0.277525397484439,-0.147822828340271,-0.197082532535214,-0.232471958374127,0.049035218675272,0.0493443414913363,0.310743007925097,-0.213092580131343,-0.143357900246086,-0.641966093478557,0.51804537795315,-0.39208826907389,0.350617383355711,-0.0490218316876071,-0.11404803307737,-0.335455488712108,0.461327350229647,0.386279064059182,0.0353447517500908,0.355606047670261,0.227819635358256,0.369706897583877,0.152416937445612,-0.417963447384706,-0.213539991498531,0.279771339164833,0.367832024565189,-0.492271728061373,-0.321486597617367,0.184806862310784,-0.247615305068837,0.253719288963954,0.155576335974078,0.264384208171228,0.497672791248628,-0.446711897139156,0.227033576600656,0.433726540262834,0.310776936477849,0.484133490631534,0.0251082296923692,-0.132355654140112,0.0652025265873977,0.225805797471418,0.233230871707635,-0.514673419620497,0.560600206651982,0.245566123364526,-0.21464544717532,-0.0614048283577823,-0.543605355698595,-0.370315546039801,-0.456219892513242,-0.290391464554687,-0.597637678181699,-0.612158954052323,-0.196082476525529,-0.19781700380235,-0.549318689237498,-0.167541260601288,-0.35569068054582,-0.193048018328561,0.112214538851677,0.310852612289459,0.12535920614606,0.195327734042689,-0.506641585829761,0.21125166826898,0.360462630369132,-0.332970834147863,0.138151710658696,0.310720644808956,-0.340284902121918,0.287813304928969,-0.4029514994887,0.0431437366927415,-0.329105389744814,-0.548524168756487,0.380952837160328,0.316081632027123,0.129911520141609,0.508238434147318,-0.184087645119631,-0.345758196177153,-0.00459954448560043,-0.432690488727254,-0.389755902772701,-0.189471427555213,0.260541253880203,0.361642137956431,-0.291363819941967,-0.433715237685236,0.498449537960974
"Homo sapiens: The role of Nef in HIV-1 replication and disease pathogenesis",-0.301473546211624,0.128503363125644,0.355970847298587,-0.132912784757889,-0.362277287781146,0.0511153528081053,0.0163748910509897,-0.190861935652043,0.16923647176859,0.135610989361335,-0.538026616604559,0.459630506919211,0.35129575058017,0.347295009421456,0.290722630754067,-0.327857741127614,-0.602093232249391,0.316925067734075,-0.0407065904957137,0.47372292812662,0.330594387852338,0.0558314823997014,-0.176456808025616,0.382215987699661,-0.261155130295779,-0.263201406967307,-0.188809729035559,0.301389125450162,-0.464318632585435,-0.190152578004003,0.0337357304293824,-0.23779481675493,-0.413268398209734,0.175727374086752,0.546835299244273,-0.122005749392787,0.0342096274270735,-0.476714972972977,0.204474982138135,-0.347776624979636,-0.203988170789289,-0.437289763331602,0.128116301372686,-0.543004454244391,0.129306156450729,-0.208840941770476,0.270723011137278,-0.154864282970079,0.17483849395075,0.506156524869742,0.1807378348216,0.44781713748763,-0.00711766566067068,-0.193154798537165,-0.311711427024447,-0.193357274569395,0.190691136681057,0.398528234716493,-0.269625476398537,0.255442251157347,-0.459441901232523,0.451344080368652,0.122550540710456,0.1773077115896,-0.143227976410237,-0.188716787431294,-0.140634676342137,0.48285943047019,0.490678228898912,-0.166774139098592,-0.119108563775243,-0.384335766921134,0.351792689034624,-0.397510004454729,0.143066522582643,-0.0824302921389137,-0.400645504216189,0.0291328425887814,-0.0302837606684688,-0.303192387638815,-0.407547605897648,-0.0119834557184492,-0.342127497534834,-0.0536499413909864,-0.443397631206294,0.239163934312439,-0.596872190756868,0.223427544351988,-0.269775664707362,-0.254206477242064,-0.310468963030365,0.038873911927148,0.487890993299808,0.46593866094813,-0.576512005777151,-0.366052185875983,0.465492315932213,0.160502797480031,0.00589739866516881,0.132044311358634,-0.490691204694551,0.0356291715666726,-0.525382107955891,-0.468131284982504,-0.418184570399727,-0.163764775584418,-0.144060485646139,0.458958374088597,0.398262432779724,0.367704843388361,0.45153410592044,-0.364497735939468,-0.234105155578217,-0.555812458739645,0.206995408382824,-0.036954491386837,-0.15165633599401,0.115271499503053,-0.176944827377025,0.0130159345397563,0.506257355230814
"Homo sapiens: Thrombin signalling through proteinase activated receptors (PARs)",-0.356777771368725,-0.345087336940486,-0.0129769179185888,0.0968397699856175,-0.181463527182017,0.0437454997103353,-0.0277710654433166,0.186812990647943,-5.10333393065332e-05,-0.146624982533936,-0.241273122521144,0.0986825865357104,-0.202802995405903,-0.0845341418344774,-0.273109463205075,0.166452566059185,-0.214281914004318,-0.303988789396934,0.0027967495902495,0.247584503274368,-0.00853298526591792,-0.223625363792319,-0.0800802895552869,0.354143470234425,-0.0416180997305299,0.17302362918135,0.0975457195648271,0.058217481645591,-0.257636009097978,0.0771506606459257,0.00736447692089062,-0.0477593293881498,-0.113634403654298,-0.254013505395477,0.442716813689653,-0.162636324789554,-0.0458410791926762,-0.396759226268265,-0.123449190481026,-0.421891726107662,-0.131941756522578,-0.246444912472757,-0.14065565325708,-0.00668573808291556,0.060240819655171,0.327466376744839,-0.106986574673323,-0.323999431147514,0.0273875304361966,0.0123631919939372,0.0556167588880661,0.0874167657099211,-0.0214470311151279,0.209429295223737,-0.198229283173843,-0.205566696838891,-0.185831917644817,-0.0689146775434217,-0.424374272900922,-0.00656261091949834,-0.266322711246241,-0.0186823945404675,0.257015899063784,-0.338253667174328,-0.0549043549295241,-0.208391751240219,0.324229823088106,0.165543714179089,0.199165322034595,0.398985771190087,0.418286559029155,0.033358932402847,0.0972338967171927,0.0523274368603233,0.0801175979791589,0.434804057612677,0.0633191328506423,0.0594251553399165,0.0420560679267905,-0.0783213017538257,-0.265102209502971,-0.0225393451603188,-0.0834666771302179,-0.0494836251298125,-0.378314884806765,-0.164644110679496,-0.169069271654074,0.230458527331393,-0.27767115396138,0.141422212658833,0.0936735151985272,0.284073084089719,0.129888669140124,0.291451981675297,0.170421580680076,-0.147122427228509,0.0911790017389467,-0.308603953088506,-0.219892052974359,0.392651148256843,-0.432397863611928,0.236301824961178,0.206505637448754,-0.244221325717687,-0.00964063620637476,-0.355298000299488,-0.20778101007935,0.0075745996730083,-0.15283090217408,0.413473542538418,0.111883624838015,-0.0778371948028725,-0.0195523607482789,-0.278136942073174,-0.316130357756097,-0.376323842576974,0.496735875681633,0.107713431713917,-0.349638221199117,-0.340328790103104,-0.0269997022124611
