"","LP.01.04","LP.01.12","LP.01.14","LP.01.15","LP.01.17","LP.01.18","LP.01.20","LP.01.22","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.37","LP.01.38","LP.01.40","LP.01.43","LP.01.45","LP.01.47","LP.01.48","LP.01.52","LP.01.57","LP.01.61","LP.01.63","LP.01.64","LP.01.66","LP.01.70","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b"
"Homo sapiens: Post-chaperonin tubulin folding pathway",0.124405868903569,-0.343225516095339,-0.091439765469791,-0.277185234099377,-0.21841296634034,0.367783830164462,0.0697769349972942,-0.408348864553443,-0.21976044202183,-0.255756326106347,0.0740422292283533,-0.0829421033282499,0.075855919438743,0.0864976418944631,0.445083516802615,0.215701316258709,0.101685776457381,-0.469447698802737,0.508479597339425,-0.198604267325359,-0.337619280691327,-0.220167831992483,0.178064966036848,0.0772514526962091,-0.222686921581843,0.475123435348234,0.184698288146438,-0.21358528635742,-0.187979837225055,0.232802109614597,0.197344554622626,-0.0677699627906114,0.336438360153476,-0.40875785939042,0.176045051921769,-0.335660877643343,-0.457564722680289,-0.0460260352649716,0.290691147053674,0.16133036965514,-0.21981436756673,-0.0617726519068631,-0.184937731699355,-0.380909564720081,0.105104815534595,0.207988666062687,-0.321736014792464,0.133117328393985,0.343974069300894,0.0730225445692425,0.0352893009060037,0.169908642607506
"Homo sapiens: Post-translational modification: synthesis of GPI-anchored proteins",-0.223932071019947,0.284613942983801,0.0910624749110706,0.234909232562424,0.196827319745216,0.0231595955443469,0.0641981265060365,0.115545091061073,0.141454061834314,0.244169255155968,0.116029646348312,0.294720299483693,0.0676792299061346,-0.198879263446397,-0.135683987980066,-0.0336473205018732,-0.0161637549526182,-0.23570009138465,-0.155435397870207,0.0273315472112292,0.198327658681916,0.305335448162037,0.121861578443292,-0.17245520622567,0.1007200330731,0.0795649597103456,-0.069060844716413,-0.0872156541573509,-0.06809641821107,0.0076077917487585,0.0481965860597093,0.268642529455632,-0.333889314589205,-0.0621509631970158,-0.0875339389377982,0.00568988816929411,-0.188263624470317,0.0982337733395736,-0.0494001269341769,-0.0795228619316811,-0.0852868330489142,-0.0971829275601435,-0.0549766747003179,-0.0224393530693171,0.263892563558006,-0.163176888634347,0.083749351554127,0.185183088046537,0.108968505746869,-0.143021755816131,-0.0102016965215878,0.250261810105548
"Homo sapiens: Post-translational protein phosphorylation",0.194429101857871,-0.0180201330117682,-0.167334497517181,-0.0878986018825909,-0.0314121260130311,0.0717492735606833,0.318343225183064,-0.140236443238552,0.203181142572047,0.24338426245325,0.016502711011369,0.0997998698513898,0.196329659018988,-0.334616714469963,0.234529914055542,-0.136748596407778,-0.114110394798242,-0.186447620876379,0.116914406901716,0.0792162564894993,0.128727839310575,-0.378116159585695,0.243982786397781,-0.142848215831293,0.0482609644308327,0.213507089022494,-0.0859334638918248,0.273469731987076,-0.107694135740004,-0.0776018598296481,0.247610037107329,0.198995445016313,-0.0992910227703062,0.0762614452671471,-0.384237917389334,0.129863169518489,-0.36560653902015,0.307371406308429,0.217557767725322,-0.267469671257278,-0.135027714659545,-0.237861925151089,-0.212836140462212,0.235647307974817,-0.0995247539399267,-0.13416046572766,0.0139427927083583,0.0110915247537466,0.417204231919104,0.00577684872784834,0.236661013928148,0.134707502881694
"Homo sapiens: Postmitotic nuclear pore complex (NPC) reformation",0.313309463070923,-0.543440201510011,-0.27251757411961,-0.160857779437637,-0.445758133028199,0.394320790727162,-0.449484078812452,-0.0700086121979813,0.098536122176589,-0.542354763228537,-0.0481266626590319,-0.171403940917413,0.364657975100394,0.657854480129441,0.577311317426475,-0.267655749257979,0.413517526882797,-0.665897469312692,0.582004061634997,-0.67024115258848,-0.385777045982619,0.236881438658145,0.117767354628134,0.349482330636815,-0.489530951793541,0.339089226522286,0.565491253207761,0.490121458280519,-0.294276505632489,-0.351361125019935,-0.155159035533556,-0.314067441160198,0.526852402972169,-0.412197696569265,0.295838124545671,-0.434548204281151,-0.215804416128689,-0.645961981915337,-0.545059347206694,0.0152340121568817,0.659062710467492,0.207301933790835,0.252762477847674,-0.379185117465843,0.0717488346587158,0.619084147903964,0.0798555119768031,0.246702273134369,-0.164772675758384,0.46613979610052,-0.124832235563303,-0.42895276613066
"Homo sapiens: Postsynaptic nicotinic acetylcholine receptors",0.16403676512129,-0.4656998422695,0.179964838980726,-0.394179531231511,0.0513523376918853,-0.265466498165658,0.235138765202987,0.107855674021393,-0.290332009966397,0.000417771609552087,0.364974494400126,0.0718861057677602,0.240466806498318,-0.0446318119670351,-0.405893376938053,0.320163464218935,-0.104466436617092,-0.475212895257415,0.191869678421636,0.304141719627851,-0.0501829163064826,0.314417476061227,0.125283162951613,-0.360872788923022,0.3266171105861,-0.188165357945894,0.260350834823644,0.0846296997461759,0.245858729751703,0.242580406450851,0.229618451638801,0.175051718603258,-0.143278966696154,-0.0167416165438349,0.0521189991090202,-0.00389964471847842,0.069115252800962,0.0145805490046135,0.242796757312297,-0.140381157845677,-0.513239140193534,-0.103160232269045,0.638563522025971,-0.273620622258467,0.440637413870905,-0.410648474830554,-0.396162676202571,0.319039556278301,-0.207004055175883,-0.306601481981189,-0.455802691104088,0.176693227853494
"Homo sapiens: Potassium Channels",-0.0801845692307987,0.177882955428363,0.116589530371652,-0.086558763192039,0.196909208835894,-0.160838950126427,0.389337360360313,-0.202692075374936,0.16482666007626,0.141491397188207,0.0578879747773223,0.256181572801152,-0.0504735945570145,-0.204687985283126,-0.189280806549578,0.00822836876779159,0.0641193193847152,-0.0499777868584404,-0.141824537735806,0.296916508164571,0.218830054303491,0.141525959573722,-0.158922650586631,-0.125149746348181,0.284788719898329,0.108429781619954,-0.0870996939664073,0.0628584127622353,0.188943549366058,0.217599314879708,-0.158985198214373,0.0259465013154111,-0.16544837966987,-0.0301037091859509,-0.292059015349922,0.190771910953126,-0.19893625436242,0.247454610268566,0.35573951898705,0.0926291074475818,-0.39086586284375,0.24646386406685,-0.0595286685482731,-0.0137925436742842,-0.00206837303107699,-0.40057655693837,-0.0225834596642873,-0.0238147144728274,0.0273766086007499,-0.218126338570078,-0.135338017814106,0.300415007466012
"Homo sapiens: Potential therapeutics for SARS",-0.211291533071703,0.17382209237198,0.176291897475362,-0.0945352211675933,-0.0645309046304858,0.164091260504539,-0.132530472537553,-0.0316378955562464,0.169615329541044,0.137566136122538,-0.0274022333122031,-0.0291004532902321,-0.0909569506665938,-0.0542040912032764,0.263039168785035,0.244073253518788,-0.11158326421469,-0.0667246829171674,0.0544309180315413,-0.27491826212302,0.235693654810544,-0.0315733335323456,0.0110906232307984,0.122313835818457,0.0823743806108082,0.0236445245660729,-0.129727754071922,0.0757378041617682,-0.193228374778533,0.124738032683803,0.124553315342203,-0.140361738514453,0.0522249422568929,0.0554970983582021,-0.187636633021274,0.101820023184385,-0.274434819329018,-0.0259939518970986,-0.0123812343560436,0.00784106225750522,0.0710124425777833,-0.122341217367998,-0.28364502123564,0.0222677431080679,-0.33194779448652,0.252469906170563,0.366955477695252,-0.173621538882223,0.320686733433982,0.01229487330303,-0.189547173245346,0.0172675907536669
"Homo sapiens: PPARA activates gene expression",0.252436259554483,0.12401966900721,-0.193804260612433,-0.197022776305575,-0.147112731486305,0.0631340272231588,-0.0899009508149754,0.0995557185414084,-0.158875453944365,-0.0809576818230627,0.157749163782289,0.0159921228331266,0.135829647172902,0.0592369277560214,0.230177140339112,0.0132578558585947,0.0224803318408677,-0.180312212237917,5.63351385009792e-05,-0.0202956250121966,-0.0961736488358045,0.132369158117621,0.254205616485548,-0.218388265420233,-0.23702264235712,0.272868302897166,0.0995475935652986,0.235338798449318,0.00487329676345449,0.0782013589230149,-0.110200327788553,0.0359880791794449,-0.123502786512181,0.105911879924272,-0.135705701070584,-0.111462049908507,-0.167040513324619,-0.0184031273160036,-0.178270758686521,-0.28036535253879,-0.0147362584152388,0.17281599312316,0.0952471199943699,-0.0125740585777132,-0.00977751692079973,0.216440652060027,0.125399908924101,-0.258503114118351,0.13849601612372,0.166566058687822,-0.179819840115755,-0.0385963723437542
"Homo sapiens: PRC2 methylates histones and DNA",-0.099007769945585,-0.570703866752026,-0.36943021616455,0.226181325394773,-0.0543992920047504,0.519513662781471,-0.0817203320212783,-0.508664374678894,0.324054862714576,-0.619420166540253,0.297664440773762,-0.601755922574052,0.108148784182641,0.625542693285196,0.669250875603621,0.300192049205307,-0.257874659276203,-0.61253610011146,0.0532879762687287,-0.647959408904851,-0.4380360645321,0.653788253424251,0.219917672510412,-0.254358917866604,-0.349791316178184,0.271624632113374,0.656652215649335,0.515469816872826,0.368420837976698,-0.481158875070354,-0.285410621072861,-0.441556049328995,0.361355474925638,-0.320226347119594,0.0121309332548675,-0.489211867934053,-0.344346802705109,-0.424916124571715,-0.319981655372037,-0.00636787682021299,0.227963652364473,0.0074768163736704,-0.00941365783546647,-0.548017221646127,-0.227557012830994,0.440904699153298,0.39508886412249,0.216262160622329,0.439543496743973,0.432165783763205,0.115250401071633,0.141870368390811
"Homo sapiens: Pre-NOTCH Expression and Processing",0.0426272008659573,-0.402018512638935,-0.351845305945072,0.065623732962108,0.0544125494236193,0.362594346383209,-0.034953672108709,-0.416050583949336,0.30290909823016,-0.412043011561437,0.288903010597252,-0.471350033957348,0.0819057819894703,0.321672504409837,0.490006955487141,0.316928243595481,-0.22953988825485,-0.481835629015481,0.0725771968131058,-0.50890916786562,-0.256516478042232,0.41371125683502,0.0993917950497844,-0.181856775436857,-0.224189963077595,0.241078711872036,0.452880375268081,0.373313465888494,0.282686675508072,-0.170214912107738,-0.231009269165959,-0.359108577907319,0.175919575923084,-0.234865527717981,-0.153057506471688,-0.326866658180595,-0.319081731709789,-0.146854402572401,-0.140040751988594,-0.150888231204584,0.16342302117863,-0.119363987450749,-0.0244566827453024,-0.42316707110004,-0.214535745808395,0.208147091758441,0.328860068749923,0.0816420398292639,0.465397872374206,0.272448054783377,0.128063491920722,0.172228329570168
"Homo sapiens: Pre-NOTCH Processing in Golgi",-0.119979041821022,-0.160171432852304,-0.315326395853772,0.317453037113762,0.0701582622856356,0.0419310990238919,-0.0317852962590943,-0.181501282246292,0.0227099753890394,-0.115000510229766,0.275713599683273,-0.0618415067548901,0.285570881760131,-0.203321294088528,-0.111797118777395,0.333487321573803,0.108490111728052,-0.256577955905097,0.405309697563439,-0.212438684554688,-0.0145594233206513,-0.580385680468557,0.254898489501836,0.0123330748082658,0.157427211303727,0.0728200682297958,0.034879626857334,0.263214421651469,0.161313635275971,0.061777545769686,0.143567588962657,-0.42325905673739,0.0795347431017054,0.143712074056647,-0.456021850483051,0.119024473196458,-0.531233945279288,0.0878555749985909,-0.00999661298867424,-0.13569724412967,0.149019975826604,-0.0363299029157697,0.295478898601468,0.108626207429632,-0.0181644538871512,-0.19801643215295,0.0726138979607423,0.10904144223239,0.415463980419226,-0.315655933114894,-0.03224744287863,0.176017419260465
"Homo sapiens: Pre-NOTCH Transcription and Translation",0.0585940142202654,-0.418292905330561,-0.347061213700978,0.0392004021891369,0.0928700476531549,0.381667379672736,-0.0692570044957509,-0.432002254711319,0.357148738855162,-0.458581538735253,0.30150328348184,-0.510443267145097,0.00115916859470108,0.37719940029719,0.5401253100301,0.347783418347775,-0.291880889879215,-0.520776280163414,-0.0597796043893526,-0.529789597256751,-0.289029204363061,0.538212711947077,0.127207113089285,-0.23569252523211,-0.259627958660122,0.241645016808205,0.512651415151367,0.402363157338838,0.29644516660705,-0.170169897362429,-0.299700940456685,-0.355852253535868,0.164425249163472,-0.224204349293179,-0.113972173138115,-0.351341336115744,-0.309700290073204,-0.160537333482761,-0.0781260478217051,-0.148093511407403,0.115021366271548,-0.16245218040434,-0.127035109898719,-0.460607262538955,-0.261848428394901,0.247020196882604,0.352138032078461,0.0493188862329896,0.516200530792721,0.30589986700355,0.178281140828454,0.207261633948896
"Homo sapiens: Prefoldin mediated transfer of substrate  to CCT/TriC",0.210044434478411,-0.440825117938118,-0.388562724116676,-0.0722753820591146,-0.388575076185854,0.538349725927339,-0.117496537513737,-0.180292335622783,-0.308421760361265,-0.411829616633115,-0.246814219253289,0.164739844135167,0.100230987938533,0.265878643066277,0.586215059500821,-0.004294802868859,0.121038161674681,-0.414349969322942,0.582189353858118,-0.587203977531336,-0.262012794416701,-0.239954522857465,0.236424975069705,0.171034185833246,-0.317297619066714,0.339337073577955,0.359133860226779,0.05431227956716,-0.328390388625809,0.0393820293519863,-0.0387325764755812,-0.404871848141114,0.541819752750388,-0.530851986233731,0.277048967413585,-0.324137260888148,-0.623426100739214,-0.315450650801555,-0.14786743259386,0.390675585862001,0.448696987710674,0.00468859410151712,0.122913722969545,-0.347577256710574,-0.273532379287761,0.459665293867653,-0.161331855914663,0.474091992703673,0.166851766249256,0.0474650362979494,0.356067559566585,-0.218356346404322
"Homo sapiens: Presynaptic function of Kainate receptors",-0.0429032618161352,0.297052687493529,0.220871963002037,-0.386886244454073,0.281889608224471,-0.0318710559839298,0.198138398992696,-0.45613958745857,0.264165924212015,0.0356155483362251,-0.0771296030610725,0.128044825546734,-0.0711526017861878,-0.393961559851023,0.372169762372874,0.351608140940085,-0.15477692663682,-0.336542641977022,0.238948722034742,-0.130184744654137,0.166623455839059,0.132214696002154,0.0184740168970976,0.076469527836917,-0.240840243383602,0.205957307022581,-0.0664953342001823,0.0432357066776655,-0.013774272333003,-0.0254291103595649,0.0249150649203073,-0.0551422383031227,-0.0478527847210604,-0.0883631528649641,-0.226764157320002,0.394320209397581,-0.5235054305079,0.106883880325875,0.0818332141337738,0.3080200577155,0.034323908715344,0.392447704235044,-0.273741188355616,0.250900424531487,-0.249059040436643,-0.25972250144393,0.0155601987928976,0.162287860145136,0.115610136021967,-0.14399987064789,-0.150061175870689,-0.0383828512032415
"Homo sapiens: Presynaptic phase of homologous DNA pairing and strand exchange",0.0595433887122941,-0.56786001375684,0.0311473354673496,-0.293334265161427,-0.260115314590006,0.311688610845837,-0.485547116373528,-0.110349577537448,0.0377255556145374,-0.649927485657353,0.146893245821273,-0.274162455827653,0.281763729114726,0.562893087907003,0.515962810630884,0.141267072044816,0.404830069003645,-0.40197221137638,-0.0850282392743269,-0.638701989537297,-0.618496606376312,0.574389381908803,-0.341352663153869,0.540062946827549,-0.481668137353652,0.437879722526633,0.52541853432572,0.140233197229643,-0.118010829536926,-0.203948697199634,-0.188145757537348,-0.29326657591756,0.40525411201038,-0.363130365736756,0.494405608501816,-0.302766734985781,0.175590658580222,-0.730927340943778,-0.533385497803772,0.2272180511451,0.637174516778079,0.190985400948855,0.222963594686857,-0.224148185535653,0.22836405743091,0.689071476414376,-0.165788122237689,0.292573270512351,-0.332351266821122,-0.0296125131843959,0.164363271135599,-0.528841856074855
"Homo sapiens: Processing of Capped Intron-Containing Pre-mRNA",0.0544442300233651,-0.362472221021312,-0.221325308000621,0.0105976549699986,-0.276296686158153,0.320603675858914,-0.223236818464759,0.140004745160113,-0.167920491345672,-0.39412602750361,0.043182230855544,-0.0748430614264396,0.0811443863100051,0.463394903505849,0.47087878495003,-0.19306745446171,-0.171605909579245,-0.131992437756089,0.39979479549111,-0.524069921464299,-0.390487269072975,0.219980822293371,-0.144192572756222,0.0925619732474782,-0.49438626046802,0.35980624516419,0.379036413410568,0.338960369667959,-0.0783474683120088,-0.328440494675926,-0.168149954710713,-0.260985187998982,0.379662639055094,-0.347771412085515,0.236361625523196,-0.155173796562347,-0.168294794233679,-0.446172464579748,-0.390157231654256,0.141360875202025,0.574487188539095,0.170557933128611,0.00744448423805996,-0.278880301938174,-0.196513644838463,0.504971685978733,-0.0943820093439356,0.0495440082961714,0.061682910672615,0.164877325519685,0.17260690760383,-0.286380700540755
"Homo sapiens: Processing of Capped Intronless Pre-mRNA",-0.130838840785462,-0.404477262998355,-0.0710865831917203,-0.18001127697491,-0.204313624636945,0.092009600083168,-0.128797671046167,-0.0500429953344834,-0.264908335794682,-0.505238505037435,0.0353863806653783,-0.0425342087005751,0.222947337209442,0.557970340232538,0.478401630432271,0.0686886551453624,0.0222763908224635,-0.255076365282584,0.508226348530682,-0.511982255174899,-0.335343916027428,0.192218112589404,-0.0424202236857688,0.0494778118084638,-0.492673506081724,0.364490618208534,0.39790640577045,0.222840242349939,-0.0311229497369863,-0.313281083110352,-0.159172282043507,-0.237261046065582,0.328418868803449,-0.550652867905477,0.427931762310844,-0.239592509900648,0.188269237772268,-0.61305467804369,-0.574028296504492,0.00846066523008673,0.552340891369447,0.309761303170859,-0.00170813057659747,-0.238437990615398,-0.00301400402025809,0.603746738081272,-0.325792430626511,0.219136443872477,-0.202856801095302,0.0946079066038488,0.0552304969629574,-0.141454580194539
"Homo sapiens: Processing of DNA double-strand break ends",0.0225041088652498,-0.53220305086262,-0.23494287234026,0.0439270584543433,-0.230890173541286,0.426343360535052,-0.249808774504962,-0.288747093087368,0.161532286216829,-0.577416260362552,0.115030994461432,-0.355661948222202,0.139359134596241,0.556652903066637,0.623219776007001,0.140983061177282,-0.066098621127509,-0.459626177443723,0.195693051822677,-0.626661102969442,-0.513124206512733,0.53955816148721,-0.0185134829462518,0.218815808320048,-0.422269930630043,0.250463435147279,0.591164151852467,0.407400183180529,0.00731729636309231,-0.402775197148343,-0.137956668918911,-0.393865412151281,0.402404766895516,-0.32707558760767,0.218357117141245,-0.37046654155297,-0.130665019416605,-0.477504080251914,-0.32258790070023,0.102130063594755,0.464268802081362,0.0941832780918996,-0.0376977589110898,-0.399759747942549,0.0774802872071856,0.549909587922077,0.123048042316385,0.256942891694469,0.201064763849073,0.195266198409139,0.240966321277023,-0.312979577188988
"Homo sapiens: Processing of Intronless Pre-mRNAs",-0.0668890219575904,-0.446551299153568,0.13605013747094,-0.30474266144916,-0.20116541495156,-0.115901898445531,-0.0660200496224982,-0.0429484704551512,-0.347375836150153,-0.517736403742746,0.0710247266837076,-0.107504778458905,0.360548140996027,0.554630241985465,0.417215326289067,-0.0281927387152898,0.198832638453248,-0.185391811024858,0.490441095521926,-0.52520800652699,-0.23237281012256,0.00131122798817693,0.056021110242557,0.0803384389081593,-0.401527460164369,0.33952808992772,0.207561531629041,0.271171480109409,-0.171051574129589,-0.199876498047395,-0.12057291680147,-0.249488175637388,0.320309530734457,-0.454823950491935,0.395616135208134,-0.202379299055757,0.191000206479969,-0.570474859303298,-0.520460431473262,-0.112161171622642,0.540990972419128,0.313991124920405,0.0475927247835751,-0.208167364343931,-0.0183720988088324,0.547373746027518,-0.141949182577576,0.0362622988937167,-0.255321002350661,-0.0237716168505026,-0.156697918821177,-0.056625795137568
"Homo sapiens: Processing of SMDT1",0.111043270475842,-0.289018635574432,-0.374930744681023,0.0223289913266068,-0.44932603103592,0.412803051064598,0.328831442468816,0.295130120241543,0.110261084706055,-0.224580386789695,-0.393331360175044,0.593547703153558,0.121993789524948,-0.108075596112499,0.10728545055406,-0.238026039184741,-0.0362502039258872,-0.419482064328471,0.514306873124605,-0.576614009044231,-0.352124968572628,0.197226162491974,0.0238731169737826,0.125282534694479,-0.458396487437695,0.265460008880911,0.17480500075857,0.231504480164846,-0.107010334358023,-0.398622014911034,-0.340520305519594,0.123734558433348,0.227977494265982,-0.5320408495898,0.324126159197846,-0.397809844449712,-0.0198309100611131,-0.624509777107463,-0.535859145184196,-0.16772578981879,0.555578906609641,0.586998101536332,0.129383919076206,-0.179432675818251,-0.335478831206563,0.545754671239002,0.0435285847709307,0.363365545375487,-0.0233670733907886,0.14580003146967,0.46625229390837,-0.415005110244273
"Homo sapiens: Processive synthesis on the C-strand of the telomere",-0.0989663749166275,-0.498622739898246,0.13990261917092,-0.256432478467153,-0.173532503147698,0.325415208573894,-0.281944805869524,-0.235097949276368,0.24277299645514,-0.495080015465118,0.0733311625748338,-0.235697902731026,0.118909666015953,0.122271708495436,0.594016009267162,0.046826959899678,0.220053411460474,-0.488475944973317,0.380495536258531,-0.680993655996514,-0.516951579189249,0.555478088275822,-0.186473348908074,0.105087490898764,-0.219579423625317,0.553857333581119,0.394605366420625,0.178445041239319,0.0229636192049617,-0.216149900955515,-0.0932824454584784,-0.223028418972753,0.279714191439142,-0.398461737147887,0.287741540040842,-0.331782705985918,-0.211706056334975,-0.383939410244093,-0.528571738326483,-0.275815967931384,0.390402494475173,-0.149725984989125,0.282810936110998,-0.193842197281968,0.0406249966151083,0.56640916983327,0.0409279918106366,0.504481703703272,0.0579673834802721,-0.0856297890732475,-0.038311448803883,0.0853284436917432
"Homo sapiens: Processive synthesis on the lagging strand",0.0793007320058283,-0.588032418630395,-0.113862355137521,-0.242574599479682,-0.308075950472449,0.360472446529502,-0.621655861162691,-0.264520301732973,0.230273930163526,-0.612131361764495,0.444754384918506,-0.418881134966373,0.36417520112818,0.484085710503589,0.588750232307833,-0.0794632164912516,0.430980651412731,-0.585879066008564,0.470438797668272,-0.601870446434611,-0.593736979961024,0.603296176573924,-0.287182964347766,0.0364496547982005,-0.521858756142101,0.479500583613982,0.560443719144409,0.218659343770338,-0.0709501336754735,-0.341073513341342,-0.0715139532779029,-0.255530302003767,0.525317698936399,-0.544213690874307,0.452155256307407,-0.497875442273818,-0.265548490767566,-0.603063524596295,-0.629757498810957,-0.130546539253666,0.705640733340362,-0.0214065832200709,-0.0178296029596733,-0.532513386653049,0.366724203369773,0.676923469472577,-0.173450652885,0.475720629167417,0.274676816747251,0.22789271724092,-0.295246089353434,-0.0159372667228228
"Homo sapiens: Programmed Cell Death",-0.0242306616789907,-0.077116803614498,-0.12690858396374,-0.131560810891985,-0.298402279504919,0.429921458888854,-0.296598969146693,0.0561861485321689,0.214007299490679,-0.0412544922855288,-0.206820704288131,0.0234054373276058,0.0154611576691333,-0.0572997398098028,0.383088957642395,0.151351783811451,-0.158367098891726,-0.273974584934738,0.0189883292456887,-0.471436832914781,-0.0812314407270982,-0.0581655229103665,0.29258064115823,0.264962833516687,-0.235490698455962,0.116072756676041,0.342238114699126,-0.100030729939055,-0.14831062933881,-0.299867245632176,0.0336586462739197,0.0440294093641499,0.235957025127045,-0.0850825161688009,0.216799341285255,-0.112410687870467,-0.285488401179803,-0.275483588501916,-0.130303426751998,0.159861407089801,0.337633005976545,0.00645874486338843,-0.0878656043205148,-0.206597465598087,-0.32182533456025,0.218725963873393,0.241441985251562,0.0905494947954522,0.196146623390569,-0.062259222269986,0.137414088701591,-0.122257659824964
"Homo sapiens: Prolactin receptor signaling",-0.180825296859216,0.361490333771913,0.0155164473670193,0.035680033292975,0.204188385906782,-0.030817352604684,-0.0860733120646744,0.174545952428911,0.15149210775215,0.330517097158801,-0.220182318599474,0.280505978002541,-0.317662273049507,-0.0578894926891071,0.245288270396974,0.289519437025913,0.0252850536841676,-0.327079115737266,0.317616406900599,-0.34409008648066,0.129354189565112,-0.204049658695229,0.0248481687426843,0.103719061719148,-0.11028088071437,-0.223060066355307,0.0911201299845635,-0.266448752014851,0.0192966180746531,-0.106387134579176,0.310722554074021,-0.0388941525681764,0.531160986650949,0.0900162116206626,-0.413911032750291,0.469425906839352,-0.182640202571267,-0.294009833687039,-0.3643058664921,0.244155714647769,-0.090806858798844,0.0875368077383646,0.115065176790175,0.444717398756362,-0.32246512652073,0.249316274602309,-0.166712246476886,0.0112397517285946,-0.350478805999785,-0.0428000564945062,-0.115046552510076,-0.175644494716846
"Homo sapiens: Prostacyclin signalling through prostacyclin receptor",-0.0582014223264933,0.171531650393134,0.189027921979682,-0.451090706931051,0.23288969903538,0.0635635218760556,0.110348083036682,-0.405245471702911,0.337522797565266,-0.0202279753063945,-0.113570124842643,0.155312165322851,-0.0940766193987606,-0.337617417472011,0.513005103473871,0.301967102863993,-0.264940081273311,-0.485599570714714,0.209932585635745,-0.390504464912583,0.180471089005191,0.228802451798703,-0.0705727304274506,0.222863226227858,-0.0953034031238194,0.236176981432404,-0.0627208222829916,-0.185345717051113,0.0625678587332101,-0.12015762871923,0.147600810595581,-0.134759064855797,0.0928683556006916,-0.13061058412832,-0.2958293671775,0.528852672754231,-0.586993675285731,0.129426471994506,0.00552686662504182,0.391806579489345,0.039494746280465,0.269993230962572,-0.125920546210477,0.262492146989941,-0.262938757580234,-0.153821431358735,0.0596282216339342,0.250517959027475,0.058188225053027,-0.0426295776172564,-0.0911767640542326,-0.0647907594025495
"Homo sapiens: Protein folding",0.0389054573457439,-0.137007864837909,-0.11531282730591,-0.0902800738222398,-0.147460132611134,0.334396795231352,-0.00213255113831784,-0.00255834161331356,0.0621207010812861,-0.291316255118739,-0.168499438508119,0.19995793385865,-0.103504151668704,0.018223694598246,0.396971141989838,0.0937177633137574,0.0158430939410213,-0.398353969061292,0.367818076293745,-0.341398029465093,0.00720797098150136,-0.079781898849178,0.142624139079219,0.0807156970378775,-0.265672792811999,0.321942947236973,0.199157724794662,0.0157282137577075,-0.00963664608312373,-0.0309003720574525,0.0778671460262828,-0.255577274175795,0.297540115674317,-0.268389479766029,0.115538294101432,-0.0828636602046267,-0.371194271707055,-0.195458533146023,-0.122954102132486,0.156029740435471,0.285762502797916,0.0321788398930792,-0.119414248252246,-0.187114062945465,-0.0616981661968153,0.170347766391636,0.00696399017860844,0.213196446471558,0.110179945168846,0.0355665117416491,0.12981434114351,-0.0824045042215315
"Homo sapiens: Protein localization",-0.0545170739218336,-0.19328066435102,-0.409718299322861,0.245508588254795,-0.331002241016821,0.33289207759987,-0.0524958560748265,0.349281030929811,0.247478161932467,-0.146168618065324,-0.358611199066612,0.44388408681967,-0.190494315489449,0.267843457712329,0.190085273450251,-0.204862218847847,-0.0732665712962823,-0.37039548445909,0.424450987354967,-0.36833894620971,-0.390168902460845,-0.173393999656508,0.305818536600912,-0.153784882212599,-0.29893874011419,0.324936330348503,0.276837307558738,0.156131959314795,-0.152817287564609,-0.0583034920606971,-0.267889089897996,0.115338353753483,0.163358202560237,-0.480351015949478,0.09050725192503,-0.427669201076218,-0.0248715245712327,-0.332049681600525,-0.220973405720751,-0.078651678475981,0.327137123358267,0.142570033553085,0.301512396399454,-0.303327048267055,0.0461141163213706,0.249911901726092,0.214452927139044,0.350256220914965,-0.0155249521357262,0.207102536101019,-0.00838418259017273,-0.120326431616861
"Homo sapiens: Protein methylation",0.187071448316813,-0.147944288357474,-0.441219982343549,0.198793158758094,-0.0560656378200925,-0.00605535251303169,-0.127480460528966,-0.203339628227325,0.326838004393351,-0.149784265184461,-0.623194658110894,0.281716622618474,-0.232304010882353,0.179503605310914,0.497362566079526,-0.0554365130565238,0.426923891335326,-0.30046993579055,0.634909503229859,-0.394832042447945,-0.0243258317144528,-0.18847270638287,0.227403607381949,-0.397652490029732,-0.527464909352703,-0.020801312464178,0.230507156575956,-0.21232163769036,-0.287426915490346,0.0873949867321118,-0.20765379451702,0.168787304036177,0.112054744864896,-0.509176958814494,0.185277613234714,-0.356768599649914,0.119331997926742,-0.353409838388351,-0.236248995489772,0.159852845399566,0.394921460665407,0.199281847856769,0.154210776623619,-0.0440340463409909,-0.00971991992504462,0.547951948607825,-0.179677066020486,0.236193278732265,-0.230853771613309,-0.0968570591967176,0.426488937277308,-0.298153983896252
