"","measure1","measure2","r","n","p","sig_p","p_if_sig","r_if_sig","AbsR"
"8729","DeconRNASeq_BPRNACan3DProMet_Mono","clinical.data.VISTA",0.366374328469646,45,0.0133126869221118,TRUE,0.0133126869221118,0.366374328469646,0.366374328469646
"8730","clinical.data$VISTA","DeconRNASeq_BPRNACan3DProMet_Mono",0.366374328469646,45,0.0133126869221118,TRUE,0.0133126869221118,0.366374328469646,0.366374328469646
"8731","DeconRNASeq_BPRNACan3DProMet_Mono","Epidish_CCLE_TIL10_Tregs",0.366354127424901,45,0.0133181614904989,TRUE,0.0133181614904989,0.366354127424901,0.366354127424901
"8732","Epidish_CCLE_TIL10_Tregs","DeconRNASeq_BPRNACan3DProMet_Mono",0.366354127424901,45,0.0133181614904989,TRUE,0.0133181614904989,0.366354127424901,0.366354127424901
"8733","Quantiseq_Macrophage_M1","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8",0.366306211320926,45,0.0133311546321251,TRUE,0.0133311546321251,0.366306211320926,0.366306211320926
"8734","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","Quantiseq_Macrophage_M1",0.366306211320926,45,0.0133311546321251,TRUE,0.0133311546321251,0.366306211320926,0.366306211320926
"8735","Epidish_CBSX_LM22_NK.cells.resting","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_CAF",0.366290654734227,45,0.0133353753474834,TRUE,0.0133353753474834,0.366290654734227,0.366290654734227
"8736","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_CAF","Epidish_CBSX_LM22_NK.cells.resting",0.366290654734227,45,0.0133353753474834,TRUE,0.0133353753474834,0.366290654734227,0.366290654734227
"8737","XCELL_Class.switched_memory_B.cells","Epidish_CBSX_LM22_B.cells.naive",0.366074183600554,45,0.0133942252441801,TRUE,0.0133942252441801,0.366074183600554,0.366074183600554
"8738","Epidish_CBSX_LM22_B.cells.naive","XCELL_Class.switched_memory_B.cells",0.366074183600554,45,0.0133942252441801,TRUE,0.0133942252441801,0.366074183600554,0.366074183600554
"8739","XCELL_GMP","DeconRNASeq_CBSX_LM22_T.cells.CD4.memory.resting",0.36604048592377,45,0.013403406184116,TRUE,0.013403406184116,0.36604048592377,0.36604048592377
"8740","DeconRNASeq_CBSX_LM22_T.cells.CD4.memory.resting","XCELL_GMP",0.36604048592377,45,0.013403406184116,TRUE,0.013403406184116,0.36604048592377,0.36604048592377
"8741","DeconRNASeq_BPRNACan_M0","Epidish_BPRNACan3DProMet_CD8",0.365994676742613,45,0.0134158955073387,TRUE,0.0134158955073387,0.365994676742613,0.365994676742613
"8742","Epidish_BPRNACan3DProMet_CD8","DeconRNASeq_BPRNACan_M0",0.365994676742613,45,0.0134158955073387,TRUE,0.0134158955073387,0.365994676742613,0.365994676742613
"8743","Epidish_CCLE_TIL10_NK.cells","Epidish_CCLE_TIL10_T.cells.CD8",0.365980808254534,45,0.0134196785394405,TRUE,0.0134196785394405,0.365980808254534,0.365980808254534
"8744","Epidish_CCLE_TIL10_T.cells.CD8","Epidish_CCLE_TIL10_NK.cells",0.365980808254534,45,0.0134196785394405,TRUE,0.0134196785394405,0.365980808254534,0.365980808254534
"8745","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_CAFs","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__B_cells",0.365974234954747,45,0.0134214719150374,TRUE,0.0134214719150374,0.365974234954747,0.365974234954747
"8746","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__B_cells","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_CAFs",0.365974234954747,45,0.0134214719150374,TRUE,0.0134214719150374,0.365974234954747,0.365974234954747
"8747","XCELL_mv_Endothelial_cells","CBSX__LM22__NK_cells_resting",0.365973094041588,45,0.0134217832080896,TRUE,0.0134217832080896,0.365973094041588,0.365973094041588
"8748","CBSX__LM22__NK_cells_resting","XCELL_mv_Endothelial_cells",0.365973094041588,45,0.0134217832080896,TRUE,0.0134217832080896,0.365973094041588,0.365973094041588
"8749","XCELL_naive_B.cells","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8",0.365927446435162,45,0.0134342430024985,TRUE,0.0134342430024985,0.365927446435162,0.365927446435162
"8750","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","XCELL_naive_B.cells",0.365927446435162,45,0.0134342430024985,TRUE,0.0134342430024985,0.365927446435162,0.365927446435162
"8751","DeconRNASeq_CBSX_LM22_NK.cells.activated","CBSX__LM22__Macrophages_M2",0.365847352453446,45,0.0134561289693891,TRUE,0.0134561289693891,0.365847352453446,0.365847352453446
"8752","CBSX__LM22__Macrophages_M2","DeconRNASeq_CBSX_LM22_NK.cells.activated",0.365847352453446,45,0.0134561289693891,TRUE,0.0134561289693891,0.365847352453446,0.365847352453446
"8753","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","PanCK",0.365844984322706,45,0.0134567765317817,TRUE,0.0134567765317817,0.365844984322706,0.365844984322706
"8754","PanCK","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8",0.365844984322706,45,0.0134567765317817,TRUE,0.0134567765317817,0.365844984322706,0.365844984322706
"8755","Epidish_BPRNACan_cancer","DeconRNASeq_BPRNACanProMet_Neu",0.365834404915491,45,0.0134596697818119,TRUE,0.0134596697818119,0.365834404915491,0.365834404915491
"8756","DeconRNASeq_BPRNACanProMet_Neu","Epidish_BPRNACan_cancer",0.365834404915491,45,0.0134596697818119,TRUE,0.0134596697818119,0.365834404915491,0.365834404915491
"8757","Epidish_CBSX_LM22_T.cells.regulatory..Tregs.","Epidish_CBSX_LM22_Neutrophils",0.365832206448366,45,0.0134602710838236,TRUE,0.0134602710838236,0.365832206448366,0.365832206448366
"8758","Epidish_CBSX_LM22_Neutrophils","Epidish_CBSX_LM22_T.cells.regulatory..Tregs.",0.365832206448366,45,0.0134602710838236,TRUE,0.0134602710838236,0.365832206448366,0.365832206448366
"8759","Epidish_CBSX_LM22_Neutrophils","CBSX__LM22__T_cells_regulatory_.Tregs.",0.365832206448365,45,0.0134602710838236,TRUE,0.0134602710838236,0.365832206448365,0.365832206448365
"8760","CBSX__LM22__T_cells_regulatory_.Tregs.","Epidish_CBSX_LM22_Neutrophils",0.365832206448365,45,0.0134602710838236,TRUE,0.0134602710838236,0.365832206448365,0.365832206448365
"8761","XCELL_StromaScore","DeconRNASeq_CCLE_TIL10_Tregs",0.365819567251778,45,0.0134637284704149,TRUE,0.0134637284704149,0.365819567251778,0.365819567251778
"8762","DeconRNASeq_CCLE_TIL10_Tregs","XCELL_StromaScore",0.365819567251778,45,0.0134637284704149,TRUE,0.0134637284704149,0.365819567251778,0.365819567251778
"8763","Quantiseq_T_cell_CD8.","XCELL_Basophils",0.3658082453704,45,0.0134668261548305,TRUE,0.0134668261548305,0.3658082453704,0.3658082453704
"8764","XCELL_Basophils","Quantiseq_T_cell_CD8.",0.3658082453704,45,0.0134668261548305,TRUE,0.0134668261548305,0.3658082453704,0.3658082453704
"8765","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Endothelial.cells","DeconRNASeq_CCLE_TIL10_Neutrophils",0.365733876940676,45,0.0134871885742089,TRUE,0.0134871885742089,0.365733876940676,0.365733876940676
"8766","DeconRNASeq_CCLE_TIL10_Neutrophils","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Endothelial.cells",0.365733876940676,45,0.0134871885742089,TRUE,0.0134871885742089,0.365733876940676,0.365733876940676
"8767","DeconRNASeq_CBSX_LM22_B.cells.memory","Epidish_CCLE_TIL10_T.cells.CD8",0.365732748061189,45,0.013487497868663,TRUE,0.013487497868663,0.365732748061189,0.365732748061189
"8768","Epidish_CCLE_TIL10_T.cells.CD8","DeconRNASeq_CBSX_LM22_B.cells.memory",0.365732748061189,45,0.013487497868663,TRUE,0.013487497868663,0.365732748061189,0.365732748061189
"8769","DeconRNASeq_CBSX_LM22_Macrophages.M0","DeconRNASeq_CBSX_LM22_Neutrophils",0.365702440383218,45,0.0134958039347812,TRUE,0.0134958039347812,0.365702440383218,0.365702440383218
"8770","DeconRNASeq_CBSX_LM22_Neutrophils","DeconRNASeq_CBSX_LM22_Macrophages.M0",0.365702440383218,45,0.0134958039347812,TRUE,0.0134958039347812,0.365702440383218,0.365702440383218
"8771","XCELL_CD8._Tem","Epidish_BPRNACanProMet_B",0.365698850045686,45,0.0134967881847379,TRUE,0.0134967881847379,0.365698850045686,0.365698850045686
"8772","Epidish_BPRNACanProMet_B","XCELL_CD8._Tem",0.365698850045686,45,0.0134967881847379,TRUE,0.0134967881847379,0.365698850045686,0.365698850045686
"8773","Quantiseq_T_cell_regulatory_.Tregs.","CBSX__BPRNACan3DProMet__CD4",0.365619850177454,45,0.0135184605799137,TRUE,0.0135184605799137,0.365619850177454,0.365619850177454
"8774","CBSX__BPRNACan3DProMet__CD4","Quantiseq_T_cell_regulatory_.Tregs.",0.365619850177454,45,0.0135184605799137,TRUE,0.0135184605799137,0.365619850177454,0.365619850177454
"8775","Epidish_CBSX_LM22_NK.cells.activated","DeconRNASeq_CBSX_LM22_Eosinophils",0.365572216288893,45,0.013531542527103,TRUE,0.013531542527103,0.365572216288893,0.365572216288893
"8776","DeconRNASeq_CBSX_LM22_Eosinophils","Epidish_CBSX_LM22_NK.cells.activated",0.365572216288893,45,0.013531542527103,TRUE,0.013531542527103,0.365572216288893,0.365572216288893
"8777","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD4","CBSX__LM22__Mast_cells_activated",0.365566602772797,45,0.013533084907027,TRUE,0.013533084907027,0.365566602772797,0.365566602772797
"8778","CBSX__LM22__Mast_cells_activated","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD4",0.365566602772797,45,0.013533084907027,TRUE,0.013533084907027,0.365566602772797,0.365566602772797
"8779","DeconRNASeq_BPRNACan3DProMet_M0","Epidish_BPRNACanProMet_Mono",0.365559522503304,45,0.0135350305084103,TRUE,0.0135350305084103,0.365559522503304,0.365559522503304
"8780","Epidish_BPRNACanProMet_Mono","DeconRNASeq_BPRNACan3DProMet_M0",0.365559522503304,45,0.0135350305084103,TRUE,0.0135350305084103,0.365559522503304,0.365559522503304
"8781","Quantiseq_Myeloid_dendritic_cell","Epidish_CBSX_LM22_B.cells.memory",0.365554160913795,45,0.0135365039888595,TRUE,0.0135365039888595,0.365554160913795,0.365554160913795
"8782","Epidish_CBSX_LM22_B.cells.memory","Quantiseq_Myeloid_dendritic_cell",0.365554160913795,45,0.0135365039888595,TRUE,0.0135365039888595,0.365554160913795,0.365554160913795
"8783","XCELL_Class.switched_memory_B.cells","XCELL_StromaScore",0.365436841568266,45,0.013568780108427,TRUE,0.013568780108427,0.365436841568266,0.365436841568266
"8784","XCELL_StromaScore","XCELL_Class.switched_memory_B.cells",0.365436841568266,45,0.013568780108427,TRUE,0.013568780108427,0.365436841568266,0.365436841568266
"8785","Epidish_BPRNACanProMet_cancer","DeconRNASeq_CBSX_LM22_Macrophages.M0",0.365357660770496,45,0.0135906008445852,TRUE,0.0135906008445852,0.365357660770496,0.365357660770496
"8786","DeconRNASeq_CBSX_LM22_Macrophages.M0","Epidish_BPRNACanProMet_cancer",0.365357660770496,45,0.0135906008445852,TRUE,0.0135906008445852,0.365357660770496,0.365357660770496
"8787","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","CBSX__LM22__T_cells_follicular_helper",0.36535684211954,45,0.0135908266054197,TRUE,0.0135908266054197,0.36535684211954,0.36535684211954
"8788","CBSX__LM22__T_cells_follicular_helper","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8",0.36535684211954,45,0.0135908266054197,TRUE,0.0135908266054197,0.36535684211954,0.36535684211954
"8789","XCELL_CD8._naive_T.cells","DeconRNASeq_CBSX_LM22_Dendritic.cells.resting",0.36530619659048,45,0.0136047994276125,TRUE,0.0136047994276125,0.36530619659048,0.36530619659048
"8790","DeconRNASeq_CBSX_LM22_Dendritic.cells.resting","XCELL_CD8._naive_T.cells",0.36530619659048,45,0.0136047994276125,TRUE,0.0136047994276125,0.36530619659048,0.36530619659048
"8791","Epidish_BPRNACan3DProMet_cancer","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells",0.365303848913875,45,0.0136054474353384,TRUE,0.0136054474353384,0.365303848913875,0.365303848913875
"8792","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells","Epidish_BPRNACan3DProMet_cancer",0.365303848913875,45,0.0136054474353384,TRUE,0.0136054474353384,0.365303848913875,0.365303848913875
"8793","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Dendritic.cells","CBSX__LM22__T_cells_follicular_helper",0.365282181955496,45,0.013611429209218,TRUE,0.013611429209218,0.365282181955496,0.365282181955496
"8794","CBSX__LM22__T_cells_follicular_helper","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Dendritic.cells",0.365282181955496,45,0.013611429209218,TRUE,0.013611429209218,0.365282181955496,0.365282181955496
"8795","XCELL_Pericytes","XCELL_StromaScore",0.36528051334746,45,0.0136118899683471,TRUE,0.0136118899683471,0.36528051334746,0.36528051334746
"8796","XCELL_StromaScore","XCELL_Pericytes",0.36528051334746,45,0.0136118899683471,TRUE,0.0136118899683471,0.36528051334746,0.36528051334746
"8797","DeconRNASeq_BPRNACanProMet_M0","Epidish_CCLE_TIL10_Dendritic.cells",0.365279764727939,45,0.0136120966918409,TRUE,0.0136120966918409,0.365279764727939,0.365279764727939
"8798","Epidish_CCLE_TIL10_Dendritic.cells","DeconRNASeq_BPRNACanProMet_M0",0.365279764727939,45,0.0136120966918409,TRUE,0.0136120966918409,0.365279764727939,0.365279764727939
"8799","Epidish_CBSX_LM22_Mast.cells.activated","DeconRNASeq_CCLE_TIL10_Cancer.cells",0.365255193204275,45,0.0136188833472715,TRUE,0.0136188833472715,0.365255193204275,0.365255193204275
"8800","DeconRNASeq_CCLE_TIL10_Cancer.cells","Epidish_CBSX_LM22_Mast.cells.activated",0.365255193204275,45,0.0136188833472715,TRUE,0.0136188833472715,0.365255193204275,0.365255193204275
"8801","XCELL_CD8._Tcm","CBSX__LM22__T_cells_CD4_memory_resting",0.365242787681936,45,0.013622310847746,TRUE,0.013622310847746,0.365242787681936,0.365242787681936
"8802","CBSX__LM22__T_cells_CD4_memory_resting","XCELL_CD8._Tcm",0.365242787681936,45,0.013622310847746,TRUE,0.013622310847746,0.365242787681936,0.365242787681936
"8803","DeconRNASeq_BPRNACanProMet_B","CBSX__LM22__Plasma_cells",0.365223748187321,45,0.0136275726664137,TRUE,0.0136275726664137,0.365223748187321,0.365223748187321
"8804","CBSX__LM22__Plasma_cells","DeconRNASeq_BPRNACanProMet_B",0.365223748187321,45,0.0136275726664137,TRUE,0.0136275726664137,0.365223748187321,0.365223748187321
"8805","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD8","Epidish_CCLE_TIL10_B.cells",0.365215203656049,45,0.0136299346245836,TRUE,0.0136299346245836,0.365215203656049,0.365215203656049
"8806","Epidish_CCLE_TIL10_B.cells","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD8",0.365215203656049,45,0.0136299346245836,TRUE,0.0136299346245836,0.365215203656049,0.365215203656049
"8807","XCELL_Mast_cells","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells",0.36508257780804,45,0.0136666410264878,TRUE,0.0136666410264878,0.36508257780804,0.36508257780804
"8808","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells","XCELL_Mast_cells",0.36508257780804,45,0.0136666410264878,TRUE,0.0136666410264878,0.36508257780804,0.36508257780804
"8809","Epidish_BPRNACan_CD4","Epidish_CBSX_LM22_Monocytes",0.364981512127612,45,0.0136946691308804,TRUE,0.0136946691308804,0.364981512127612,0.364981512127612
"8810","Epidish_CBSX_LM22_Monocytes","Epidish_BPRNACan_CD4",0.364981512127612,45,0.0136946691308804,TRUE,0.0136946691308804,0.364981512127612,0.364981512127612
"8811","DeconRNASeq_BPRNACanProMet_NK","CBSX__BPRNACan__NK",0.364880460517475,45,0.0137227422690773,TRUE,0.0137227422690773,0.364880460517475,0.364880460517475
"8812","CBSX__BPRNACan__NK","DeconRNASeq_BPRNACanProMet_NK",0.364880460517475,45,0.0137227422690773,TRUE,0.0137227422690773,0.364880460517475,0.364880460517475
"8813","DeconRNASeq_BPRNACan_Neu","DeconRNASeq_CCLE_TIL10_Neutrophils",0.36480335474744,45,0.0137441959709261,TRUE,0.0137441959709261,0.36480335474744,0.36480335474744
"8814","DeconRNASeq_CCLE_TIL10_Neutrophils","DeconRNASeq_BPRNACan_Neu",0.36480335474744,45,0.0137441959709261,TRUE,0.0137441959709261,0.36480335474744,0.36480335474744
"8815","XCELL_cDC","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells",0.364785963937814,45,0.0137490386889652,TRUE,0.0137490386889652,0.364785963937814,0.364785963937814
"8816","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells","XCELL_cDC",0.364785963937814,45,0.0137490386889652,TRUE,0.0137490386889652,0.364785963937814,0.364785963937814
"8817","Epidish_CBSX_LM22_T.cells.CD4.naive","CBSX__BPRNACanProMet__B",0.364763541163902,45,0.0137552847736864,TRUE,0.0137552847736864,0.364763541163902,0.364763541163902
"8818","CBSX__BPRNACanProMet__B","Epidish_CBSX_LM22_T.cells.CD4.naive",0.364763541163902,45,0.0137552847736864,TRUE,0.0137552847736864,0.364763541163902,0.364763541163902
"8819","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NK.cells","CBSX__BPRNACan__cancer",0.364683074470362,45,0.0137777194655198,TRUE,0.0137777194655198,0.364683074470362,0.364683074470362
"8820","CBSX__BPRNACan__cancer","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NK.cells",0.364683074470362,45,0.0137777194655198,TRUE,0.0137777194655198,0.364683074470362,0.364683074470362
"8821","CBSX__BPRNACanProMet__CD4","clinical.data.VISTA",0.364673009919553,45,0.0137805277258607,TRUE,0.0137805277258607,0.364673009919553,0.364673009919553
"8822","clinical.data$VISTA","CBSX__BPRNACanProMet__CD4",0.364673009919553,45,0.0137805277258607,TRUE,0.0137805277258607,0.364673009919553,0.364673009919553
"8823","Quantiseq_uncharacterized_cell","DeconRNASeq_CBSX_LM22_T.cells.regulatory..Tregs.",0.364634796069758,45,0.0137911947812763,TRUE,0.0137911947812763,0.364634796069758,0.364634796069758
"8824","DeconRNASeq_CBSX_LM22_T.cells.regulatory..Tregs.","Quantiseq_uncharacterized_cell",0.364634796069758,45,0.0137911947812763,TRUE,0.0137911947812763,0.364634796069758,0.364634796069758
"8825","Epidish_CBSX_LM22_Macrophages.M1","CBSX__BPRNACan__NK",0.3646254424556,45,0.0137938068302175,TRUE,0.0137938068302175,0.3646254424556,0.3646254424556
"8826","CBSX__BPRNACan__NK","Epidish_CBSX_LM22_Macrophages.M1",0.3646254424556,45,0.0137938068302175,TRUE,0.0137938068302175,0.3646254424556,0.3646254424556
"8827","DeconRNASeq_CBSX_LM22_NK.cells.resting","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8",0.364580234128157,45,0.0138064374477134,TRUE,0.0138064374477134,0.364580234128157,0.364580234128157
"8828","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","DeconRNASeq_CBSX_LM22_NK.cells.resting",0.364580234128157,45,0.0138064374477134,TRUE,0.0138064374477134,0.364580234128157,0.364580234128157
"8829","XCELL_Macrophages","CBSX__LM22__T_cells_CD4_memory_activated",0.364543002401595,45,0.013816846901201,TRUE,0.013816846901201,0.364543002401595,0.364543002401595
"8830","CBSX__LM22__T_cells_CD4_memory_activated","XCELL_Macrophages",0.364543002401595,45,0.013816846901201,TRUE,0.013816846901201,0.364543002401595,0.364543002401595
"8831","DeconRNASeq_BPRNACan3DProMet_M0","clinical.data.VISTA",0.364535482705097,45,0.0138189501108519,TRUE,0.0138189501108519,0.364535482705097,0.364535482705097
"8832","clinical.data$VISTA","DeconRNASeq_BPRNACan3DProMet_M0",0.364535482705097,45,0.0138189501108519,TRUE,0.0138189501108519,0.364535482705097,0.364535482705097
"8833","DeconRNASeq_BPRNACanProMet_M0","Epidish_CBSX_LM22_T.cells.CD4.naive",0.364466616669003,45,0.0138382241724928,TRUE,0.0138382241724928,0.364466616669003,0.364466616669003
"8834","Epidish_CBSX_LM22_T.cells.CD4.naive","DeconRNASeq_BPRNACanProMet_M0",0.364466616669003,45,0.0138382241724928,TRUE,0.0138382241724928,0.364466616669003,0.364466616669003
"8835","XCELL_CMP","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Macrophages",0.3644573045191,45,0.0138408321908776,TRUE,0.0138408321908776,0.3644573045191,0.3644573045191
"8836","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Macrophages","XCELL_CMP",0.3644573045191,45,0.0138408321908776,TRUE,0.0138408321908776,0.3644573045191,0.3644573045191
"8837","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_Monocytes","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Dendritic.cells",0.364428584491084,45,0.0138488783359503,TRUE,0.0138488783359503,0.364428584491084,0.364428584491084
"8838","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Dendritic.cells","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_Monocytes",0.364428584491084,45,0.0138488783359503,TRUE,0.0138488783359503,0.364428584491084,0.364428584491084
"8839","Epidish_BPRNACanProMet_B","CBSX__BPRNACanProMet__M2",0.364407547745704,45,0.0138547744749062,TRUE,0.0138547744749062,0.364407547745704,0.364407547745704
"8840","CBSX__BPRNACanProMet__M2","Epidish_BPRNACanProMet_B",0.364407547745704,45,0.0138547744749062,TRUE,0.0138547744749062,0.364407547745704,0.364407547745704
"8841","Epidish_CBSX_LM22_T.cells.CD4.naive","DeconRNASeq_CBSX_LM22_T.cells.CD4.memory.resting",0.364394340831369,45,0.0138584771757939,TRUE,0.0138584771757939,0.364394340831369,0.364394340831369
"8842","DeconRNASeq_CBSX_LM22_T.cells.CD4.memory.resting","Epidish_CBSX_LM22_T.cells.CD4.naive",0.364394340831369,45,0.0138584771757939,TRUE,0.0138584771757939,0.364394340831369,0.364394340831369
"8843","Quantiseq_uncharacterized_cell","DeconRNASeq_CBSX_LM22_T.cells.CD4.memory.activated",0.364279946482982,45,0.0138905841367554,TRUE,0.0138905841367554,0.364279946482982,0.364279946482982
"8844","DeconRNASeq_CBSX_LM22_T.cells.CD4.memory.activated","Quantiseq_uncharacterized_cell",0.364279946482982,45,0.0138905841367554,TRUE,0.0138905841367554,0.364279946482982,0.364279946482982
"8845","XCELL_Keratinocytes","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NKT.cells",0.36408212809437,45,0.0139462551092921,TRUE,0.0139462551092921,0.36408212809437,0.36408212809437
"8846","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NKT.cells","XCELL_Keratinocytes",0.36408212809437,45,0.0139462551092921,TRUE,0.0139462551092921,0.36408212809437,0.36408212809437
"8847","XCELL_Epithelial_cells","Epidish_BPRNACan3DProMet_M0",0.364054502465787,45,0.0139540447372237,TRUE,0.0139540447372237,0.364054502465787,0.364054502465787
"8848","Epidish_BPRNACan3DProMet_M0","XCELL_Epithelial_cells",0.364054502465787,45,0.0139540447372237,TRUE,0.0139540447372237,0.364054502465787,0.364054502465787
"8849","XCELL_Mast_cells","CBSX__BPRNACan__Mono",0.36400288610302,45,0.0139686089838627,TRUE,0.0139686089838627,0.36400288610302,0.36400288610302
"8850","CBSX__BPRNACan__Mono","XCELL_Mast_cells",0.36400288610302,45,0.0139686089838627,TRUE,0.0139686089838627,0.36400288610302,0.36400288610302
"8851","Epidish_CCLE_TIL10_Macrophages.M1","CBSX__BPRNACan3DProMet__B",0.363937985346393,45,0.013986939962942,TRUE,0.013986939962942,0.363937985346393,0.363937985346393
"8852","CBSX__BPRNACan3DProMet__B","Epidish_CCLE_TIL10_Macrophages.M1",0.363937985346393,45,0.013986939962942,TRUE,0.013986939962942,0.363937985346393,0.363937985346393
"8853","XCELL_pro_B.cells","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__CAF",0.363925472228094,45,0.0139904766006795,TRUE,0.0139904766006795,0.363925472228094,0.363925472228094
"8854","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__CAF","XCELL_pro_B.cells",0.363925472228094,45,0.0139904766006795,TRUE,0.0139904766006795,0.363925472228094,0.363925472228094
"8855","Epidish_CBSX_LM22_Mast.cells.resting","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages",0.363851716976873,45,0.0140113378426892,TRUE,0.0140113378426892,0.363851716976873,0.363851716976873
"8856","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages","Epidish_CBSX_LM22_Mast.cells.resting",0.363851716976873,45,0.0140113378426892,TRUE,0.0140113378426892,0.363851716976873,0.363851716976873
"8857","XCELL_CD4._Tem","DeconRNASeq_BPRNACan_M0",0.363821164163119,45,0.0140199872804172,TRUE,0.0140199872804172,0.363821164163119,0.363821164163119
"8858","DeconRNASeq_BPRNACan_M0","XCELL_CD4._Tem",0.363821164163119,45,0.0140199872804172,TRUE,0.0140199872804172,0.363821164163119,0.363821164163119
"8859","DeconRNASeq_BPRNACanProMet_NK","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Myocytes",0.363762020026268,45,0.0140367437771811,TRUE,0.0140367437771811,0.363762020026268,0.363762020026268
"8860","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Myocytes","DeconRNASeq_BPRNACanProMet_NK",0.363762020026268,45,0.0140367437771811,TRUE,0.0140367437771811,0.363762020026268,0.363762020026268
"8861","DeconRNASeq_CBSX_LM22_NK.cells.activated","CBSX__BPRNACan3DProMet__cancer",0.36364994620571,45,0.0140685428737362,TRUE,0.0140685428737362,0.36364994620571,0.36364994620571
"8862","CBSX__BPRNACan3DProMet__cancer","DeconRNASeq_CBSX_LM22_NK.cells.activated",0.36364994620571,45,0.0140685428737362,TRUE,0.0140685428737362,0.36364994620571,0.36364994620571
"8863","DeconRNASeq_CBSX_LM22_NK.cells.resting","CBSX__LM22__Macrophages_M1",0.363631595702679,45,0.0140737553630497,TRUE,0.0140737553630497,0.363631595702679,0.363631595702679
"8864","CBSX__LM22__Macrophages_M1","DeconRNASeq_CBSX_LM22_NK.cells.resting",0.363631595702679,45,0.0140737553630497,TRUE,0.0140737553630497,0.363631595702679,0.363631595702679
