"","measure1","measure2","r","n","p","sig_p","p_if_sig","r_if_sig","AbsR"
"9734","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Myocytes",0.366444761248217,41,0.0184503946823842,TRUE,0.0184503946823842,0.366444761248217,0.366444761248217
"9735","XCELL_Smooth_muscle","Epidish_CBSX_LM22_T.cells.CD4.memory.activated",0.366351965984547,41,0.0184823098114049,TRUE,0.0184823098114049,0.366351965984547,0.366351965984547
"9736","Epidish_CBSX_LM22_T.cells.CD4.memory.activated","XCELL_Smooth_muscle",0.366351965984547,41,0.0184823098114049,TRUE,0.0184823098114049,0.366351965984547,0.366351965984547
"9737","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Macrophages","DeconRNASeq_CCLE_TIL10_Tregs",0.366329876999354,41,0.0184899137242469,TRUE,0.0184899137242469,0.366329876999354,0.366329876999354
"9738","DeconRNASeq_CCLE_TIL10_Tregs","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Macrophages",0.366329876999354,41,0.0184899137242469,TRUE,0.0184899137242469,0.366329876999354,0.366329876999354
"9739","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4","CBSX__BPRNACanProMet__Mono",0.366302835493702,41,0.0184992260734331,TRUE,0.0184992260734331,0.366302835493702,0.366302835493702
"9740","CBSX__BPRNACanProMet__Mono","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4",0.366302835493702,41,0.0184992260734331,TRUE,0.0184992260734331,0.366302835493702,0.366302835493702
"9741","Epidish_CBSX_LM22_Dendritic.cells.resting","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages",0.366288908906214,41,0.0185040235443497,TRUE,0.0185040235443497,0.366288908906214,0.366288908906214
"9742","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages","Epidish_CBSX_LM22_Dendritic.cells.resting",0.366288908906214,41,0.0185040235443497,TRUE,0.0185040235443497,0.366288908906214,0.366288908906214
"9743","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Mast.cells","CBSX__LM22__Dendritic_cells_activated",0.366175212172101,41,0.0185432292631031,TRUE,0.0185432292631031,0.366175212172101,0.366175212172101
"9744","CBSX__LM22__Dendritic_cells_activated","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Mast.cells",0.366175212172101,41,0.0185432292631031,TRUE,0.0185432292631031,0.366175212172101,0.366175212172101
"9745","Epidish_BPRNACan_CD8","DeconRNASeq_BPRNACan_Mono",0.3661049294023,41,0.0185674995762681,TRUE,0.0185674995762681,0.3661049294023,0.3661049294023
"9746","DeconRNASeq_BPRNACan_Mono","Epidish_BPRNACan_CD8",0.3661049294023,41,0.0185674995762681,TRUE,0.0185674995762681,0.3661049294023,0.3661049294023
"9747","XCELL_Chondrocytes","DeconRNASeq_BPRNACan_M0",0.366103082869675,41,0.0185681375877558,TRUE,0.0185681375877558,0.366103082869675,0.366103082869675
"9748","DeconRNASeq_BPRNACan_M0","XCELL_Chondrocytes",0.366103082869675,41,0.0185681375877558,TRUE,0.0185681375877558,0.366103082869675,0.366103082869675
"9749","Epidish_BPRNACan_cancer","DeconRNASeq_CBSX_LM22_NK.cells.activated",0.366090697643,41,0.0185724173910993,TRUE,0.0185724173910993,0.366090697643,0.366090697643
"9750","DeconRNASeq_CBSX_LM22_NK.cells.activated","Epidish_BPRNACan_cancer",0.366090697643,41,0.0185724173910993,TRUE,0.0185724173910993,0.366090697643,0.366090697643
"9751","Epidish_BPRNACan_M0","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Mast.cells",0.36606079565988,41,0.018582753652338,TRUE,0.018582753652338,0.36606079565988,0.36606079565988
"9752","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Mast.cells","Epidish_BPRNACan_M0",0.36606079565988,41,0.018582753652338,TRUE,0.018582753652338,0.36606079565988,0.36606079565988
"9753","XCELL_Fibroblasts","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__T_cells_CD4",0.366042920659962,41,0.0185889348380637,TRUE,0.0185889348380637,0.366042920659962,0.366042920659962
"9754","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__T_cells_CD4","XCELL_Fibroblasts",0.366042920659962,41,0.0185889348380637,TRUE,0.0185889348380637,0.366042920659962,0.366042920659962
"9755","XCELL_cDC","CBSX__BPRNACanProMet__Mono",0.366017540174091,41,0.0185977143944156,TRUE,0.0185977143944156,0.366017540174091,0.366017540174091
"9756","CBSX__BPRNACanProMet__Mono","XCELL_cDC",0.366017540174091,41,0.0185977143944156,TRUE,0.0185977143944156,0.366017540174091,0.366017540174091
"9757","XCELL_Neutrophils","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD4",0.366013044498148,41,0.01859926989109,TRUE,0.01859926989109,0.366013044498148,0.366013044498148
"9758","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD4","XCELL_Neutrophils",0.366013044498148,41,0.01859926989109,TRUE,0.01859926989109,0.366013044498148,0.366013044498148
"9759","Epidish_BPRNACanProMet_M2","CBSX__BPRNACan__Mono",0.365973393478436,41,0.0186129938166619,TRUE,0.0186129938166619,0.365973393478436,0.365973393478436
"9760","CBSX__BPRNACan__Mono","Epidish_BPRNACanProMet_M2",0.365973393478436,41,0.0186129938166619,TRUE,0.0186129938166619,0.365973393478436,0.365973393478436
"9761","XCELL_Tregs","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD4",0.365918665711381,41,0.0186319500545744,TRUE,0.0186319500545744,0.365918665711381,0.365918665711381
"9762","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD4","XCELL_Tregs",0.365918665711381,41,0.0186319500545744,TRUE,0.0186319500545744,0.365918665711381,0.365918665711381
"9763","Epidish_CCLE_TIL10_Macrophages.M1","CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4",0.365900764487484,41,0.0186381540816083,TRUE,0.0186381540816083,0.365900764487484,0.365900764487484
"9764","CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4","Epidish_CCLE_TIL10_Macrophages.M1",0.365900764487484,41,0.0186381540816083,TRUE,0.0186381540816083,0.365900764487484,0.365900764487484
"9765","XCELL_Tregs","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8",0.365880348593068,41,0.0186452317372057,TRUE,0.0186452317372057,0.365880348593068,0.365880348593068
"9766","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","XCELL_Tregs",0.365880348593068,41,0.0186452317372057,TRUE,0.0186452317372057,0.365880348593068,0.365880348593068
"9767","DeconRNASeq_CBSX_LM22_B.cells.naive","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Macrophages",0.36587766456622,41,0.0186461623869691,TRUE,0.0186461623869691,0.36587766456622,0.36587766456622
"9768","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Macrophages","DeconRNASeq_CBSX_LM22_B.cells.naive",0.36587766456622,41,0.0186461623869691,TRUE,0.0186461623869691,0.36587766456622,0.36587766456622
"9769","Quantiseq_Macrophage_M1","Epidish_BPRNACan_CD8",0.365835854477343,41,0.0186606645077694,TRUE,0.0186606645077694,0.365835854477343,0.365835854477343
"9770","Epidish_BPRNACan_CD8","Quantiseq_Macrophage_M1",0.365835854477343,41,0.0186606645077694,TRUE,0.0186606645077694,0.365835854477343,0.365835854477343
"9771","DeconRNASeq_BPRNACanProMet_Mono","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD4",0.365796821679407,41,0.0186742118607812,TRUE,0.0186742118607812,0.365796821679407,0.365796821679407
"9772","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD4","DeconRNASeq_BPRNACanProMet_Mono",0.365796821679407,41,0.0186742118607812,TRUE,0.0186742118607812,0.365796821679407,0.365796821679407
"9773","XCELL_MicroenvironmentScore","Epidish_CCLE_TIL10_T.cells.CD8",0.365790957712873,41,0.0186762478176847,TRUE,0.0186762478176847,0.365790957712873,0.365790957712873
"9774","Epidish_CCLE_TIL10_T.cells.CD8","XCELL_MicroenvironmentScore",0.365790957712873,41,0.0186762478176847,TRUE,0.0186762478176847,0.365790957712873,0.365790957712873
"9775","Epidish_BPRNACan_CD4","DeconRNASeq_CCLE_TIL10_Tregs",0.365777495548329,41,0.0186809225587905,TRUE,0.0186809225587905,0.365777495548329,0.365777495548329
"9776","DeconRNASeq_CCLE_TIL10_Tregs","Epidish_BPRNACan_CD4",0.365777495548329,41,0.0186809225587905,TRUE,0.0186809225587905,0.365777495548329,0.365777495548329
"9777","DeconRNASeq_BPRNACan3DProMet_NK","CBSX__BPRNACan__cancer",0.365772107809183,41,0.0186827937285194,TRUE,0.0186827937285194,0.365772107809183,0.365772107809183
"9778","CBSX__BPRNACan__cancer","DeconRNASeq_BPRNACan3DProMet_NK",0.365772107809183,41,0.0186827937285194,TRUE,0.0186827937285194,0.365772107809183,0.365772107809183
"9779","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_B.cells","clinical.data.VISTA",0.365703784063509,41,0.0187065363337249,TRUE,0.0187065363337249,0.365703784063509,0.365703784063509
"9780","clinical.data$VISTA","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_B.cells",0.365703784063509,41,0.0187065363337249,TRUE,0.0187065363337249,0.365703784063509,0.365703784063509
"9781","DeconRNASeq_CCLE_TIL10_T.cells.CD8","CBSX__BPRNACanProMet__B",0.365647883763968,41,0.0187259806281121,TRUE,0.0187259806281121,0.365647883763968,0.365647883763968
"9782","CBSX__BPRNACanProMet__B","DeconRNASeq_CCLE_TIL10_T.cells.CD8",0.365647883763968,41,0.0187259806281121,TRUE,0.0187259806281121,0.365647883763968,0.365647883763968
"9783","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Macrophages","clinical.data.VISTA",0.365645735051748,41,0.0187267283724952,TRUE,0.0187267283724952,0.365645735051748,0.365645735051748
"9784","clinical.data$VISTA","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Macrophages",0.365645735051748,41,0.0187267283724952,TRUE,0.0187267283724952,0.365645735051748,0.365645735051748
"9785","Epidish_CBSX_LM22_NK.cells.activated","Epidish_CCLE_TIL10_Monocytes",0.365624025920024,41,0.0187342844823828,TRUE,0.0187342844823828,0.365624025920024,0.365624025920024
"9786","Epidish_CCLE_TIL10_Monocytes","Epidish_CBSX_LM22_NK.cells.activated",0.365624025920024,41,0.0187342844823828,TRUE,0.0187342844823828,0.365624025920024,0.365624025920024
"9787","Quantiseq_Macrophage_M1","XCELL_Tgd_cells",0.365591367881298,41,0.0187456563099035,TRUE,0.0187456563099035,0.365591367881298,0.365591367881298
"9788","XCELL_Tgd_cells","Quantiseq_Macrophage_M1",0.365591367881298,41,0.0187456563099035,TRUE,0.0187456563099035,0.365591367881298,0.365591367881298
"9789","Epidish_CBSX_LM22_T.cells.CD8","DeconRNASeq_CCLE_TIL10_T.cells.CD8",0.365475304594378,41,0.018786117557728,TRUE,0.018786117557728,0.365475304594378,0.365475304594378
"9790","DeconRNASeq_CCLE_TIL10_T.cells.CD8","Epidish_CBSX_LM22_T.cells.CD8",0.365475304594378,41,0.018786117557728,TRUE,0.018786117557728,0.365475304594378,0.365475304594378
"9791","Epidish_CBSX_LM22_Macrophages.M1","CBSX__BPRNACanProMet__NK",0.365436305103316,41,0.0187997297746667,TRUE,0.0187997297746667,0.365436305103316,0.365436305103316
"9792","CBSX__BPRNACanProMet__NK","Epidish_CBSX_LM22_Macrophages.M1",0.365436305103316,41,0.0187997297746667,TRUE,0.0187997297746667,0.365436305103316,0.365436305103316
"9793","Epidish_CBSX_LM22_Dendritic.cells.activated","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes",0.365398322903675,41,0.018812994885868,TRUE,0.018812994885868,0.365398322903675,0.365398322903675
"9794","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes","Epidish_CBSX_LM22_Dendritic.cells.activated",0.365398322903675,41,0.018812994885868,TRUE,0.018812994885868,0.365398322903675,0.365398322903675
"9795","Epidish_BPRNACan_cancer","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NKT.cells",0.365373055454533,41,0.0188218237835089,TRUE,0.0188218237835089,0.365373055454533,0.365373055454533
"9796","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NKT.cells","Epidish_BPRNACan_cancer",0.365373055454533,41,0.0188218237835089,TRUE,0.0188218237835089,0.365373055454533,0.365373055454533
"9797","DeconRNASeq_BPRNACan_Mono","CBSX__BPRNACan__B",0.365305229197225,41,0.0188455407053589,TRUE,0.0188455407053589,0.365305229197225,0.365305229197225
"9798","CBSX__BPRNACan__B","DeconRNASeq_BPRNACan_Mono",0.365305229197225,41,0.0188455407053589,TRUE,0.0188455407053589,0.365305229197225,0.365305229197225
"9799","Quantiseq_Myeloid_dendritic_cell","XCELL_Neutrophils",0.365282692474611,41,0.0188534267147185,TRUE,0.0188534267147185,0.365282692474611,0.365282692474611
"9800","XCELL_Neutrophils","Quantiseq_Myeloid_dendritic_cell",0.365282692474611,41,0.0188534267147185,TRUE,0.0188534267147185,0.365282692474611,0.365282692474611
"9801","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Endothelial.cells","CBSX__BPRNACanProMet__Mono",0.365273359641953,41,0.0188566932544236,TRUE,0.0188566932544236,0.365273359641953,0.365273359641953
"9802","CBSX__BPRNACanProMet__Mono","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Endothelial.cells",0.365273359641953,41,0.0188566932544236,TRUE,0.0188566932544236,0.365273359641953,0.365273359641953
"9803","CBSX__LM22__T_cells_CD8","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__B_cells",0.365248698421325,41,0.0188653270976145,TRUE,0.0188653270976145,0.365248698421325,0.365248698421325
"9804","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__B_cells","CBSX__LM22__T_cells_CD8",0.365248698421325,41,0.0188653270976145,TRUE,0.0188653270976145,0.365248698421325,0.365248698421325
"9805","Quantiseq_Neutrophil","Epidish_BPRNACanProMet_M2",0.365213329607132,41,0.0188777154448387,TRUE,0.0188777154448387,0.365213329607132,0.365213329607132
"9806","Epidish_BPRNACanProMet_M2","Quantiseq_Neutrophil",0.365213329607132,41,0.0188777154448387,TRUE,0.0188777154448387,0.365213329607132,0.365213329607132
"9807","XCELL_ly_Endothelial_cells","CBSX__sigmatrix_HNSCC_Fig2cd__Mast_cells",0.365129631304041,41,0.0189070589962399,TRUE,0.0189070589962399,0.365129631304041,0.365129631304041
"9808","CBSX__sigmatrix_HNSCC_Fig2cd__Mast_cells","XCELL_ly_Endothelial_cells",0.365129631304041,41,0.0189070589962399,TRUE,0.0189070589962399,0.365129631304041,0.365129631304041
"9809","DeconRNASeq_BPRNACan3DProMet_Mono","CBSX__BPRNACan__B",0.36508428243254,41,0.0189229737276677,TRUE,0.0189229737276677,0.36508428243254,0.36508428243254
"9810","CBSX__BPRNACan__B","DeconRNASeq_BPRNACan3DProMet_Mono",0.36508428243254,41,0.0189229737276677,TRUE,0.0189229737276677,0.36508428243254,0.36508428243254
"9811","Epidish_CBSX_LM22_T.cells.follicular.helper","CBSX__LM22__Plasma_cells",0.365083689152863,41,0.0189231820077711,TRUE,0.0189231820077711,0.365083689152863,0.365083689152863
"9812","CBSX__LM22__Plasma_cells","Epidish_CBSX_LM22_T.cells.follicular.helper",0.365083689152863,41,0.0189231820077711,TRUE,0.0189231820077711,0.365083689152863,0.365083689152863
"9813","XCELL_Class.switched_memory_B.cells","DeconRNASeq_CBSX_LM22_NK.cells.resting",0.365037732167292,41,0.0189393217795564,TRUE,0.0189393217795564,0.365037732167292,0.365037732167292
"9814","DeconRNASeq_CBSX_LM22_NK.cells.resting","XCELL_Class.switched_memory_B.cells",0.365037732167292,41,0.0189393217795564,TRUE,0.0189393217795564,0.365037732167292,0.365037732167292
"9815","Epidish_BPRNACan_cancer","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells",0.364974191329521,41,0.0189616559233574,TRUE,0.0189616559233574,0.364974191329521,0.364974191329521
"9816","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells","Epidish_BPRNACan_cancer",0.364974191329521,41,0.0189616559233574,TRUE,0.0189616559233574,0.364974191329521,0.364974191329521
"9817","Quantiseq_Neutrophil","Epidish_BPRNACan_M2",0.364962595569244,41,0.0189657341352421,TRUE,0.0189657341352421,0.364962595569244,0.364962595569244
"9818","Epidish_BPRNACan_M2","Quantiseq_Neutrophil",0.364962595569244,41,0.0189657341352421,TRUE,0.0189657341352421,0.364962595569244,0.364962595569244
"9819","XCELL_Plasma_cells","CBSX__BPRNACanProMet__B",0.364961778732134,41,0.0189660214434331,TRUE,0.0189660214434331,0.364961778732134,0.364961778732134
"9820","CBSX__BPRNACanProMet__B","XCELL_Plasma_cells",0.364961778732134,41,0.0189660214434331,TRUE,0.0189660214434331,0.364961778732134,0.364961778732134
"9821","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages","CBSX__LM22__Monocytes",0.364951258496425,41,0.0189697220794351,TRUE,0.0189697220794351,0.364951258496425,0.364951258496425
"9822","CBSX__LM22__Monocytes","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages",0.364951258496425,41,0.0189697220794351,TRUE,0.0189697220794351,0.364951258496425,0.364951258496425
"9823","CBSX__BPRNACanProMet__NK","CBSX__LM22__T_cells_CD4_naive",0.364891911116239,41,0.0189906096916295,TRUE,0.0189906096916295,0.364891911116239,0.364891911116239
"9824","CBSX__LM22__T_cells_CD4_naive","CBSX__BPRNACanProMet__NK",0.364891911116239,41,0.0189906096916295,TRUE,0.0189906096916295,0.364891911116239,0.364891911116239
"9825","Quantiseq_Neutrophil","Epidish_BPRNACan3DProMet_M2",0.364826869625498,41,0.0190135235600091,TRUE,0.0190135235600091,0.364826869625498,0.364826869625498
"9826","Epidish_BPRNACan3DProMet_M2","Quantiseq_Neutrophil",0.364826869625498,41,0.0190135235600091,TRUE,0.0190135235600091,0.364826869625498,0.364826869625498
"9827","XCELL_pDC","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8",0.364825156367073,41,0.0190141274481685,TRUE,0.0190141274481685,0.364825156367073,0.364825156367073
"9828","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","XCELL_pDC",0.364825156367073,41,0.0190141274481685,TRUE,0.0190141274481685,0.364825156367073,0.364825156367073
"9829","Epidish_BPRNACan3DProMet_B","Epidish_CBSX_LM22_T.cells.follicular.helper",0.364609769967235,41,0.0190901751314652,TRUE,0.0190901751314652,0.364609769967235,0.364609769967235
"9830","Epidish_CBSX_LM22_T.cells.follicular.helper","Epidish_BPRNACan3DProMet_B",0.364609769967235,41,0.0190901751314652,TRUE,0.0190901751314652,0.364609769967235,0.364609769967235
"9831","XCELL_MPP","X.CD8.PDL1pPanCKn",0.364560484088961,41,0.0191076126392602,TRUE,0.0191076126392602,0.364560484088961,0.364560484088961
"9832","%CD8.PDL1pPanCKn","XCELL_MPP",0.364560484088961,41,0.0191076126392602,TRUE,0.0191076126392602,0.364560484088961,0.364560484088961
"9833","DeconRNASeq_CCLE_TIL10_Monocytes","CBSX__BPRNACan3DProMet__Mono",0.364558731127716,41,0.0191082330890435,TRUE,0.0191082330890435,0.364558731127716,0.364558731127716
"9834","CBSX__BPRNACan3DProMet__Mono","DeconRNASeq_CCLE_TIL10_Monocytes",0.364558731127716,41,0.0191082330890435,TRUE,0.0191082330890435,0.364558731127716,0.364558731127716
"9835","DeconRNASeq_CBSX_LM22_Dendritic.cells.activated","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Malignant",0.364556117968483,41,0.0191091580319915,TRUE,0.0191091580319915,0.364556117968483,0.364556117968483
"9836","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Malignant","DeconRNASeq_CBSX_LM22_Dendritic.cells.activated",0.364556117968483,41,0.0191091580319915,TRUE,0.0191091580319915,0.364556117968483,0.364556117968483
"9837","XCELL_StromaScore","DeconRNASeq_CCLE_TIL10_Tregs",0.364483848653605,41,0.0191347530806234,TRUE,0.0191347530806234,0.364483848653605,0.364483848653605
"9838","DeconRNASeq_CCLE_TIL10_Tregs","XCELL_StromaScore",0.364483848653605,41,0.0191347530806234,TRUE,0.0191347530806234,0.364483848653605,0.364483848653605
"9839","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4","X.CD8.PanCKn",0.36445763629205,41,0.0191440436161538,TRUE,0.0191440436161538,0.36445763629205,0.36445763629205
"9840","%CD8.PanCKn","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4",0.36445763629205,41,0.0191440436161538,TRUE,0.0191440436161538,0.36445763629205,0.36445763629205
"9841","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD4",0.364444693114908,41,0.019148632506838,TRUE,0.019148632506838,0.364444693114908,0.364444693114908
"9842","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD4","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4",0.364444693114908,41,0.019148632506838,TRUE,0.019148632506838,0.364444693114908,0.364444693114908
"9843","CBSX__BPRNACanProMet__Mono","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__Macrophages",0.364424079701208,41,0.0191559427200416,TRUE,0.0191559427200416,0.364424079701208,0.364424079701208
"9844","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__Macrophages","CBSX__BPRNACanProMet__Mono",0.364424079701208,41,0.0191559427200416,TRUE,0.0191559427200416,0.364424079701208,0.364424079701208
"9845","DeconRNASeq_CBSX_LM22_NK.cells.activated","CBSX__BPRNACanProMet__cancer",0.364414232511065,41,0.0191594356935614,TRUE,0.0191594356935614,0.364414232511065,0.364414232511065
"9846","CBSX__BPRNACanProMet__cancer","DeconRNASeq_CBSX_LM22_NK.cells.activated",0.364414232511065,41,0.0191594356935614,TRUE,0.0191594356935614,0.364414232511065,0.364414232511065
"9847","DeconRNASeq_BPRNACan_Mono","CBSX__BPRNACan__CD4",0.364394309045471,41,0.0191665045370475,TRUE,0.0191665045370475,0.364394309045471,0.364394309045471
"9848","CBSX__BPRNACan__CD4","DeconRNASeq_BPRNACan_Mono",0.364394309045471,41,0.0191665045370475,TRUE,0.0191665045370475,0.364394309045471,0.364394309045471
"9849","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_CAFs","X.PDL1pPanCKn",0.364386000588503,41,0.0191694530237054,TRUE,0.0191694530237054,0.364386000588503,0.364386000588503
"9850","%PDL1pPanCKn","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_CAFs",0.364386000588503,41,0.0191694530237054,TRUE,0.0191694530237054,0.364386000588503,0.364386000588503
"9851","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4","CBSX__BPRNACan3DProMet__CD4",0.3643636500496,41,0.0191773866235612,TRUE,0.0191773866235612,0.3643636500496,0.3643636500496
"9852","CBSX__BPRNACan3DProMet__CD4","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4",0.3643636500496,41,0.0191773866235612,TRUE,0.0191773866235612,0.3643636500496,0.3643636500496
"9853","XCELL_CD4._naive_T.cells","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells",0.364346702913724,41,0.0191834040564904,TRUE,0.0191834040564904,0.364346702913724,0.364346702913724
"9854","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells","XCELL_CD4._naive_T.cells",0.364346702913724,41,0.0191834040564904,TRUE,0.0191834040564904,0.364346702913724,0.364346702913724
"9855","XCELL_CD8._Tcm","Epidish_CBSX_LM22_T.cells.CD8",0.364336413680819,41,0.0191870582360039,TRUE,0.0191870582360039,0.364336413680819,0.364336413680819
"9856","Epidish_CBSX_LM22_T.cells.CD8","XCELL_CD8._Tcm",0.364336413680819,41,0.0191870582360039,TRUE,0.0191870582360039,0.364336413680819,0.364336413680819
"9857","XCELL_cDC","XCELL_Mast_cells",0.364302589891544,41,0.0191990747372166,TRUE,0.0191990747372166,0.364302589891544,0.364302589891544
"9858","XCELL_Mast_cells","XCELL_cDC",0.364302589891544,41,0.0191990747372166,TRUE,0.0191990747372166,0.364302589891544,0.364302589891544
"9859","Epidish_BPRNACan3DProMet_B","CBSX__BPRNACan__Mono",0.364300157069257,41,0.0191999392840438,TRUE,0.0191999392840438,0.364300157069257,0.364300157069257
"9860","CBSX__BPRNACan__Mono","Epidish_BPRNACan3DProMet_B",0.364300157069257,41,0.0191999392840438,TRUE,0.0191999392840438,0.364300157069257,0.364300157069257
"9861","XCELL_mv_Endothelial_cells","X.VISTA.CD11b.PanCKp",0.3642892876414,41,0.0192038023285623,TRUE,0.0192038023285623,0.3642892876414,0.3642892876414
"9862","%VISTA.CD11b.PanCKp","XCELL_mv_Endothelial_cells",0.3642892876414,41,0.0192038023285623,TRUE,0.0192038023285623,0.3642892876414,0.3642892876414
"9863","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells",0.364254757417566,41,0.019216078858671,TRUE,0.019216078858671,0.364254757417566,0.364254757417566
"9864","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_B.cells","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells",0.364254757417566,41,0.019216078858671,TRUE,0.019216078858671,0.364254757417566,0.364254757417566
"9865","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Endothelial.cells","CBSX__LM22__Macrophages_M2",0.364225080281247,41,0.0192266352355204,TRUE,0.0192266352355204,0.364225080281247,0.364225080281247
"9866","CBSX__LM22__Macrophages_M2","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Endothelial.cells",0.364225080281247,41,0.0192266352355204,TRUE,0.0192266352355204,0.364225080281247,0.364225080281247
"9867","XCELL_ImmuneScore","CBSX__BPRNACan__CD4",0.364220293712325,41,0.0192283383094018,TRUE,0.0192283383094018,0.364220293712325,0.364220293712325
