"pathways" "Patient1" "Patient10" "Patient100" "Patient102" "Patient105" "Patient106" "Patient107" "Patient108" "Patient11" "Patient112" "Patient116" "Patient117" "Patient121" "Patient125" "Patient126" "Patient127" "Patient13" "Patient130" "Patient131" "Patient132" "Patient133" "Patient134" "Patient135" "Patient137" "Patient14" "Patient140" "Patient141" "Patient142" "Patient143" "Patient144" "Patient145" "Patient146" "Patient147" "Patient148" "Patient149" "Patient15" "Patient150" "Patient154" "Patient155" "Patient156" "Patient158" "Patient159" "Patient162" "Patient163" "Patient165" "Patient166" "Patient167" "Patient168" "Patient169" "Patient17" "Patient170" "Patient172" "Patient173" "Patient179" "Patient18" "Patient181" "Patient183" "Patient184" "Patient185" "Patient187" "Patient188" "Patient189" "Patient191" "Patient193" "Patient195" "Patient196" "Patient197" "Patient20" "Patient200" "Patient201" "Patient203" "Patient204" "Patient205" "Patient206" "Patient21" "Patient22" "Patient23" "Patient24" "Patient25" "Patient27" "Patient30" "Patient31" "Patient32" "Patient33" "Patient34" "Patient35" "Patient36" "Patient37" "Patient38" "Patient4" "Patient40" "Patient42" "Patient44" "Patient45" "Patient47" "Patient48" "Patient51" "Patient56" "Patient58" "Patient6" "Patient61" "Patient62" "Patient63" "Patient67" "Patient7" "Patient72" "Patient73" "Patient75" "Patient77" "Patient78" "Patient79" "Patient8" "Patient82" "Patient83" "Patient86" "Patient87" "Patient9" "Patient94" "Patient96" "Patient98" "Patient99"
"1561" "REACTOME_TRYPTOPHAN_CATABOLISM" 0.03153475330182 0.0661238024984097 0.253653061676646 -0.367537101362579 -0.121149339652859 0.357575540727159 -0.344195980922332 0.0499030052896659 -0.460397630470376 -0.165452222816555 -0.34369042254017 0.155546203512858 0.16764417320771 -0.032728089255082 0.0257902249824746 -0.141361704296389 -0.0467486538033446 0.170593073155142 0.165370683243801 0.196058718297645 -0.0973839149815781 0.000682094465664806 0.279750982656048 0.0511094791635455 0.226625392519828 -0.275621814209353 0.00207900990487966 -0.20565289773161 -0.517849784801759 -0.102678400032171 -0.0138295855882526 -0.199731907596719 -0.26003371371661 0.114136204309956 0.15764310916564 0.232280585063835 -0.459828981342923 -0.563166409492307 0.0201837861618118 -0.194205004743351 0.00359920664991448 -0.313355386241494 0.326069910462732 0.0471387291067674 0.20630466044517 -0.500769336266948 -0.0855093665169094 -0.292716823526218 -0.250971608758282 0.025941593646237 -0.428237553078129 0.0311181989890565 -0.213820438043502 -0.0483981444024434 0.316728277294729 -0.186424317191505 -0.283509185554245 -0.19083376418098 -0.0256903048658753 -0.235738962979416 -0.449287921293155 -0.403799045732134 0.374106322709439 0.067644428137884 0.0509475878537711 -0.193277521630658 -0.389545836213556 0.0521680221111361 -0.323190316405837 -0.104557361695895 -0.285360002790337 -0.342317055794433 -0.128921880510931 0.105351846807201 -0.0666112013776779 -0.197623979099991 -0.272806022829358 -0.21238766025009 -0.0929553167805607 0.178667901583818 0.116247414309734 -0.393698923305605 -0.00738896810827971 0.110314806805664 -0.422143182402512 -0.150055003444917 -0.197008879826082 -0.254782366688122 0.168669882623339 0.250387282593465 -0.158977455156424 0.164423194271859 -0.379312862159536 -0.0713217362373262 -0.27035254664355 -0.206571954786647 0.131492171813386 -0.224909971104736 -0.401842035078749 -0.146303394275355 0.00575726363349527 -0.259740566046681 0.0374276673085424 -0.0998023896369312 -0.255805865212 -0.334215236880917 -0.135825818847152 -0.0381719681151018 -0.295260415663422 0.0150213018852626 -0.250422888744175 -0.177006782799608 -0.334330074331408 -0.514729080795497 0.115338599041818 0.0325726795747143 -0.00415722611162422 0.226409016292585 -0.133624131283758 0.187788199059737 0.258010581452741
"1562" "REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY" -0.719899849991291 -0.511426284538699 -0.332651585870848 -0.40237704677591 -0.362581846245217 -0.632861789076449 -0.231714249640777 -0.408157320738475 0.0693166948307401 0.549514300709942 0.593215362444773 0.185089399091223 0.336076058952237 -0.561976334235483 -0.263549779220264 0.396571730105202 -0.628122985700525 -0.331020325174496 0.206151237372879 0.429550305860941 0.398132366592816 0.635911692096416 -0.221869815083735 0.61232831050969 -0.0467975965885017 0.233613873279036 0.115811570037473 -0.198500724319968 0.00305520451007479 0.254946800774209 -0.20878259011322 0.0193864447280133 -0.302689765820917 -0.438287691755519 0.358369147541763 -0.0583899024734965 -0.269463294808316 0.705715422264951 0.828760149969389 0.009566415140422 -0.790984993345872 0.0595420620632378 -0.656967462595142 -0.491280636406149 -0.486864038160895 0.123718402892222 -0.353417910574469 -0.29092634764418 0.156877735361845 -0.0495789453116544 0.760044411329938 0.738259937413254 -0.371663540632493 -0.395653602881951 -0.574953749042171 0.673340048852461 0.383148016461498 0.229495989553531 0.649430015278005 -0.255874467903915 -0.682297175539143 0.822579406375073 0.382701558580797 0.706143019833326 0.283206159907931 -0.144261042662916 -0.183146445769579 0.539737927035098 -0.434496909962832 -0.0277128421187859 0.694524624804153 0.732974393599999 0.352214153581726 0.365623131762128 -0.469555414003206 -0.0266597905507902 0.121773582121285 -0.0853238135006165 0.424849655932939 -0.60046366114971 -0.0967362626977425 -0.278395583548813 -0.252260187554392 0.0073646224943428 0.232541815117392 -0.396789449093555 0.0458976460651906 0.38498545388982 -0.812886794252819 0.607199162571229 -0.439813838050529 -0.410392304149344 -0.433734131929457 0.127346602571359 -0.554024627404824 -0.764751171943451 0.702197673052093 0.782798808355565 0.531456098770987 0.663782364021737 -0.411640879175911 0.461715045996388 -0.61900556627223 -0.68334540966289 -0.621096255283529 0.14848968777175 -0.509506184109666 -0.160249878105021 -0.366027298260664 0.320823110535694 -0.362127872451741 -0.469055664525577 -0.447589930005083 -0.283303131572541 -0.36910560479939 -0.433735790192234 0.567585633051586 0.315519432066299 -0.511406226648207 -0.294667964146816 -0.263089576493342
"1563" "REACTOME_TYROSINE_CATABOLISM" -0.285364619646904 0.639251165158926 0.162731109008078 -0.218260473746374 -0.390598043710358 0.707226312008389 0.132144864985032 -0.365534674526857 -0.231689886611707 -0.655052443317801 0.0986722306352948 0.376966560360421 0.45402642361982 -0.376064851822872 -0.115317524502325 0.19753321043861 -0.536439806164696 0.458821272116314 -0.0985783104215678 0.47425062737073 0.00107255870933642 -0.0900972418023112 0.0658987818357832 -0.280749705783556 0.130997263147589 0.140885216985821 -0.0890781477621228 -0.268829817567568 -0.0829906395643471 -0.462359135744507 -0.367268502884908 -0.253667026854247 -0.263871233348546 -0.169254506952173 0.102342631635987 -0.221314172196619 0.640513111988085 0.111571047164218 0.00888550435423247 0.551396233022513 0.13163092040279 0.272510679936373 -0.294029342633152 -0.714711417798474 0.41891503126571 0.323396423247939 0.688897274260765 0.0748970992944683 -0.0647656652200176 0.575336954947362 -0.617984951916474 0.612015533071326 0.108693527448454 0.518569962475856 0.0684675130835152 -0.449915379599604 -0.0971105607733876 -0.58248324783166 -0.320022141350869 0.141128173121174 -0.081903963317504 0.000140506679708996 0.441630152332934 -0.252371220518464 0.571957545187112 0.6134805937415 -0.0734999483335416 0.264077993716944 0.0952678249712967 0.0297108492415979 -0.322637718583746 0.589046772453254 0.219605656562444 -0.0773343353097278 -0.00924679464923778 -0.292848832841595 -0.31200756680048 0.39864039452561 0.398582226922129 -0.624783383810697 0.104340764333834 0.460227940312624 -0.58145760221868 -0.201001714002414 -0.0602061802840506 0.0324437608140845 -0.140928986882825 -0.637587547274596 0.302168277351204 0.139070705955608 0.0764324833437025 -0.32680720974215 -0.393995361629113 -0.415314559883774 -0.560618477224899 0.0806138196892492 -0.232522617788438 -0.36952618318039 -0.194623402193287 0.47285941812564 -0.404535308236115 -0.412035274481939 0.093447695139688 -0.41747981236587 -0.508973882494509 -0.153477392026107 -0.0550156516544029 -0.176486102522624 0.226046822213177 -0.248702842537539 0.585320957192737 -0.216699489957524 0.107712138751001 -0.0635343249812324 0.0970488029593223 0.0180808219606394 0.25642709777326 0.579210189470956 0.733247170328679 0.510186331066597 -0.204205168773061
"1564" "REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS" -0.356307019855462 -0.629051942543281 -0.144518893736813 0.035350140854855 -0.39422614766776 0.174672036201071 -0.324345782055049 0.211305164279517 0.0963107174588369 -0.0851117488674709 -0.621905515280051 0.553076604463109 0.0931759070757485 -0.232544845197235 -0.449143821000175 -0.0902092768660354 -0.534254909613125 0.0857409304114294 -0.0608603184547672 0.137363500804724 0.2514670402313 -0.438889734971092 0.0589045943458826 0.134437205931892 -0.259400354507066 0.0160844209203878 0.171772356797693 -0.362406316843649 -0.35602500107463 -0.230228492919855 0.249471248021564 0.294203234476531 -0.18744150873294 0.586886678675818 0.352375265351145 -0.0372634105221492 0.34465206414548 0.440279458521901 0.141104340600871 0.338961651794785 -0.523586741837493 -0.609473236887882 0.353486927077763 -0.342704136080064 -0.195760529174058 -0.24924575108195 0.38656433488396 0.0172872131825386 0.0701551971173688 0.0234161193818033 0.14452216857779 0.176911917928724 -0.0650430579270601 0.427857717490338 -0.47238099306314 -0.525210028669687 -0.345429620687689 0.704838797617689 0.277614254415158 0.440915015353641 -0.590153131777619 0.266737483922436 0.4763971627042 -0.225016761329516 0.12558101571974 0.399721919729755 0.534966326094884 -0.220398855070693 -0.0279108751599164 0.29918680273237 -0.370371682784636 -0.396162531208633 0.0666318148714729 -0.305693313640678 0.686816899670802 0.515970123584958 -0.239504129807771 0.259608505058917 -0.227901869679898 -0.217258271157949 -0.335179845380504 0.32578445595506 -0.68312301754337 0.268000640604933 0.458038568211466 -0.0497201923350035 -0.0707150552656332 -0.3907457225937 -0.471517590656624 -0.169331617559846 -0.556923961631673 -0.0830377883709906 -0.157136229618024 0.293055097680452 -0.605997398991875 -0.279086224922483 -0.29273737270744 0.165794888382869 -0.288649879650804 -0.20329120258898 -0.177157181465762 0.143715716119444 -0.200257154242078 -0.00547221820397625 -0.154271743670021 -0.484709731113171 0.122854491484877 0.481600455655757 0.410898392949026 -0.583691690447514 0.261698876889119 0.245721110363864 0.213338821141433 -0.392479388912535 -0.224054406990625 -0.774681044957649 0.109849295305223 -0.267197154393957 0.0106928831616145 -0.48853174022749 0.823989653405585
"1565" "REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES" -0.0409683435204857 0.00404071798826353 -0.326971854457375 -0.317428621444381 -0.106057768605641 0.0560181709908352 -0.185963723428255 0.13806029359632 0.1230963381819 -0.223324967022068 -0.284082580826036 -0.332162873784563 -0.357664196248331 0.00132471888626692 -0.293931589877157 -0.374576886376064 -0.296867359767114 -0.247959405568977 0.157737669612082 -0.0511949550268532 -0.0352474413250247 -0.182700572569375 0.0626863898071539 0.0305459709912472 -0.31819931069177 0.000487829212421381 0.0258609121984955 0.00948802396570186 -0.374369728675198 -0.0204366926083074 -0.0677264203037035 -0.209038165687679 -0.152175881854568 -0.0474072864843788 0.0738886042906294 -0.214955461240345 -0.120115965874003 -0.390513988673875 0.123387230901309 -0.354153919855844 -0.0583731527745104 -0.25048290502257 -0.062493830688132 -0.258758609939428 0.0290794340793784 0.0532840991643499 -0.0558762541409898 -0.192811542896724 0.122232794401567 -0.0939527883099071 0.0436651285257256 -0.113721359433244 -0.187448462262546 0.11608570242715 0.00158524260831588 -0.318500206480254 -0.0348887260593917 -0.00973391384216912 -0.049136460815226 0.0241612213914478 -0.205239960636404 0.0475948719297024 0.0754508622232855 -0.237103723863243 -0.175729952412141 0.0119043280920722 -0.113286324872047 0.118343826811644 -0.236340174890485 -0.184081063590903 -0.222036665444388 -0.272033413670132 -0.204577634064358 -0.380613364689999 0.111318166609469 -0.161641960093847 -0.297883425013927 -0.145014566555442 -0.362776829494434 -0.148416430606753 -0.286260622120957 -0.287255239658634 -0.400671479497165 -0.371999093034161 -0.0703494385652152 -0.126780854793863 -0.412647022435085 -0.161244070168101 -0.330797590491389 -0.158106974219581 -0.139171778661003 -0.0761607692100843 -0.0318199717092996 -0.131860639207324 -0.366931741512438 0.0226031968054774 0.100916191111775 -0.201952591888534 -0.158849037805785 0.00319518468672808 -0.283877920238808 -0.0982855326741525 -0.235705531585749 -0.175916833956546 -0.255160334330443 -0.294802011536636 -0.0166118381018597 -0.0825781352696762 -0.0795458762914029 -0.0435638734438608 -0.248836728583431 -0.126412141016121 -0.0995552296564262 -0.332933642031513 -0.256391641710584 -0.205419871654085 -0.0202966302467021 -0.0752340445166372 -0.303555332578415 -0.350732208715171 0.166713112044579
"1566" "REACTOME_UBIQUINOL_BIOSYNTHESIS" 0.401821010479622 0.548566599489805 -0.533311433963402 0.104758227632468 0.370902659029817 0.192060171884802 -0.627457892675088 -0.26465807558982 0.0629438623741899 -0.284866623540623 0.308170243747373 -0.228615240347246 -0.222108667536036 -0.335625220614531 -0.364635174768554 -0.46897827964435 -0.507303305411724 0.417684317461142 -0.210922789002369 -0.27856193471197 -0.0620304692169835 -0.115667841754674 0.416566169533374 -0.558871727872738 0.246077064370945 0.441967815165065 -0.597433100424156 -0.259177088883652 -0.503211907559575 0.511273933780413 0.236495480682313 0.594150319029573 -0.216936625950681 0.472205471593517 -0.13419473017046 0.159036114144587 0.69599553684802 -0.202672749475674 0.178283721018537 0.443532108914074 0.270296274932926 -0.576360182463896 -0.299153266602293 -0.155304659011791 0.575979990729551 0.179479297933308 0.101630826643719 0.525373891505418 0.287105238089305 -0.206996478101009 -0.0347380824147823 -0.251132636224454 0.432059483118519 0.381584022379597 0.146024116927492 -0.400198203923844 0.145390556959618 -0.269182190088671 -0.00312899524985064 -0.176480246744781 -0.109622993662657 -0.434733399842525 0.312297218765248 -0.21514801203061 -0.104122128205358 0.475655380989738 -0.276648543328007 -0.170480081468612 -0.0925164546674673 -0.085330995684062 -0.497028310182987 -0.186485567874676 0.195682746093627 -0.614525204715877 0.131752311308676 0.426407464784359 -0.602624421912209 -0.397629439714908 -0.232514779606775 -0.545416427469109 -0.137605641558662 -0.114278980106634 -0.185515359976475 -0.413938688376129 0.614266514244392 0.591121906680663 -0.371498812608603 -0.526171847682704 0.506374398301067 -0.500279666204513 0.43866712846237 -0.37539395877325 -0.666334527328606 0.260947055987103 0.101350722079811 0.448364501773379 0.159798914189352 -0.575004638675171 -0.0552885108755886 0.071145193972154 -0.381410346228395 -0.30403761129578 0.337210810444318 0.477700397579072 0.101896528718303 -0.554223375273983 0.380451235070944 -0.112702667344818 0.0526421132850038 -0.155175281492259 0.0697900270668235 0.255986831420708 -0.440238634802396 0.135371534490733 -0.534899177438112 -0.223842938759394 -0.0471499629210158 0.225447509228205 -0.21775292607472 -0.27943048146313 0.557268933747699
"1567" "REACTOME_UCH_PROTEINASES" -0.314310415449069 0.0293426248652557 -0.402067220826957 -0.486061446974307 -0.367982098060029 -0.0775659258611309 -0.304333497814159 -0.0884921649430122 -0.000908790166640694 -0.445410702937015 -0.528241115632744 -0.468120046004374 -0.431101991041702 -0.197656216937225 -0.478276907478485 -0.469356552573713 -0.42055935229839 -0.425338339295179 -0.245129770810581 -0.296838817659822 -0.141681608148495 -0.44370147234256 -0.0632840772469964 -0.175453740823881 -0.51755259702473 -0.283281441858876 -0.0721978471408832 -0.382869636131598 -0.571550721536768 -0.264808222134321 -0.27521661143877 -0.35196632589374 -0.257562987996255 -0.331141305546762 -0.257498346682887 -0.406010591118045 -0.296811250668706 -0.629248023131849 -0.0759824468222768 -0.51447938460457 -0.173904184828519 -0.348589115915557 -0.261985575224435 -0.539427285472366 0.0343172089874822 -0.0692658378209502 -0.170103416685525 -0.272637585705097 -0.0821497260575493 -0.0956716160824157 -0.23932543732508 -0.519819047497002 -0.427001278417223 -0.0737818707985829 0.0047174929039441 -0.50888659643065 -0.376503548242609 -0.178725443218264 -0.38453882056077 -0.166809500553752 -0.273680935464791 -0.193750333503479 0.0471748904847153 -0.492885635765518 -0.301632607104389 -0.00867753238784383 -0.377780126961825 -0.0104161408660031 -0.387822462063486 -0.311869514859817 -0.345745708688407 -0.392712268507908 -0.213100007585033 -0.545530176111023 0.115606006756743 -0.234570941303615 -0.449131538443061 -0.214510005368759 -0.551630630701496 -0.445314351665236 -0.519034689799235 -0.251915666197982 -0.612399326464085 -0.512778208288365 -0.330755597203739 -0.385460137861826 -0.573721387817853 -0.395333266230745 -0.441570814814756 -0.349040380049483 -0.270503380499413 -0.0436604829844988 -0.146880561374186 -0.233565379862453 -0.521717467626309 -0.0989370711376442 -0.056882858951118 -0.435551508750194 -0.19596468459098 -0.090084725692151 -0.474649359079449 -0.119428726177461 -0.452711821194479 -0.340254746880834 -0.438758880715609 -0.474224871673893 -0.141174476446602 -0.163662509799162 -0.161219294965579 0.0309065933146707 -0.399312983203861 -0.365412627907167 -0.2788106584968 -0.470029401124597 -0.458852344418563 -0.399436858799371 -0.168309913786895 -0.154198661992294 -0.371151420401271 -0.527562363080575 0.0170843782134825
"1568" "REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION" -0.130885305764172 -0.216745682792188 0.334865310030292 0.3112565598517 -0.516819081103766 -0.535642213586633 0.0482141685487022 -0.219521466932916 -0.156676636363335 -0.188550562865332 0.410612744034603 0.265747397426175 -0.0305760407656043 -0.045025409472416 -0.333966489981196 0.249922123923668 0.0651458910478331 0.645707605294025 -0.090448116797633 -0.251146570545988 -0.146268420645236 -0.224141627367191 -0.0812684606679785 -0.136379222187126 0.243647713358633 -0.0429565852887434 0.0634776825959028 0.358389945470633 -0.0604018504536131 -0.378327528516772 -0.29271900523944 -0.115966169234917 -0.353907455729959 -0.474891350912104 0.417226700185614 -0.365311758914393 -0.320169510437227 0.53787952971543 0.180953652773875 0.0313492699006624 0.0121849802727032 -0.233569778425138 -0.267693582183316 0.47146876537401 -0.170000306424625 -0.26765998110086 0.642551614245384 -0.188419860122348 0.172252380178723 0.172296547633178 0.239135230282035 0.0574447117986255 0.181478401169064 -0.615416957864039 -0.228555575183949 0.265830160082952 -0.220344186876572 -0.0428952444005932 0.149366001131105 -0.0298936588573479 -0.0374589049588961 0.25749675962543 -0.400705461361992 -0.118935822984407 -0.289018097906323 -0.0038354281082712 0.0633526511580704 0.148059473856434 0.813986827833875 -0.0338597949726198 0.417926733139996 -0.446443907471609 -0.17571511088289 0.4936320110383 -0.390502876138764 -0.409070233862374 0.239455929957685 0.0836033709766794 0.189818712361145 -0.309364038292982 -0.143363204321377 -0.527890204117794 0.218265923394697 0.161114628608025 0.610178909703402 -0.25074715458135 -0.295030473573519 0.372866007540692 -0.209946542244319 0.399084259199135 0.0439264888765364 -0.265514095519289 -0.643912526906245 -0.255015739483885 0.052454527542474 -0.597759782698155 0.0778857768672794 0.366840734648562 -0.232335058339905 0.294195972564689 0.0574655719460061 0.476023498344307 -0.431728534019984 -0.433999696276645 -0.355699578773849 0.0216489102214069 -0.296937523513762 -0.289157162506313 -0.411757573798333 0.259947788975649 0.391132897591315 -0.408670557432192 0.0795511690689444 -0.000598112893874264 0.0621941906294541 -0.178040400201036 0.0268886148629829 -0.0838854933821292 -0.348164178637665 -0.154740313409506 -0.160040543189408
"1569" "REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR" -0.339375916928936 0.081695739492416 -0.00624085560938595 0.16813219510246 -0.212817043612522 -0.0330180792920446 0.0116912142108982 -0.0442151629123653 0.226420556673141 -0.132801749419401 -0.300013683733123 0.226765716223785 -0.180818974452199 -0.00572303521495937 0.0707855186409776 -0.266800037961181 0.0451341695531552 0.111748854310883 -0.265764212656592 0.0933928912941712 -0.0344643338532066 -0.198062858723106 -0.0346486791171076 0.204356360645668 -0.212643537458152 -0.269861999758702 0.509465420651473 -0.117031477726363 -0.41855618493425 0.106984775400221 -0.331468399574704 0.0729581695064977 -0.00117589715553765 -0.109128296499812 0.277501857147357 -0.405568759927036 -0.0164595679945112 -0.287559071762185 0.2322402284226 0.299420614703028 0.0952321175760788 -0.0596692067391323 -0.133142909433108 -0.450653858200086 0.0808769347513846 0.402929542068845 0.24527623767327 0.174493296198679 -0.320835806201018 0.305528543727793 -0.265226918584001 -0.324046583822674 -0.0913575990864453 0.207998563092684 -0.161848266638399 -0.349900625300529 -0.316893828032691 0.17445575502069 -0.156757213711809 0.247438459957521 -0.112136050392137 -0.156355859294179 -0.050221743351189 -0.436731880237544 -0.0532137497342475 0.106112368129755 -0.0274619160253655 0.321380130748515 -0.0100475736167879 0.423583031342956 -0.408136578636878 -0.23061227948117 0.251242531687934 -0.244504367095298 0.274276602675133 -0.279176329985647 -0.0877283324817206 0.244371320835858 -0.489369893906061 -0.360323737742554 -0.297420296165996 -0.0368216302579341 -0.167930696659439 -0.18131117389047 -0.346789104219082 -0.0522731171506718 -0.422850119568802 -0.0360728261891062 -0.384434818006068 -0.238133147533556 -0.0324227680470938 -0.00809329858512992 0.0934923406862338 0.311440371858321 -0.349749768958914 0.0882588516022306 0.116241151062698 -0.369219140962717 0.179858393622515 -0.260575998151352 -0.490730010731184 -0.143307711576922 -0.294057581804274 -0.192085738478135 -0.405208936185964 -0.197114165207283 -0.131858359591777 0.295662720967512 -0.0219763319830251 0.257084449848227 -0.210789867645123 -0.334611193250104 0.117574436866916 -0.411361374768993 0.0421026215102315 -0.219549433276594 -0.000108824471656582 -0.264851232729643 0.215510181711414 -0.397633775244383 0.286350988082112
"1570" "REACTOME_UNWINDING_OF_DNA" -0.661363353501792 0.930463057274921 -0.248507871444553 -0.780319676289089 -0.359659460302363 0.625314305601738 -0.149316336553131 -0.34915072110457 -0.100597741209218 -0.247248084679991 0.121178141947153 -0.720839988414319 -0.18112426282256 0.215303193763847 -0.496064591914178 -0.012028097055577 0.871581916477298 0.448122273974561 0.106535298174657 0.241610980644043 0.0932163134864022 -0.695899678327161 0.285267492733777 -0.319013911122177 -0.669058736998216 0.421029939258579 -0.296303888908919 0.521569900619922 0.224072676603268 -0.323220255643102 0.373817674906089 0.583790968617145 0.419377102863834 -0.00277104313952262 0.62684961838647 -0.614394211229012 -0.466158825524825 -0.781767547524163 0.613345521169948 -0.422419645486542 0.747436993809628 0.615963174537796 -0.570761409220713 0.586020050734996 0.622588834928778 0.606305484624988 -0.352474155860031 0.467351049999591 0.543662180254054 0.190839559619816 0.579863377305391 -0.706598344980892 0.552649560984697 0.598172380505609 0.6404450364334 -0.545606557444871 -0.758324407819704 0.226135380872622 -0.200445025465459 0.445653016368334 0.703792211862382 -0.572957853442748 0.894891483193591 -0.623703880660135 0.626471196648974 0.426613350629284 0.764003822785316 0.302858406985742 -0.286827066284028 -0.268309468631352 0.571978152726759 0.492431910418959 0.66922891547769 -0.51310165799021 0.569302958142178 -0.43276806984479 -0.175015092355822 -0.186218462484742 -0.533852420027755 -0.27271816253057 -0.696248121085316 -0.364482149454773 -0.44253626692928 -0.841835717822885 -0.803448515948579 -0.669870827472547 -0.818813157435803 -0.719797603264778 -0.524441977309914 -0.687676185662159 0.626772702342647 0.708806706887042 -0.172978181941845 0.639073967233345 0.0636874274401157 -0.399083564999968 0.117525934718421 -0.157414384878254 0.634534560498503 -0.371186958794091 -0.507592063054265 0.524131784198439 -0.15878540034665 -0.00652022941414854 -0.0136153054767615 -0.695950206804273 0.136449400404478 0.683860015612062 0.282742678612352 0.562358965939485 -0.687954987457127 -0.79028391894034 -0.525042829778732 -0.702983952564226 -0.772645059004165 0.717590313369463 0.0373979138794352 0.760202828495273 -0.466516299432091 -0.713658838076419 0.0546041095398405
"1571" "REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS" -0.0996279978537454 -0.221511424508147 0.0440846470424631 -0.205744812156406 -0.232179319907101 -0.225072537945936 0.0410396356233827 -0.0156952583978024 -0.262603524746351 -0.19325455353918 -0.277125573988974 -0.00291952824677855 -0.210367406189566 -0.300935726786078 -0.331352921695471 0.122951462325429 -0.105185318757889 0.147846337014212 -0.0634023983621409 0.138129459922921 -0.187415195291801 -0.182187835473741 -0.422988065035426 0.321680543066409 -0.16303341952583 -0.142546378763246 0.232625116711431 0.0625880452490355 -0.344744704193736 0.306773122883581 -0.0373131714242968 0.00189383717266531 -0.271832094039022 0.0565445465411463 0.114040957435436 -0.436527200152051 -0.323269292622729 -0.129642024679764 0.149762050714619 0.0939855842184274 -0.0205855038647422 0.19067398147545 -0.017561312511913 0.00917890408583971 0.11700757436679 0.1939407871663 -0.0868504231546667 -0.190371391533991 -0.26599869042642 0.119764574141822 -0.0368261854772186 0.190638189366847 -0.423091239355005 -0.0379562989450034 -0.205072223874273 -0.229180234481142 0.0437514565287684 0.0830450752857415 -0.0988726294618012 -0.0108291833569673 -0.129315719709282 0.402714140453183 0.09125059507875 -0.366604701602003 0.075125893479106 -0.0310250322582954 0.018531739978852 0.331436291667491 0.399834777238671 0.18831392481071 0.208065316623216 -0.0753659445915395 0.204245930494785 -0.00986303431787111 -0.0639349832700754 0.0234836394321716 0.0135983296635588 0.110320445453471 -0.424572999047519 -0.421654598435432 -0.312263923711576 0.0646651624247194 -0.241438583465667 -0.307168296372031 0.378370896806724 0.0562616024121095 -0.139856873344389 0.12909989025164 -0.230679602246936 -0.115285217717798 -0.108462235427528 -0.302908755487255 0.0892126475867819 0.309467977704746 -0.170737574434031 -0.0543765626342293 0.0709510866711655 0.15933788589437 0.204270708350341 0.165931826161229 -0.141544757386823 0.362912751008144 -0.152240596951072 -0.254219757195373 -0.191912852945861 -0.176994517376471 -0.253480386709629 -0.0428949696753137 0.000873014684074885 0.344989073159963 0.192872445319647 -0.253668677793884 0.0791805092029725 -0.286616702472585 -0.264573784605868 -0.315595645460257 0.0774540067017722 -0.484394624080557 -0.0856811680961467 -0.394082856004926 0.231118461413544
"1572" "REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS" -0.531159380966234 -0.366497594564787 0.200482162780006 -0.239641745335345 -0.394562034357189 -0.599137039921743 -0.27640288087803 -0.325522560912662 -0.269049913498445 -0.0670663648547342 -0.4406973200881 0.104097355062639 0.0848940888964266 0.109474000411961 -0.206539931573929 0.209993152450517 -0.452207219966643 -0.213461700124708 0.124967193613491 0.266694290082422 -0.1569220786231 0.22698890335329 -0.149938090737689 0.302503283067576 -0.391144011884342 0.098776761757355 0.454904821205384 -0.096127154301809 -0.451352303568364 0.187913072352213 0.178976430514373 0.405982945242562 0.18163087847641 0.0181973689952032 0.444695773011022 -0.604757930172317 0.14741389025752 -0.199656178311949 0.299935902423647 0.0728824071536358 -0.360084032186477 0.015759496278436 -0.406276850525176 -0.167156463534131 0.196117842142506 0.396502312657013 0.227365550015471 -0.346229668502466 -0.184868861943716 0.14384922733869 0.0815167415454785 0.314563320259077 -0.435287103245497 0.255584597657186 -0.288190654697175 -0.241580340055123 -0.0218614387961688 0.452637784156214 0.0888866520054118 -0.0580511740434588 -0.202698149209704 0.625168119664894 0.193109768530639 -0.00730781045655199 0.0094987652144907 -0.246224978002506 -0.0865991803778793 0.283355812059238 0.357110296094207 0.475954041175844 0.278825037745773 -0.182514297608507 0.623795413984852 0.136793546891522 0.150425505632367 0.0410173158936123 0.0460398408173613 0.423614646192992 -0.458531327479368 -0.643620295691987 -0.518518223255714 0.163202128526404 -0.353516256784679 -0.215140895349155 0.524314418936814 -0.186788718987569 -0.424826779820192 -0.0343894295393208 -0.154202685304442 -0.109504813731514 -0.0643897599600168 -0.215611073851778 0.216528340472171 0.50761118136189 -0.391784335586281 -0.29374326022069 0.414412695318595 0.44911535349503 0.37488321606805 -0.0250071942705747 -0.516151173659503 0.636706778997402 -0.30669641782953 -0.358528663732612 -0.378974534499469 -0.530087269478672 -0.334567295112263 0.0764476884094121 0.202031789635385 0.36512393136029 0.0353743095546445 -0.496871149731281 0.257889177627679 -0.60577655663311 0.00783619096511867 -0.592953079717051 0.233961447474114 -0.582467301320245 -0.148881467140449 -0.323725108523841 0.529908571666586
