"pathways" "Gide_PD1_10_Post" "Gide_PD1_10_Pre" "Gide_PD1_11_Pre" "Gide_PD1_12_Pre" "Gide_PD1_13_Post" "Gide_PD1_13_Pre" "Gide_PD1_14_Pre" "Gide_PD1_15_Pre" "Gide_PD1_16_Pre" "Gide_PD1_17_Post" "Gide_PD1_17_Pre" "Gide_PD1_18_Pre" "Gide_PD1_19_Pre" "Gide_PD1_2_Pre" "Gide_PD1_21_Pre" "Gide_PD1_23_Pre" "Gide_PD1_25_Post" "Gide_PD1_25_Pre" "Gide_PD1_27_Pre" "Gide_PD1_29_Post" "Gide_PD1_29_Pre" "Gide_PD1_3_Pre" "Gide_PD1_30_Pre" "Gide_PD1_34_Pre" "Gide_PD1_35_Pre" "Gide_PD1_36_Pre" "Gide_PD1_38_Pre" "Gide_PD1_4_Pre" "Gide_PD1_40_Pre" "Gide_PD1_41_Post" "Gide_PD1_41_Pre" "Gide_PD1_42_Pre" "Gide_PD1_44_Pre" "Gide_PD1_45_Pre" "Gide_PD1_46_Pre" "Gide_PD1_47_Post" "Gide_PD1_47_Pre" "Gide_PD1_48_Post" "Gide_PD1_48_Pre" "Gide_PD1_49_Pre" "Gide_PD1_5_Pre" "Gide_PD1_50_Pre" "Gide_PD1_52_Pre" "Gide_PD1_53_Pre" "Gide_PD1_54_Pre" "Gide_PD1_6_Pre" "Gide_PD1_7_Pre" "Gide_PD1_8_Post" "Gide_PD1_8_Pre" "Gide_PD1_9_Pre"
"687" "REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN" -0.184975611967839 -0.0743820132019625 -0.338007252346148 -0.075027732680514 0.373842233540557 0.160879888093798 0.0416817826606374 0.171684877616639 -0.572361108332633 -0.140514537999985 0.306850169829184 -0.110833021154166 0.17149268031366 -0.24856929584477 -0.52106125853729 -0.44470466494497 -0.0685173777226804 -0.0980630642169485 0.00657149960426262 0.171311381145619 -0.264266897994642 -0.143442234130023 -0.369560937674623 0.308469143753167 0.125583112487822 -0.0708651173620894 0.0157718262177828 -0.370103858212431 -0.108490397394722 0.0475294857779743 0.232552703234991 -0.480610033897682 0.403952873164439 0.193282495091063 0.317904356785528 0.213955802682162 0.255078146726913 0.44638552913064 0.46597678098994 0.260210032886555 0.256557851900912 0.133327263756791 0.521236695175744 -0.0215120578397234 0.133678218315232 0.0501457949904161 0.301812112710339 -0.447417655578364 -0.243068136413443 -0.312187898502642
"688" "REACTOME_IRON_UPTAKE_AND_TRANSPORT" 0.0791513123279315 0.226894053067752 -0.0887116058993591 -0.468327568284508 -0.0506824840353545 -0.147531570853032 -0.410014260028359 -0.589692166306635 -0.328859333702276 -0.0410349481160036 0.11117719151791 -0.0928855419685509 -0.0593460456242211 0.288523955704941 -0.190049867451953 0.196431762011437 -0.155937059234948 0.0233815010378325 -0.500151885290034 -0.117962588560162 -0.316449588495287 -0.0946701873743694 -0.205440259038927 -0.0973077455661034 -0.225555201410125 0.121312352842941 -0.282225156958581 0.206230749838682 -0.0784994609594725 0.101787158443079 0.00515529936139125 -0.460844219469153 -0.250398951759 -0.099621948227253 0.260712479254234 0.0273587526324241 0.191398643419276 0.111488804174852 -0.0826034830251332 0.14776667094406 0.148785316019197 -0.411564736604959 0.081730863363242 -0.540090719477828 0.039666884842597 -0.332695095019466 0.0237712184332802 -0.281791015499108 -0.274018802411366 -0.29360670046945
"689" "REACTOME_IRS_ACTIVATION" -0.311706941559711 -0.142750275694147 -0.242074732954999 0.37289293410183 -0.339654777104312 -0.181688593770877 -0.279021411660997 0.589903009201561 0.266643453704569 0.307089434176535 -0.446064270769075 0.701002931306155 -0.171209465497299 0.527811700410358 0.727928376025819 0.5951252087923 -0.704576557111144 0.129302425559111 -0.0062543035422768 -0.534100337325793 -0.0893833474446674 0.571437453369739 0.36397396577538 0.139522384624911 -0.613487523833835 0.468282523919352 0.603832455103954 -0.0718104949019533 -0.549054961452794 -0.504013065059919 -0.232384135408431 0.689616970541633 -0.337510546923931 0.482945355576824 -0.62975372120903 -0.54905496145281 -0.622917184780335 -0.838037801542475 -0.135715005021788 -0.155859941395531 -0.371649825120873 0.56884497422639 -0.080950012434771 -0.0294962113154047 0.123695264888186 -0.245134221739558 -0.125135928354672 -0.00963690624234631 -0.242758977351833 0.295327015465458
"690" "REACTOME_IRS_MEDIATED_SIGNALLING" 0.0894122546363469 -0.104228582888383 -0.121916266775928 -0.101232266554663 -0.176559789988543 0.0320655404942966 -0.0948089319065821 0.180037008862501 0.126272551379243 0.0684223378166089 -0.286548672599708 -0.121779000889225 -0.173046780024686 -0.134733995480788 0.126679680647115 0.017763869769499 -0.0328091053490187 0.0470743713015105 0.178750232128193 -0.105537941191316 -0.192765324505345 -0.0410956770895237 -0.0594761687196837 -0.0216150650531733 0.109129751050123 0.0956167754137678 -0.221702206044791 0.0463700301721413 -0.0295612128983996 0.0976518817360091 0.00837432363233065 0.172374407289325 0.0223293315199293 0.358049609218142 -0.0446098987072669 0.179443282540295 -0.0301409165811577 -0.157435495558675 -0.209464197341494 0.067955501102974 -0.0032045091468048 -0.170993870090108 -0.139402177430664 -0.0414751475914401 -0.277879279290273 0.301709687457246 -0.207022665527883 -0.0581563943333159 0.0141713371755095 0.27234104886473
"691" "REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" -0.314291086897715 -0.247593706969952 -0.0963352784970775 -0.279248544559462 -0.0815325982882056 0.152403705533231 -0.331563745769377 -0.308815866094937 -0.386436600077237 -0.0182031266876565 -0.140698581343243 0.170169302829019 0.275019771957582 0.256195273784466 0.0429955026552945 -0.243032289351173 0.0102575354774088 -0.497679903281897 -0.293136501317985 -0.355895805398709 -0.459803252221912 0.147485234139381 0.133523213432024 -0.387411824079598 0.123098525985481 0.440205986960772 0.346047222980866 0.0440463800601062 0.131290310233436 0.168965274826036 0.177946074433475 -0.412812110903583 0.149658576995702 -0.167622731809305 -0.0705772114247135 0.166191297718141 0.132405808089931 0.424271948336917 0.339644972787258 -0.201778087794836 0.064795648829554 0.0383228565319589 -0.174264991643688 0.052574741196687 0.103349228849795 0.0624678816463751 0.457391082356585 0.0739669460324688 0.0997954619436091 -0.186802403384965
"692" "REACTOME_JOSEPHIN_DOMAIN_DUBS" -0.0275143489421702 0.16026673914883 0.121602714036032 -0.713065190310093 0.403181568256345 0.250498825729534 -0.515326677496626 -0.0353194969426912 -0.384759033988677 0.0225663975317565 0.23165568797387 0.240080916391647 0.446167147350669 0.114034122933157 0.11645022735426 -0.240036867091233 0.381940076266864 0.246252924026996 -0.530840617099453 -0.473010026997465 -0.282578613493486 0.401414400965743 0.428454028707747 -0.00324349209286706 -0.222990932919567 0.586759861300405 0.266243242854605 0.120626399817909 -0.424216656692769 -0.0976731802706718 0.279702727869128 -0.0962334186574548 -0.21277449567063 -0.390816056628296 0.223820451896318 -0.26628842296196 -0.280308201085617 -0.0852202040308507 0.478758537017146 0.287214435002089 0.105621853903853 0.130562654917971 -0.199326901175742 -0.501951006938001 0.239315404892106 -0.298652839355829 0.424136586180024 0.074147597901446 0.33410188839018 -0.395719568339457
"693" "REACTOME_KERATAN_SULFATE_BIOSYNTHESIS" -0.112608673447849 -0.175406304514587 -0.29693294454743 -0.0123755680203511 -0.287593032783994 -0.200827472349835 0.272150424256186 -0.390190947016384 0.455855849024548 0.269934300637815 0.217227398468531 0.0985484858302152 -0.00643469081382195 0.29964860986337 -0.101818020362475 0.459845347565227 -0.224390507553531 0.326919587851871 -0.227478529759901 0.212464391640376 0.0550542011414362 -0.134754858318719 0.352324373395298 -0.0148456436126314 -0.495802146440687 0.101967303875116 -0.164114102652744 0.185639193486509 0.138063044451804 0.29649406574958 0.0308795052627756 0.137444715664693 -0.0289656485874301 -0.314290796811748 0.0521869078908989 -0.307644804608748 -0.215987166780684 -0.172340843454029 -0.179363586113428 0.207770534807427 -0.0539597230339646 -0.321237070494858 -0.252675273054525 -0.314934540402239 0.0824500913398481 -0.266801904078898 -0.199343254812798 0.262166495399666 0.133727361901171 0.435334228641536
"694" "REACTOME_KERATAN_SULFATE_DEGRADATION" 0.169639327756343 0.201241933186387 -0.146628085126106 -0.206958617920397 -0.342372216755326 -0.183802902710186 -0.297382165682845 -0.546895471354231 0.277326471601034 0.596021539964903 0.532660768522673 -0.0121580046579826 -0.390961124490491 0.668479050741169 -0.303385978259826 0.481563066317221 -0.147495939677502 0.315209274775962 -0.38303144082618 0.122959766966844 -0.0777166313864488 -0.24076477720179 -0.119103108448014 0.118765356944496 -0.483812931295554 -0.0207375794181777 -0.0591001834603053 0.11112623124415 0.567082416855583 0.627041616105439 -0.214016165571973 0.193579779806198 -0.0673806675268102 -0.248413523601129 0.267518979356609 0.129526645391823 0.521582159191558 0.314762316078913 -0.472690047907961 -0.251955320200835 0.304770328132714 -0.401110774569799 -0.0813087827123365 -0.281894454671061 -0.284450771437059 -0.212341186480149 -0.136527780883766 -0.287996602658029 -0.606238989397542 0.532694017751914
"695" "REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM" -0.0598409627047648 -0.058593737866317 -0.37185233047976 -0.0860066754387356 -0.20072376329904 -0.148283770911867 0.25400954760314 -0.467086547782782 0.37193145025683 0.279049282747042 0.341005556506474 0.147173915712173 -0.0839534453193488 0.369411759458545 -0.0984957665130735 0.482226223849152 -0.287530306460349 0.339192580030772 -0.357468982896381 0.20632027023134 0.0586808149578992 -0.179463015795644 0.122212798749079 0.0994708588972515 -0.532978693495644 0.11036985383136 -0.133498549952337 0.0587136158744928 0.253256838952188 0.268417025008919 0.0246941432485622 0.0079504850683344 -0.0880358376711325 -0.243618657321978 0.163815955276156 -0.270902198879071 -0.0893869807516486 0.0173770539998931 -0.107969700920521 0.142918211298284 -0.000675569713965318 -0.361054000936391 0.0169124918660818 -0.300986914439823 0.00446366490377986 -0.237200181425547 -0.108459748031014 0.176241759780966 -0.0263094427746664 0.395854392432903
"696" "REACTOME_KERATINIZATION" 0.29613711881082 0.223073654381115 0.518340324467154 0.083737246694411 0.31551759397021 0.46447903977741 0.361567790695204 0.219967401928593 -0.24286609375108 -0.357296193939297 0.138989753470764 -0.286913896389988 0.273551065152593 -0.466268176989533 -0.395255399984305 -0.248909349957031 0.500827242135376 0.238294408497539 -0.115943756289478 -0.433014904153927 -0.412104006587963 0.397657506322686 -0.340825171852009 -0.434448197645298 0.450445491894504 -0.467713426996135 -0.372195390523131 0.192321251241836 -0.326965690362303 -0.447035964245005 -0.472943536467434 -0.327426698077584 -0.427423019935501 0.110450811164682 0.301373937900791 -0.0194748205581959 -0.0757607653879316 -0.498462315990439 -0.436753660320215 0.409115703781072 -0.433918796455299 -0.123699579982721 -0.439408205026008 -0.368033462046682 -0.43911213688331 -0.393101716013281 -0.22068662021357 -0.296303745985774 -0.0242973148453895 -0.380226211805198
"697" "REACTOME_KETONE_BODY_METABOLISM" 0.202425983168744 0.113463204197503 0.223643514772022 -0.235789622788226 -0.0483422768443221 0.317377754949052 -0.118440134899416 0.215201694894335 0.185143355745578 -0.514903489403851 0.00741745339236263 -0.479110117138166 0.361396077976417 -0.0296046205510898 -0.0786433665310714 0.125546779938819 0.0862274825556799 0.31002922209045 -0.410597034377094 0.421607291987978 0.204679245801943 0.0774839120363402 -0.281498270271552 -0.114113271135088 0.143857543598079 -0.23100065205855 -0.585026725549904 0.122177534993981 -0.17138924724922 0.118399252869069 -0.257888357496204 0.269331240742567 0.137041287606726 -0.443134062158106 -0.4038654591191 -0.166200115776945 0.0719372951231955 -0.379936409896976 0.196340165725549 -0.257396941506502 -0.261324368936653 -0.517018232344976 -0.538990519681869 -0.326241884740924 -0.549273833495205 0.357409793508587 -0.567949010246972 -0.233669588185298 0.0416920006114873 0.370002464248268
"698" "REACTOME_KILLING_MECHANISMS" -0.100143061516496 0.0113750310930175 0.310892258423179 0.280733533794801 0.00574193125359201 0.151200652864775 0.216350356929755 -0.0501501615048757 0.251966538285018 0.296842794147522 0.288850963358471 -0.102076538164758 -0.204719094090337 0.287635726217912 0.179888797604411 0.159243259107078 0.0378802015300856 0.134238692319246 -0.297885825127934 -0.510630404477169 -0.0787357674923185 0.350373857932706 0.370127818192332 -0.155108430076367 -0.235618090904921 0.221031027642598 0.269046590472259 0.192681295782989 -0.428144147954819 -0.37586021062534 -0.460307464504327 -0.203041279509186 -0.357029345295414 0.336307694316937 -0.291261931574408 -0.493861547398576 -0.206292838537225 -0.270278004877841 0.524148463868551 -0.194778230260688 -0.535338098457596 0.116339236499319 -0.195984892428352 0.414202934856847 0.340384556714647 -0.466287785832755 0.17483533867604 0.199509390249018 0.109946049843489 -0.178671805285718
"699" "REACTOME_KINESINS" 0.157630469963204 0.0672559044021365 -0.286775398497638 0.0353385769095655 0.248079569642805 0.167133746819062 0.132830760742757 -0.365795877560678 0.0573678280243332 -0.351229743561534 0.138713594736057 0.111306397135872 0.300304379065417 -0.537799922974809 -0.238652165129839 -0.149441168812169 -0.0961771334700029 0.111579865552331 0.218528039129472 -0.166533624251686 -0.185312548000638 -0.302989363197855 0.174494539452171 -0.222519116143738 -0.268286424001424 -0.16315980882193 0.173303531349381 0.0319723528470402 -0.218326269414714 -0.140693288412646 0.168246599186191 0.126433247698031 -0.247652532299361 -0.30607375205836 0.111803054863184 0.137212431375436 -0.404175954085012 -0.19783911943142 0.174190751200271 0.080826482360515 -0.0751959466555438 0.26510614911317 -0.28946627108958 -0.247029132993634 0.184138411924198 0.000584754203876298 0.126166456701596 -0.27990609878202 -0.0679891115189697 -0.489903809028587
"700" "REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA" -0.15244121111624 -0.145570388434804 -0.454043661508405 -0.364266018653484 0.408338049718773 0.448400495455469 0.025338924277605 -0.312278542823462 -0.0476757053339152 -0.329778560683509 -0.214332779653812 -0.456201379729001 0.528096905002478 -0.415739297213094 -0.168428886595584 -0.40475291319365 -0.289945712023044 -0.281911678423532 0.27518060138695 0.224620452332415 0.30961001011472 -0.496517781666332 0.45473909602708 -0.14158915349915 -0.536459747099033 0.0175964506310899 -0.532976225010584 0.0143045009435019 -0.251044241951301 -0.261086660535612 -0.0690985096125246 -0.286157400050301 -0.43720312449195 -0.364652489628706 -0.296598373062421 -0.0427533006242569 -0.399915733916744 0.28391096825442 0.127597330140679 0.51028556860306 -0.0822945319737371 -0.105935126211041 -0.261843878604249 -0.395964109983048 0.373756755594638 0.142974408734518 0.242530479144436 -0.214177914912201 0.243007243912246 -0.0141976067611373
"701" "REACTOME_L1CAM_INTERACTIONS" 0.0766174166146729 -0.324622062000606 0.0736541572321634 0.0400858930001351 -0.100249514854103 -0.251132131542741 0.0378945744653514 -0.142636796138434 0.111059958272715 0.116764480198906 0.203657040395817 0.193633538985145 0.000626068456514389 0.102911901769977 -0.0202914996351913 0.155013745412918 0.111319189850218 -0.0621205459497048 -0.119234896186935 -0.37814928342553 -0.333406814535577 -0.217630340970359 0.0468660760290531 -0.169399187467072 -0.165953035766096 -0.0728632543857584 0.134631384987195 0.0102890399928129 -0.0225268817787569 0.20842162737659 0.146367520094834 0.0724987962046764 -0.306215924987324 -0.292720406072078 -0.0944608172578663 -0.228140706738849 -0.0642770581015397 -0.303943642968975 -0.0327941014543161 -0.05214704583643 -0.199326342200951 -0.0566418636106069 -0.0745866375554557 -0.155923412717439 -0.272975489949143 -0.276132345414268 0.18012360157736 -0.109928457633539 -0.163720258074094 -0.271702564803557
"702" "REACTOME_LAGGING_STRAND_SYNTHESIS" 0.507340529807158 0.711658325031026 -0.507496831010353 -0.643819199572498 0.614327592231107 0.23853932254939 0.136056753832869 -0.580735156762861 -0.58043547189556 -0.64407637550886 0.336275403025512 -0.245270306313561 0.609012706761354 -0.686784430081295 -0.175214275325033 -0.124838259146099 -0.53344724694195 0.375001177615881 0.492315069884606 0.125955775684818 -0.331416571956508 -0.233847038936778 0.00146265286974576 -0.462814185255876 -0.515227016484313 0.387311945144837 0.224296988725235 0.0687254799109487 0.0557379382902372 0.0503442465187193 0.609626831611997 -0.639843379164679 -0.559853659728395 -0.633967845523956 0.37809239785119 -0.128353269256576 -0.463608564350031 0.210322459930203 -0.141532531179347 0.165064702046525 0.104237876330605 0.0866577213810846 0.243699978271314 -0.4312144293425 0.767214135182762 0.26661769125397 0.534007104895758 -0.0859621973331488 0.500071598386838 -0.549660326816174
"703" "REACTOME_LAMININ_INTERACTIONS" 0.409918805719691 -0.120527587874044 0.419490592072668 0.444923615098983 -0.350305653623715 -0.301469864678001 0.119241616294075 0.253721595182063 0.51271981285182 0.308924787740604 0.491858929024642 0.521821319979016 -0.0956101583866114 0.43013664688789 0.216237940124531 0.550307474635665 0.447647233367853 0.415386653899725 -0.48433927951126 -0.563381696256732 -0.483984375884991 0.0355256355827179 -0.200107434845589 -0.000428732186269737 -0.0502944817145876 -0.530815662176566 0.308345398757836 0.0167507316769729 0.281465752896626 0.209555103952966 0.109973385606646 0.496066870566649 -0.25199113153962 -0.512105081690627 -0.297646352336039 -0.461726037966672 0.251107937603154 -0.631378565913868 -0.463490962390555 0.275799427902604 -0.427516160907621 0.35445743427944 -0.422174567505726 0.014566234745353 -0.457332222614085 -0.313169772006223 0.026596145785772 -0.347436580112224 -0.577770145805216 0.390044291388529
"704" "REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY" -0.299543298434581 -0.172310554672421 -0.0431969971269343 -0.325963093381205 0.207311344508368 0.120521977134309 -0.265534313520058 -0.29569661121266 -0.13577099288553 -0.111978302602384 0.268539508450959 0.0279746755095189 0.126092535330507 0.150151457282463 0.207446710186109 0.133792534654006 -0.177365402036054 -0.0538269229207652 -0.247351219797324 -0.112344239160012 -0.0881248888803951 0.15840773369237 -0.00983712055348387 -0.266194658177655 -0.198286630595162 -0.0881545660269829 0.0806099905982705 -0.0427167703960172 -0.456368547596753 -0.118590142202702 0.267625553605808 -0.095055435793254 -0.21403273802313 -0.294359216863173 -0.128029489988133 -0.0750471701204654 0.209128624036221 -0.103180923562121 0.29887364447047 0.0832987255823879 -0.224093443077288 -0.136125047390749 0.0865818253257881 -0.389703810512434 -0.279992438138117 0.0397363914157481 0.323909706221015 -0.0159402548497005 0.1775039738579 -0.433376121888094
"705" "REACTOME_LDL_CLEARANCE" -0.126006294214438 0.109571176907234 -0.147868013921817 -0.462300769235589 0.338748758203986 0.314603098495299 -0.136727753773451 -0.465028160819038 -0.345424578821168 0.251940060598576 0.255844162481545 0.274678032960099 0.170100114180662 0.396626627260987 -0.01423168680981 0.184596138317767 0.223321388682989 0.254855421448668 -0.421868715130109 -0.16888438163149 -0.136757992112508 -0.207564499843672 0.0415195415551673 0.0443025253815184 -0.415654841535729 0.392959744125399 0.202154029011752 0.248078798081686 0.223159307712447 -0.00379703089870094 0.191885827734451 -0.401075393687539 -0.294209825630296 -0.0833944054097002 0.281256353361855 -0.044754014936151 0.257834279306442 0.235045648288382 0.0984403362412107 0.42295297482489 0.0406576705040866 -0.103089223924021 0.173408863858255 -0.505423940158133 0.0216649064716696 -0.0348240846874445 0.488828020717806 -0.217131727126232 -0.121275784132087 -0.31382576031825
"706" "REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION" -0.135590294954816 -0.261014553128464 -0.000484859410455396 0.550756066523658 0.0647929362019491 -0.424842943368306 -0.077721000622268 0.644207786243662 -0.690292838954631 0.627540468866868 0.332962806079517 -0.526867989999422 -0.519014109217653 0.383934169417971 0.244289051023778 0.727557288894404 0.159265590393799 0.280269207654417 -0.3022260831232 -0.745201768157287 -0.544740637761453 0.115470712597965 0.11466235542846 -0.104698462670192 0.429494351885879 -0.730843610253826 -0.176561183890941 0.461458268878142 0.0763725520809181 0.312402223575438 -0.354870442614172 -0.0610286218301414 -0.0391130578460021 0.299687976507141 -0.0299873223717502 0.431210593933564 0.611657679785519 0.0306606832091777 -0.474115442305231 -0.203377164324398 -0.314337675714224 -0.0683929000145581 0.55823893863393 0.142706131078254 0.109185362870735 0.216088326457815 -0.623478877822577 0.498416730987804 0.306606526168769 0.285313906593195
"707" "REACTOME_LEISHMANIA_INFECTION" 0.0712693836055186 -0.182333643464217 -0.118104864434657 -0.209274206161308 -0.21933937117793 -0.316250683769836 -0.145386877732732 -0.155259309960501 -0.1689667364907 0.283974695147187 0.156041593885916 0.139581388106568 -0.109119009908529 0.296934497597861 0.0594569108379238 0.169894243434559 0.291647218943759 0.149459669993172 -0.344769035550183 -0.300314843526145 -0.343055797494033 -0.268114655505671 -0.00810828194773919 0.00135903947055893 0.0338324562891631 0.0345281938657815 0.272510152025617 0.170923637204064 0.168032465869676 0.273669307229697 -0.0217640753784329 -0.113132222597426 0.0977480411408152 0.142258362803302 -0.0918705565985904 -0.0628482086818093 0.19374280550383 0.249521725041403 0.249331156970903 -0.0404746608190647 -0.298534709869799 0.0277825108324467 0.0429007020164071 -0.0336107083285226 -0.0757794181468713 -0.0764746925501857 0.216993042045153 -0.104267704358496 -0.231465483620971 -0.00943349992291703
"708" "REACTOME_LEUKOTRIENE_RECEPTORS" 0.0283050924601 -0.465557998095557 0.0387178004279262 0.000924747494552292 -0.599824541040452 -0.394961154269503 -0.352444397083301 0.216168857570326 -0.598406317784445 -0.300049624883808 -0.493501471569242 -0.557892754708617 -0.116000161885365 0.0518158473390508 -0.698028729556712 -0.459232264488591 0.125076911605303 -0.245572114205608 -0.487812827109868 -0.663876300365019 -0.667290698772033 -0.36303340338752 -0.731979122292594 -0.425717846293019 0.0371204556321105 -0.629147568480813 0.189734951639357 -0.0810455656092913 -0.0617728728439297 0.144805386436302 -0.0737445618905856 -0.113628764057879 -0.0365378791531151 0.0166999350113401 -0.306946085442476 -0.555350352958093 0.169016086192366 0.110578691322757 -0.567539698200147 -0.386381452858761 -0.649985367324468 -0.243183167143274 -0.243468240381493 -0.0595734096139455 -0.624239229603364 -0.27427165762807 -0.56897190087886 0.00971829493643495 -0.581793041304905 0.449261917854186
"709" "REACTOME_LGI_ADAM_INTERACTIONS" 0.0525168058050563 -0.238518351016932 0.0719607329993577 0.319088868657394 -0.386284763335062 -0.116637920892857 0.283162123240555 0.109177430767896 0.551323727200429 0.0643913697022598 -0.0149871966347783 0.0791523691014656 -0.33701923619884 0.403729835138928 0.352020669227909 0.494403308658184 -0.394279570410192 -0.198137257859941 0.56908314469699 -0.188333547997511 0.0559488010983461 0.234094393409173 -0.0581288299896364 0.0730754404302228 -0.128320272686771 -0.298178012132259 -0.231311322226496 0.123541971294633 -0.0367628763374237 -0.238576490302203 -0.333190127692255 0.341024853912462 -0.355918177001241 -0.255303782646312 0.293410672304151 -0.0466978593812659 0.201770226136032 -0.156726596734111 0.183288684239689 -0.268061890231887 0.334598923364288 -0.171604431706309 0.376978910920739 0.255011528267596 -0.535679307653488 -0.197470238477199 -0.110168600468246 0.309570412254022 0.115655696503639 0.0596824731245327
"710" "REACTOME_LIGAND_RECEPTOR_INTERACTIONS" 0.0242089448748561 -0.0827114427860952 0.628286590350464 0.418330711830984 -0.50016327371404 0.120273631840765 -0.495045078553537 0.578941019493188 0.561209010873405 0.412794512899721 -0.361317947377439 -0.190437589642176 -0.207737464063517 0.248005749398633 -0.165799991571032 -0.213805372308298 -0.331157609457758 -0.28876972826912 0.347458437982505 0.295458800942974 0.166946111054767 0.311230045772708 -0.263491844144919 -0.22415195831724 0.441271038974781 -0.143653927014848 -0.408401050304161 0.425351246732207 -0.420033285252721 0.329472507711286 -0.575163682950009 0.778303457413976 -0.234049658507362 0.35661318832955 -0.205261365337333 0.0884093006389166 0.280625814135107 -0.413068109273963 -0.399726763941356 -0.106654228855871 0.32484159589257 -0.0253661455766768 -0.213268344906955 0.448724182421718 0.353237091735406 -0.20214956292008 -0.559524519264259 0.0981750355783903 0.155921616622215 0.335458170311271
"711" "REACTOME_LINOLEIC_ACID_LA_METABOLISM" 0.289630722023615 0.26679137318173 0.536797834343541 -0.400715717936922 -0.0779203900697592 -0.150382201526369 -0.53562846532533 -0.608123399954569 -0.427463376241122 0.274195565098598 0.444037201992583 0.205161691542209 0.135611924366775 0.133217468617482 -0.574633846825676 0.205682805064722 -0.0576165561773057 0.176852817814791 -0.150690870836304 0.21268776780621 0.0751865671641672 -0.416242144932847 -0.0635028794556222 0.201800615123875 0.549256098487422 -0.0751750771107015 0.39734971719817 -0.148229647395968 -0.071465386546274 -0.556395231011041 -0.159966553944141 -0.417140351272407 0.14388944191429 -0.360065004078974 0.452596797749327 -0.620501121171458 0.0161401059019721 0.136472966700986 0.463100769142294 0.113406766820692 0.198137848042333 -0.180233979083784 0.278646550149857 -0.304910651515015 0.111488242016882 -0.348004745774859 0.295872874175981 0.0914301839299613 0.00502964462469097 0.22610423892447
"712" "REACTOME_LIPID_PARTICLE_ORGANIZATION" 0.586885376412592 0.53921283752515 0.636896660644883 -0.103176778950063 -0.317420263412708 -0.0901804837163112 0.0550806737537314 0.619048593018608 -0.127542654042107 -0.217863560563318 0.261462142092765 -0.0386171314389809 -0.0266353424992475 -0.107850046290508 -0.0992762314395697 -0.097327774861574 -0.33400832622672 -0.0749280873863178 0.158066672231352 -0.1372933047466 0.276743385684882 0.569322086905102 -0.430089936186433 0.0875404854468934 0.48894339388688 -0.137745970316432 -0.307663229546075 0.00973514068888098 -0.5775401069517 -0.0333839506737212 -0.355519325145895 0.137763045339705 -0.596132321850356 0.476161046911347 0.176269201613599 -0.0455707856454955 -0.0508628975979973 -0.684546764658555 0.310706789061089 -0.171499568076839 -0.337952846732951 -0.272694599285007 0.556987642871394 -0.406603656261592 0.198767488918612 -0.536578942995787 -0.429854372034141 0.228124261098302 -0.0201722697409698 0.55601904607326
"713" "REACTOME_LIPOPHAGY" 0.0578115667419869 0.272055303688036 0.205398978347388 -0.105083425454903 0.302249154644075 0.129326798391352 -0.297582796926439 -0.485658448171413 -0.376996600751934 0.0499755531084919 0.00127402112445973 0.526965379995452 0.221841589238498 0.0556569650670826 0.213248620775217 0.0476626607859915 -0.436163378000611 -0.441369098543766 -0.353643838908263 -0.10314499682242 0.0282951318901476 0.0289704007912528 0.492889007847881 -0.365627249521747 -0.265750003724204 0.136814181642785 -0.178152850722149 0.227537397888068 0.0438808006187451 -0.449832184696661 0.365732509332833 0.168724366298326 -0.307526832380171 -0.308876913117891 0.248456571753169 -0.100902076010054 0.261514755752444 -0.246133155046867 0.143070042320014 -0.260136181845859 -0.311529964416474 0.386817555919922 0.0902142651685238 -0.542349329268734 -0.291507875594302 -0.231645608342244 0.625770457054378 0.230129386282028 0.0103793770458354 -0.364434005611861
"714" "REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS" 0.31475452616805 0.305868161044542 -0.216541306664976 -0.347340739461891 0.167855193682501 0.168951480136387 -0.248350323700635 -0.431239354391904 -0.355204617272136 -0.31008779083332 -0.019288834577768 0.300270494098656 0.347899810282808 0.220890305313148 -0.0786884098563485 0.0825745619546401 0.222585719000517 0.21565379908747 -0.248365451726781 0.302307630620074 0.109507454887183 0.158190422007721 -0.0897654369596599 0.0429424943987856 -0.198181219474354 0.468359704704402 0.0842740156382419 -0.208045123307762 -0.314800592450083 0.0555751494366517 0.28990850628331 -0.399434500009761 -0.343404970632854 0.015525284471968 0.165723522010618 0.0853241768667306 -0.192280722008712 0.013357825875817 0.401580252080198 0.068501023736844 0.21132053198295 -0.254171279398857 0.221133113837957 -0.451373589607028 0.157490657538909 0.0675114162681467 0.328811043403791 -0.00115750026919165 0.0808960862421828 -0.500747868511732
