"pathways" "Pt1_Pre_AD101148.6" "Pt1_On_AD174047.6" "Pt2_Pre_AD101150.6" "Pt2_On_AD174046.6" "Pt39_Pre_AD485899.5" "Pt58_On_AE045812.10" "Pt59_Pre_AD823915.5" "Pt82_Pre_AD823914.8" "Pt82_On_AD125218.6" "Pt49_Pre_AD667851.6" "Pt49_On_AD681976.5" "Pt66_Pre_AD667850.6" "Pt81_On_AD681973.5" "Pt85_Pre_AD486329.5" "Pt85_On_AE070989.10" "Pt89_Pre_AE070951.5" "Pt89_On_AE070987.5" "Pt93_On_AE070988.5" "Pt101_Pre_AD486328.5" "Pt101_On_AD681975.5" "Pt47_Pre_AD506073.6" "Pt47_On_AD530367.6" "Pt52_On_AD530365.6" "Pt52_Pre_AD506075.6" "Pt67_Pre_AD506074.6" "Pt67_On_AD530366.6" "Pt94_On_AE373242.6" "Pt94_Pre_AD732850.6" "Pt105_On_AE373241.6" "Pt108_On_AE373243.6" "Pt77_Pre_AD733591.7" "Pt77_On_AD733629.8" "Pt79_On_AD733628.6" "Pt79_Pre_AD733587.5" "Pt84_Pre_AD486532.5" "Pt84_On_AD495199.6" "Pt87_On_AD495198.6" "Pt98_Pre_AD733586.8" "Pt98_On_AE086717.6" "Pt62_On_AD635728.5" "Pt62_Pre_AD608303.5" "Pt65_Pre_AD793919.6" "Pt65_On_AD796996.5" "Pt68_On_AD635729.6" "Pt69_On_AD635730.6" "Pt72_Pre_AD793922.5" "Pt78_On_AE148748.6" "Pt78_Pre_AD467018.5" "Pt80_On_AD467874.5" "Pt90_Pre_AD467873.6" "Pt92_Pre_AE134060.5" "Pt92_On_AE148750.5" "Pt103_On_AE134059.6" "Pt103_Pre_AE134058.2" "Pt109_On_AE527955.6" "Pt109_On_AE527955.5" "Pt3_On_E9047638.6" "Pt3_Pre_E9024733.3" "Pt4_On_E9047643.7" "Pt4_Pre_E9021023.6" "Pt5_On_E9047635.6" "Pt5_Pre_E9021022.6" "Pt9_Pre_E9021024.6" "Pt9_On_E9047644.7" "Pt10_Pre_E9047565.6" "Pt10_On_E9047632.6" "Pt17_On_E9261162.5" "Pt17_Pre_E9047563.6" "Pt18_Pre_E9024732.6" "Pt18_On_E9261163.5" "Pt32_On_E9414883.5" "Pt38_On_E9414881.5" "Pt38_Pre_E9200719.6" "Pt48_On_E9047631.6" "Pt48_Pre_E9047561.7" "Pt36_Pre_AD467095.6" "Pt36_On_AD495182.6" "Pt37_Pre_AD502452.5" "Pt37_On_AD495183.5" "Pt46_Pre_AD467096.6" "Pt46_On_AD781834.6" "Pt24_Pre_AD436687.5" "Pt27_On_AD467934.5" "Pt27_Pre_AD453873.5" "Pt29_Pre_AD497504.5" "Pt30_On_AD505620.6" "Pt30_Pre_AD497503.5" "Pt31_On_AD467932.6" "Pt31_Pre_AD453872.5" "Pt8_Pre_AD153354.6" "Pt8_On_AD167380.7" "Pt11_Pre_AD153352.6" "Pt11_On_AD314068.6" "Pt13_On_AD314067.6" "Pt26_Pre_AD467789.6" "Pt26_On_AD467915.5" "Pt28_Pre_AD297619.6" "Pt28_On_AD167375.7" "Pt44_Pre_AD467790.6" "Pt44_On_AD167376.6" "Pt106_Pre_AD502250.5" "Pt106_On_AD513626.6" "Pt34_On_AD485757.6" "Pt34_Pre_AD466985.6" "Pt35_On_AD485758.6"
"1163" "REACTOME_RHO_GTPASES_ACTIVATE_PKNS" -0.138962739432747 -0.176667345754801 -0.120316838845568 -0.10610151132954 0.0870882644670115 0.188172477967689 0.0451340211211663 -0.162945750689783 -0.019955640235104 -0.284041014878823 -0.0844988922633308 -0.123122178453197 0.14391601880832 0.12009346162514 0.106210846381881 -0.0856981690388101 0.040611087773611 0.336018461611619 -0.241578379356295 -0.309000359281125 -0.0132538394209572 -0.0231446205806815 -0.373227460511428 -0.412139140968516 -0.0709954944892658 -0.151005529002391 -0.210363270644361 -0.0778645798828299 -0.231161260680828 0.0381393847412826 -0.368665137138438 -0.345645487429283 -0.0283943563884883 -0.0834874485118332 -0.0241012879252134 0.0794221240153456 0.0396315066518872 0.121575954007714 0.11758964096005 -0.121427344337793 0.0968386263053655 0.352177835230989 0.249066553143602 -0.222194371136188 -0.214741884666965 0.0814522874957654 0.146830179885504 0.0992579090074491 0.104460506413099 0.272525605984585 0.015154613778042 -0.0906868409488137 0.052177002727334 0.0264738797812984 -0.223028316310582 -0.321298112120828 0.366546829562738 0.410271605699169 -0.0646243054319617 0.180215441713139 0.263820320162366 0.238373143548307 0.32166464070815 0.286112036880908 0.29270099809412 0.203566190138811 0.14079158003612 0.222207625528022 -0.219294800119518 -0.213345078514623 0.459682363445528 0.257287834323851 0.248450998032892 -0.309887158076638 -0.38362794487459 -0.280248808693929 0.0131625002942936 -0.0915187449502045 0.162310523558802 -0.421580919963269 -0.302842348725101 0.000946570029384391 -0.00756657722788096 0.0610225838457051 0.244759529648772 -0.313871546200754 -0.171797355555294 0.141968852516906 0.179836501541589 -0.163798174356603 0.139744705237546 -0.32045925987365 -0.329620245805602 -0.324073093910726 -0.317933244820225 -0.245196315024137 -0.23421539550839 -0.335629867516905 -0.235390704659668 -0.287166534408839 0.136357166976254 0.22369588544183 -0.370782736159159 -0.180235862373549 -0.206732130215918
"1164" "REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS" 0.0407414410573034 0.0458701655533441 -0.437287476998692 -0.194256552996279 -0.32187511247041 -0.403948937013435 0.500904114857533 -0.366708549890554 -0.143338467853208 -0.0766156034696463 0.192017865739959 -0.0474462295749213 0.506748741022993 0.351724718773281 0.434023390680451 0.190939866799062 0.456399114988318 0.605867786602969 -0.556721030133047 -0.716034611750639 0.356957929049844 0.22500270663305 0.228377339275433 0.131685863493246 0.235839494942359 -0.311296667712242 0.218801279304232 0.230301414946531 -0.162151037906141 -0.0128179929832076 0.136561677407732 -0.576025840920415 -0.076289154645744 -0.0168201652735529 -0.0398499215123688 0.0442285960207851 -0.547336878905243 -0.34683174123703 -0.525727919682734 -0.327486777707827 0.519358108719932 0.407099201569608 0.417641172919375 0.357043725837505 -0.0200638874580918 0.116999409085305 0.298168248981481 0.391846672126074 0.0528816045485133 0.608096216394624 -0.151499760077419 0.093548346664571 0.35059144254287 0.440784176808175 0.107972149558195 0.41813106675753 0.347519800401767 0.150791373860756 -0.30732586402645 -0.0321555785984425 -0.00787967513693663 0.169589576456672 -0.303306964217589 -0.20747394035202 -0.399256941804118 -0.52212129913049 -0.0964490532977542 -0.230799300694199 -0.639111712642795 -0.614867400873342 0.0167411286968884 0.239900211366449 0.0720348591907887 -0.183517856420998 -0.137457863454363 -0.217102526918399 0.467874034974924 0.198806566087544 0.491430319151086 -0.347400931240103 -0.533854884545422 -0.437166408437664 0.626871114458684 0.135245967659218 -0.401573304266383 -0.58664829898311 -0.510315265280392 -0.0817064463013744 -0.212915286094424 -0.432890077589151 0.408133008620487 -0.338753206792562 -0.12327831635125 -0.272768869623825 -0.436475414530384 -0.523371061903588 -0.0186916394626244 0.098509304073628 -0.595377366815253 -0.294143229237637 0.364559709461899 0.60230347569272 -0.359569765125959 -0.0029555332213036 0.314186175677716
"1165" "REACTOME_RHO_GTPASES_ACTIVATE_ROCKS" -0.291160418230526 -0.373774305672577 0.0338990417895739 -0.197575489509576 -0.515875689893568 -0.101514770586334 -0.037509717160509 -0.370740935629422 -0.36927055986609 0.174712168348419 0.272201454321681 -0.576168532025893 -0.202240876349365 -0.24535930570445 -0.389937737033912 0.294832521008567 0.346427159042439 -0.442151305370912 -0.100713459742838 -0.0802784320048945 -0.102416386726674 -0.224733873512971 -0.357292314326623 -0.33578045001575 0.117891580647278 0.0175688838366344 -0.022394828929133 0.117926255273522 -0.00982607404021138 0.133730615075295 0.0524375546770426 0.142472937459239 -0.339116317719702 -0.580796857031682 -0.341481981668422 -0.358774837044151 0.330398551821625 -0.289631998369061 -0.288965143094933 -0.185249174934435 -0.509049282980574 0.434711164924499 0.343675782264651 -0.252508338850779 0.294532885477121 -0.222842944531813 0.287317989238768 -0.333899969916755 -0.518384215972127 0.176379499132549 -0.238933328411319 0.109267469626718 -0.179690730026254 -0.0771904743532918 -0.421862873307547 -0.263583704938703 0.187719336397859 -0.212781194255917 -0.0086582283989351 -0.481802359576561 -0.0688106353036375 -0.00811361065509777 -0.0207102449662287 -0.214596396498898 -0.228402722060726 0.225250160522012 -0.16675861140289 0.175837804272474 -0.237200352708128 -0.143863786340244 0.570782646174535 -0.225580786409706 -0.268282781526268 -0.121926401440519 -0.0314928415308946 0.470184662760598 -0.215990337888 -0.227268527607117 0.0074661058178932 0.121880765761677 0.189709679198763 0.44058225392331 0.0923407120076586 0.0431286167576975 0.074027084783064 0.331619501236925 -0.605507821246327 0.0896359327048472 -0.184705139903373 0.0257125982971991 -0.217724745808915 0.137810162287438 -0.0616704623328562 -0.394124706232423 -0.0557579975055136 -0.0586016269427979 0.00666702960935828 0.0435843115647899 -0.171234611958356 0.529005900731455 -0.316119266009202 -0.294701545716898 0.19851652254063 0.287152915553699 -0.200909835068471
"1166" "REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES" 0.133080975264544 0.0389060523841037 0.0921726795522857 0.0685813062303968 -0.192207684967088 0.256946629961877 0.0856638020838043 -0.149922275064897 -0.178697113911796 0.155326701605991 0.38413942577184 -0.662073851152828 0.027998038201867 -0.273235169317603 -0.405013941735639 -0.398304232332508 -0.262295747020242 0.136738565785581 -0.0337840837175279 -0.0402679833108271 -0.170231808830685 -0.163807634824872 -0.444637024990508 -0.463208339332301 -0.102390449047342 -0.097265868717101 -0.362551897555557 -0.149282019033005 0.251011419448503 -0.103337683597113 -0.0405775315459014 -0.253691469790852 -0.413926845849077 -0.413568353990005 -0.199299656833937 -0.126881133018572 0.349011077088604 -0.156519644546268 0.0222677822500427 -0.0638506361584763 -0.253501765786822 -0.00686616091325407 -0.210570615045864 0.066087411192286 0.307041929508062 0.132561276849807 0.216582689861292 -0.0192611122439728 -0.508895517365689 0.18312106154882 -0.204335048849943 0.29543153097211 -0.148421917844563 -0.0103654881169336 -0.270875277909027 -0.184614637177149 -0.150245169233208 -0.168440759171621 -0.0549479829203767 -0.0481035824328436 0.273171011398929 0.191020119873975 -0.332587823048894 -0.41261792529972 -0.0204029590256485 0.166486228329671 -0.077717849962381 0.0240203567234862 0.190747722822504 -0.053181390008516 0.530967613741286 -0.00615204779401732 -0.0380014426491663 -0.548330638633934 -0.459390968515789 0.293817182752899 0.0118539627385245 -0.358633845025133 -0.0519685330611586 0.303093932006845 0.282526649363151 0.347705978731753 -0.0247192953398153 0.0970528928907285 -0.0358465584795838 0.319993658802624 -0.476522712327426 0.130557679780015 -0.356180778164195 -0.287492836719635 0.140339058021935 -0.203282026162276 -0.192796851191345 -0.106567093298949 -0.272286832136853 -0.31595091736259 -0.0139889841737927 -0.137904751708342 -0.165106101185728 0.333199233599823 -0.3103700255401 -0.185477325416817 0.3230238151237 0.472393768498119 0.220496249353287
"1167" "REACTOME_RHOA_GTPASE_CYCLE" -0.111510512501314 -0.0678692942612528 0.163164511146843 0.0774532337225909 -0.287271917231953 -0.14638552668406 0.0802367583132627 -0.291737222042822 -0.22663789546386 -0.00470248224059533 -0.0366186659266211 -0.415531301304276 -0.221983837795978 -0.243025890645803 -0.223055076660336 0.132355611215633 0.156888572882299 0.0689073512086522 -0.222357185294439 -0.133578242629853 0.128080835073445 0.041308550128072 -0.176893341341227 -0.158906812058031 -0.00303621376891283 0.0325594230124676 0.0351642972629416 -0.0419027015998822 -0.109194129682045 -0.345085685089473 0.0666937255555567 -0.118138322809014 -0.246677274800945 -0.289710745772864 -0.183465672795237 -0.138408179232285 0.101635048241247 -0.352732986541619 -0.337590077436874 -0.308224855979409 -0.425559467572521 0.0403662991302638 -0.0296139641359268 -0.126014184351798 0.0605235163358578 0.0135897907498881 0.168906071214616 -0.118309067220271 -0.409295832096766 0.0283024474492277 -0.105256601922326 -0.256934813782133 -0.162057991809079 -0.353148094627605 -0.182573491792828 -0.0871608871978978 -0.147404484363587 0.00607934312355632 0.0628362111581876 -0.0876221887616291 0.0282063605668237 -0.0532133127037789 -0.140120361774653 -0.186847283345122 -0.188146788602117 -0.0983472224020769 -0.192656414929949 -0.174045235130819 -0.125659765810952 -0.110331246978249 0.00373074002384546 -0.0545404279580093 -0.138678238907322 -0.145793676158798 -0.0948341102296199 0.202412184141338 0.031606915319652 -0.137804912071535 -0.375242464158583 -0.0407622613824909 0.00555869239663245 0.0335312590602791 0.126790481256265 0.0975913846293664 0.113115000603444 -0.0211171489882566 -0.294320857171458 -0.0723989773983812 -0.282586868901197 0.211405772872051 -0.00915377217260599 -0.0169082408973306 -0.0628009359322479 -0.0697343279313278 -0.156963014238177 -0.172491547091702 -0.14635021187953 -0.0636188906361273 -0.0540801098808729 0.156698639646106 -0.0262578156220574 -0.153472771465644 0.00379219452070215 0.144564129773114 0.0485242208206786
"1168" "REACTOME_RHOB_GTPASE_CYCLE" -0.200853800477744 -0.00959405672702016 -0.0383371276898183 -0.0550180981764726 -0.285661245837867 -0.0598383925014991 -0.0728815700292023 -0.299419645024933 -0.276901789010997 -0.208426741791579 -0.163472404659425 -0.486843441432119 -0.366079436707946 -0.0740460238366439 -0.0745881695017931 0.134726634509571 0.138839213204128 0.183237074408568 -0.450466892281229 -0.346082398741803 0.123085558802376 -0.00564811736851967 -0.158817579304397 -0.252717243305617 -0.0159944674372135 -0.0832548342527196 -0.0624589211047832 -0.190588285616303 -0.125428460858229 -0.386428715193235 -0.123885980391716 -0.301372648352212 -0.16429034425659 -0.150530739452955 -0.0795523205272536 -0.0247521489236512 0.0324947362531135 -0.318560371723593 -0.305556993876735 -0.199364777704376 -0.449618847011844 0.0200810551264432 0.0410813241529446 0.0750471102977247 -0.147537280936226 0.0968701353470775 0.0574657804027363 -0.012556206088559 -0.474449876004514 0.0287381375991307 -0.111067446983469 -0.417106730416453 -0.25055822209707 -0.502541049872862 -0.18789062086095 -0.0977591855934498 -0.13155874568121 0.154635433095921 -0.0451896986050433 -0.0646655197065673 0.135576208700511 -0.0645990017135079 -0.0240971193804155 -0.0366615095357912 -0.150662218397848 -0.117348760372965 -0.196911019794307 -0.189317129674336 -0.270513669810578 -0.281109899680469 -0.0836675233930395 0.145198318464894 0.10210241650534 -0.221619461503648 -0.149878936577564 0.135412411579192 -0.0404912235706408 -0.185568814438318 -0.444064459890672 -0.393030125462378 -0.347734692102013 -0.258856913497076 0.28677634486725 0.164401994339237 0.0665408356562058 -0.228504234775425 -0.240617689982139 -0.0539225942510025 -0.276050806022207 0.234464404823004 -0.0890071484833083 -0.107941094675036 -0.148498427242454 -0.194559879119931 -0.00748996845126979 0.0192818834269876 -0.0821522264079156 -0.0462607970685217 0.0417377339891921 0.0803441598180119 0.045940164991609 -0.15899300539346 -0.314560397905014 -0.0639991619336429 -0.0661510922431385
"1169" "REACTOME_RHOBTB_GTPASE_CYCLE" -0.223254087011012 0.216681725054286 -0.148564650717207 -0.0396799449496459 0.142878340710684 0.0433481631571255 -0.493987539784423 0.0533773445790174 -0.26139725901623 -0.428557380269652 -0.486240020139903 -0.474307540358713 -0.5318824974407 -0.0972173029658205 -0.224857848899117 -0.301646154902501 -0.214416846770438 0.327151433060736 -0.152121816492981 -0.203770762119147 -0.348208323254664 -0.375807459656058 -0.546252731443158 -0.590638739224168 -0.245431950763042 -0.379351372089843 -0.449521017265841 -0.220386850708026 -0.070855385631181 -0.479273925290328 -0.319228362974257 -0.375588215495633 -0.443242857156097 -0.301879527436822 0.202001807742224 -0.00407729238865678 -0.391882465846634 0.0209352339279228 -0.108141354436928 -0.0503367742633721 -0.197655680843725 0.28999777960427 0.0847774436813166 0.263482424551363 -0.497775040459949 0.208693306972792 -0.182941110188312 0.41820579229218 -0.421246398109673 -0.221388962391904 -0.179131137939719 -0.43938496248624 -0.346265233896858 -0.520184962428508 -0.140075380175798 -0.131445803323903 -0.146894331901039 0.496402248405987 -0.385906398993552 -0.19270776731917 0.122343461402222 -0.375299230535874 -0.30179214932447 -0.20618670269846 0.104915557811765 0.0260830698336686 0.278090776308576 0.287945377917566 -0.0953700294859915 -0.202373528593103 0.0741984503021072 -0.0273322870982805 0.150238304995566 -0.51152066351449 -0.499073922201202 -0.282230497484908 -0.381655906862617 -0.30834479868622 -0.302014438662239 -0.495525669780259 -0.441508299682421 -0.180242061762861 -0.0262376827204281 0.0215603133911925 -0.0343526335959049 -0.352296023728984 0.0800699134575612 -0.111161354897551 -0.0637132659537962 -0.157994217418924 -0.115854560950982 -0.282090971207298 -0.345781823229154 -0.304354484797766 0.0759897292579602 0.177345108800804 -0.17585246942764 -0.342120936882106 -0.110818930331983 -0.274910575501596 -0.435081934882131 -0.376899346603795 -0.419597256836513 -0.383473963286193 -0.247416267364278
"1170" "REACTOME_RHOBTB1_GTPASE_CYCLE" -0.0204131597424183 0.332809509129508 -0.0140284702600637 0.187201138471828 0.523024234814672 0.207091883922816 -0.496266460222781 0.221120453816959 -0.147667724595463 -0.238913551734251 -0.396525231454156 -0.31850250041825 -0.585210645289432 0.0176412318954916 -0.144629182971513 -0.339927307889376 -0.287956432920147 0.527221807706743 -0.00216203883221941 0.0378930178167718 -0.428976907821915 -0.490503381461309 -0.524161409728345 -0.441474056838767 0.0327124378837811 -0.0849998992790902 -0.458924770589822 -0.215615958934915 0.303714352718905 -0.311856709455721 -0.328939799943111 -0.134138759905308 -0.420299260291892 -0.258043211097316 0.242611198817442 0.317325365868695 -0.02704814979253 0.0333790801619484 -0.044503147338781 0.138682367392891 -0.152383930440396 0.312480805668745 0.297791248219577 0.337396921185677 -0.350412201393568 0.33440809135494 0.285261741126882 0.412943108666465 -0.341556272461617 -0.298984171316439 -0.205081691031099 -0.391599432846846 -0.237643250052409 -0.485129018102184 0.0553056657051662 0.0463131201763975 0.0186294771299097 0.472097259925226 -0.261247051762803 -0.121070760744014 0.146978859854635 -0.260157546396666 -0.0750393600494301 0.0933714581297079 0.446072670423285 0.276330010972605 0.470128488371406 0.537503170594488 0.276719780662263 0.0478360317556467 0.201200412668597 0.124767385049737 0.357576290271717 -0.420374896144669 -0.315124139325498 -0.0782812313167399 -0.461852404412917 -0.251601592186256 -0.114748512434037 -0.393457758644568 -0.251224946123486 0.17339870476399 0.130064579157057 0.254026516135395 0.235317472923573 -0.140694496971507 0.248339338192749 0.0459719163703471 0.0507599100150454 -0.155628135647853 -0.224190134065628 -0.302693869019833 -0.404406377251024 -0.133649564303137 0.265371733555498 0.412218624341252 0.0898008730601539 -0.293221046940149 0.278687186008241 0.117365510313625 -0.457820958531218 -0.393104271874009 -0.357023050091733 -0.24567891263074 -0.354716084912987
"1171" "REACTOME_RHOBTB2_GTPASE_CYCLE" -0.301662606065585 0.115371994152071 -0.14492641387029 -0.0231746331466738 0.0311105639522434 -0.0576283289378088 -0.492793610694526 0.109036994526907 -0.247952909588788 -0.552273583041002 -0.547370077906112 -0.470985700930715 -0.54739363661947 -0.230485120239476 -0.305033123302222 -0.250459866773998 -0.126477565713909 0.231402596980972 -0.128324746411729 -0.289341497465604 -0.432706888604128 -0.409774151331314 -0.5768473076241 -0.676399200417909 -0.35410471003061 -0.495326182129725 -0.442958826462071 -0.1626022486344 -0.256702746327301 -0.470105181599367 -0.287144712282149 -0.51607933806103 -0.499281891882149 -0.233640327396188 0.196599150964698 -0.129130000615009 -0.496526884824814 0.0441571021291975 -0.128182956657232 -0.138315639090314 -0.137053405055979 0.178845632978529 -0.0344704351020845 0.253987297090962 -0.538613136310737 0.154197673358868 -0.403816743636983 0.521380551098642 -0.496845778309836 -0.1271825918599 -0.218441091886109 -0.470125560053397 -0.371516915256314 -0.547567628283001 -0.258171585849386 -0.260042503598899 -0.0329902749721493 0.517025144751761 -0.526618620962354 -0.191361925028557 0.0317444262722136 -0.431970923972394 -0.340627088925058 -0.285748639266415 0.00927832124843736 -0.0769998566212892 0.167079166953482 0.175629422336503 -0.106964113938872 -0.281382138066065 0.0280254831841025 -0.154367610092635 0.0615489719170191 -0.588822603763068 -0.684094952372699 -0.421648194569762 -0.358286968985783 -0.350555380666898 -0.290573379936726 -0.575891981441139 -0.520189294105314 -0.357072849551064 -0.0723376532661559 0.0690515425053481 -0.0808741427139897 -0.523801953586777 0.0235715780616907 -0.215435917781662 -0.143940020164616 -0.201505302314752 -0.0283469635245446 -0.219445042438978 -0.245358257351263 -0.34896315026955 -0.0447037772804989 0.0656822121083593 -0.259250481749816 -0.368492804681852 -0.174373434827086 -0.471231712038699 -0.467800553621873 -0.329122168858832 -0.492713659143357 -0.512948241567694 -0.18889054640702
"1172" "REACTOME_RHOBTB3_ATPASE_CYCLE" -0.352069165591818 0.150457682527835 -0.190035786144636 -0.0433285726346608 0.170011290805806 0.365721488593308 -0.341107081760614 0.00934961194567815 -0.165268298877378 -0.43425303941268 -0.338565197965099 -0.479697488258288 -0.479271634588919 0.449889196834598 0.344912988195266 0.224433498367246 0.21988058588629 0.140520014060388 -0.109317582834718 -0.31754839474924 -0.224739077192923 -0.244768350113469 -0.360557568323364 -0.51055236503316 0.0426098393983307 0.0319066854263548 -0.250849130144814 0.076593556466961 -0.326187957173288 -0.373893032833727 -0.104396813888133 -0.343218608996835 -0.11518896444616 -0.13698669316579 -0.427306919239008 -0.209303760555805 0.208292870148358 -0.185504404070405 -0.259613807880299 -0.348529895325537 -0.310671777158981 0.160643320639785 0.195050366991661 0.427655567672941 0.0248140658706646 0.221793330204114 -0.0624467676207411 0.319421076242319 -0.116258292613439 0.15367430061675 -0.105080897729382 0.0344314382472284 -0.27139998408149 -0.353258397389544 0.144508036623477 0.160803826298748 -0.05305200860551 -0.0145431288989021 -0.281161201393959 0.155660987649849 0.546144376720898 0.287252035373691 -0.078375768488675 -0.0124586348478288 0.159060225983137 0.341145869688273 -0.163872929987189 -0.22904205582033 -0.341961767884922 -0.140850992462342 0.0306466853323591 0.35479603784525 0.417117651883833 -0.399332352654134 -0.563241377884289 0.118052951910967 -0.110245299128519 -0.0152044660282882 0.280202529182231 0.00806850753787156 -0.0499301271577719 0.0822377257395732 0.328237215939939 0.0687180396041613 0.22716521680314 0.0408671013089091 0.309467880560184 0.14005361902533 0.0590039084782404 -0.00797831282496458 0.292781108503033 0.111584475420545 0.168663246855986 -0.424550600800588 -0.204128399923039 -0.175444212335792 0.0514885014472757 0.0101496080762474 -0.0780342167753062 0.111165481248798 -0.171465987950306 -0.200512644370622 -0.0278806615901334 0.0297191494835841 -0.155324833262107
"1173" "REACTOME_RHOC_GTPASE_CYCLE" -0.182183405797397 0.0302762943804019 0.0214591145488939 0.02128049112737 -0.283918945639272 -0.0537906404182389 -0.045767473899107 -0.281350231430321 -0.251287080155176 -0.217084081776418 -0.142190692589163 -0.478114849302156 -0.339552356558842 -0.0860257160064318 -0.128262159144308 0.0772416644029222 0.140434506868326 0.105534774120051 -0.445687255877321 -0.314575173276979 0.118193346561521 0.0143393301488668 -0.1664859553911 -0.234437755230189 -0.0334561410587187 -0.082451816498963 -0.0150106888679095 -0.162499896683004 -0.0858775924381749 -0.320335573258243 -0.148760919658253 -0.297380513258098 -0.158394667629078 -0.145608593540027 -0.0982263382937013 -0.00411084751573357 0.111316502794858 -0.313771545759668 -0.305987859830569 -0.251429061315562 -0.498437356937635 0.157115894202703 0.133437666641992 0.0654005093616398 -0.0960553862137897 0.160025138620429 0.0579465411493565 0.0843971652312873 -0.523458170078218 0.0645202968283347 -0.187432958381835 -0.349437616550963 -0.218476196276464 -0.483312733657335 -0.0871425518143912 0.0449513723216049 -0.152021999914704 0.175731530430364 -0.0717406867139467 -0.056157198412528 0.171805396092928 -0.0561517577827209 -0.161017536171059 -0.189126211283045 -0.199931246550707 -0.132547027335198 -0.109625973978271 -0.10551933645286 -0.219264413898561 -0.307283677045198 -0.0288340000374678 0.058049343720057 0.0233089587478028 -0.216533925657796 -0.122722552811963 0.0679970807695982 -0.0772174605820036 -0.26602956398194 -0.419172618453205 -0.307514520690928 -0.288136690585865 -0.164537432587019 0.234039354599376 0.0865850521067805 0.0579617620088757 -0.229627320452785 -0.252351475783107 0.000335449228342471 -0.261679614076753 0.20074361018086 -0.0914813205740181 -0.234855770562788 -0.205184373121515 -0.129789919880107 -0.0637937022555253 -0.0749075930687881 -0.110729044360424 -0.109112931943259 -0.0165036400189746 0.0744831362396319 -0.00385507797830623 -0.167650184909181 -0.202431938833703 0.0963458519339241 0.0191330670565338
"1174" "REACTOME_RHOD_GTPASE_CYCLE" -0.0609537680098886 0.0201382751500932 0.0887578215345827 0.16584499302792 0.00350683530561494 0.232715764188223 0.0747064218270286 -0.257044540882343 -0.194153989183847 -0.120478450382994 -0.101860798477989 -0.390229264417171 -0.313753438269804 -0.119078868270308 -0.185964201416998 0.0735577485032196 0.216944040131007 0.257188535973882 -0.331809812016567 -0.233980983440639 0.0849044852199937 -0.0430472193266257 0.0306859028880735 0.101641800186192 0.0156327647100367 0.137058824054947 -0.0417997232125555 0.0475430851213899 0.0854309852767459 -0.232702427979329 -0.0824982977432911 -0.278494868804693 -0.196293642334479 -0.207246148796531 -0.0499403166835665 -0.0115575745038825 0.320656227403997 -0.427003310855325 -0.300213485385704 -0.0757949343650351 -0.401450138475807 -0.0198465738814495 0.0341014343177376 0.259688809910285 -0.0832635313007315 0.206984907011144 0.308730489329987 0.110126826430333 -0.480741367573039 0.0862839869157616 -0.14549268315066 -0.158468231858366 -0.085146228967006 -0.432698713441087 -0.19710056961347 -0.111827277079041 -0.247096688457707 0.0482914334745403 -0.00123444660273792 -0.0361590177890187 0.200469322545513 -0.269662849708167 -0.360511630415103 -0.293524738258835 0.0405565434400166 0.0806186263066564 0.0155691911090782 0.146369094010354 -0.107195399211416 -0.282246370152783 0.139356181629538 0.271832350988661 0.260595764805866 -0.149987882436063 -0.0211072590062906 0.170983284618521 -0.108118276828643 -0.369543548813399 -0.285687107721838 -0.126545030268993 -0.128370076029143 -0.054005802166089 0.30622248636622 0.321429699734621 0.171047288756467 -0.0179478611261579 -0.175847136047629 0.321876739021128 0.00917989243300729 0.131293401385293 0.172672228587953 0.0590454624081479 -0.0392612772149809 0.124059623944712 0.0385259655219895 -0.0365601232682188 -0.102865515017274 -0.156618610470807 -0.160345392641699 0.17927811966201 -0.117718119781223 -0.343415543826157 -0.121583540400601 0.224230041204623 -0.11756209380049
