"pathways" "Pt1" "Pt2" "Pt4" "Pt5" "Pt6" "Pt7" "Pt8" "Pt9" "Pt10" "Pt12" "Pt13" "Pt14" "Pt15" "Pt19" "Pt20" "Pt22" "Pt23" "Pt25" "Pt27A" "Pt27B" "Pt28" "Pt29" "Pt31" "Pt32" "Pt35" "Pt37" "Pt38"
"654" "REACTOME_INTERLEUKIN_2_SIGNALING" 0.357936558033804 -0.0822175752999174 -0.22980251275985 -0.623321595924032 -0.348963772177879 -0.631403086413544 -0.331879533742534 -0.0307980104745588 -0.709502976071429 -0.57325334372387 0.561703220311796 -0.186438969356899 -0.454398987578212 0.323991568116352 0.681531477540977 0.656423721492918 0.109846276821831 0.241049321958075 0.320732024070206 -0.107828930320155 0.252024890759874 0.170222727336074 -0.161858399737119 -0.274825682768339 -0.452924325366004 -0.509055707157689 0.840598018381587
"655" "REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING" 0.151653870860183 0.111123212815655 -0.409486203779761 -0.0549260746464603 -0.0997650861586441 -0.358306718250513 -0.237645314213403 -0.178187283362071 -0.203983930945103 -0.307986143629416 0.324775810739586 -0.0469119242985111 -0.419946539355497 0.0434730199940797 0.568986574210547 0.37356704457387 0.165312533549161 -0.101141491903439 0.152142600755137 -4.94134379730726e-05 0.316017585862296 -0.0101378422073814 -0.0260974957693023 0.166315201538593 -0.0333986273553712 -0.175692147432481 0.621701238533076
"656" "REACTOME_INTERLEUKIN_21_SIGNALING" 0.287512646788129 0.206272923789408 -0.203085581349288 -0.541887381418822 -0.365829113455224 -0.519235271997796 -0.354858556379211 -0.170287954452198 -0.58605644423556 -0.62726439463475 0.558419185474165 -0.261377048785791 -0.581150727406306 0.152324059518591 0.747436372242133 0.485294540456699 -0.183799796613128 0.192066101445536 0.544219967275981 0.0228330724112548 -0.0845072972686711 0.313794124870265 -0.280558015559298 -0.186475255803978 -0.165391994636844 -0.32267810221014 0.790157845867944
"657" "REACTOME_INTERLEUKIN_23_SIGNALING" -0.257627160325909 0.125818745624965 -0.55685274798789 -0.65846723788523 -0.370686179338772 -0.650773816910705 0.0205216286023304 -0.104920914848594 -0.210224173075753 -0.574110837054213 0.178637992329884 0.104343953166634 -0.0514746048990188 0.0108720627145193 0.700904461065909 0.214690872534772 0.269947146735914 0.18744179373586 0.30835570253988 -0.175517171840708 0.539540675253829 0.0920237421325599 0.0126134676416708 0.0131519768695846 -0.105552719228282 0.124629913974287 0.632371126431022
"658" "REACTOME_INTERLEUKIN_27_SIGNALING" -0.128296342345802 0.0884574505736545 -0.541888984375656 -0.525749143824581 -0.308443151839289 -0.476528789718716 -0.3946574300121 -0.0873726615739197 -0.108727670795889 -0.397245487082519 0.192198105734938 -0.145313569313629 -0.524871125696825 -0.293674204453824 0.289105502488751 0.233848803597079 0.14019683608754 0.0165624409706213 0.217014738906112 -0.0606017687931188 -0.199057961984913 0.0650479024493435 -0.498226124679743 -0.302142398151749 -0.296115959844087 -0.53269041197232 0.204313429431717
"659" "REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING" 0.10026325899703 0.0776259267683005 -0.186052675689478 -0.187210474004185 0.149952375007842 -0.473072827339315 -0.312170058377019 -0.277069481630494 -0.392869278385633 -0.423211746381891 0.266076995750412 0.0640724004155595 -0.482112809596059 -0.0766063563910492 0.334359103583397 0.343035410934316 -0.066979531479854 0.0573179004741347 0.285079071695687 0.047496739543449 0.02959796947659 0.159551232677703 -0.150030292864698 -0.391117869983956 -0.286078759771827 -0.326516958289336 0.439936972885885
"660" "REACTOME_INTERLEUKIN_35_SIGNALLING" 0.0164014388430991 -0.0932225584942418 -0.496109726661319 -0.416966049087684 -0.283959852231274 -0.543043216731539 -0.474955269476609 -0.000886199767456075 -0.0997739354938249 -0.428910570976035 0.242757573257487 -0.175537981278596 -0.49361606823428 -0.399322128466086 0.368084523440833 0.095240195994143 0.162332210569478 -0.191557432708523 0.120060434475546 -0.0913532086296673 -0.331756608550779 0.102572230467726 -0.543484157815501 -0.336118328847193 -0.323562617838826 -0.430717078259731 0.318248035865002
"661" "REACTOME_INTERLEUKIN_36_PATHWAY" 0.397470550593354 0.338870423171233 0.0648099027409718 -0.0772767462420981 -0.107957559681479 0.0155540211727188 0.117904509283804 0.517140186483498 0.560243237698956 0.457294429708411 0.611161331025321 0.306554494510767 -0.0419098143235511 -0.027895667550667 -0.367347133225925 -0.128878175249815 -0.137444739168538 -0.477095070647532 0.222104332449279 0.125862068965513 0.840688450170616 0.0720601237843173 -0.280238726790209 -0.160025032101512 -0.165428824049362 -0.299999999999832 -0.341821396993358
"662" "REACTOME_INTERLEUKIN_37_SIGNALING" 0.370615501825284 0.169675644023579 -0.242887900232768 -0.195423960554343 0.0864133630574355 -0.235205152331159 -0.352331578722114 -0.133567761686718 -0.264044101738287 -0.155681256042104 0.363170121035086 0.0515568414396803 -0.452423648552634 -0.159049624273778 0.0541197188295872 0.341830585308796 -0.0486106988920589 -0.236237729954535 0.375288892557038 0.278395399577359 0.0890395080544124 0.133135348793153 -0.253904901056556 -0.361715490315831 -0.269541506107435 -0.0758987331709922 0.200694184681922
"663" "REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING" -0.0772115685919475 -0.0462096324185308 -0.352657753950437 -0.399009849321695 -0.205767408751713 -0.303196006848072 -0.0705370530790073 -0.322495005553746 0.0039209949673629 -0.125292982270944 0.253360354885517 0.151568081983784 -0.386573527112193 -0.199654513562559 0.158664537197484 0.296265804194639 0.0736524677106863 -0.149953815410267 0.0801863330288247 -0.24168982426716 0.17032492027643 -0.152900767830312 -0.0726668942451323 0.0389352395227468 -0.407788476262482 -0.383413841579265 0.232693899948322
"664" "REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING" 0.0792054882593236 0.11515299069923 -0.266630344429096 -0.409257413501221 -0.242137852474844 -0.399563285810238 0.240136136813771 -0.268234354816483 0.366751133030108 0.178279697422027 0.51969880190578 0.366852940127101 -0.414623489859391 -0.0384888118444076 0.0361982493471207 0.333355310641506 0.254809562312409 -0.163778094920024 -0.0425489166286078 -0.160830917795287 0.084165143257048 -0.0249781149118413 0.0921999565843048 0.147814654030247 -0.381002818655029 -0.410311983239579 0.425267888305835
"665" "REACTOME_INTERLEUKIN_6_SIGNALING" 0.238579159483884 0.279571559445796 -0.412898395083675 -0.215741735963434 -0.105743888106872 -0.450717756289708 -0.040697585797496 -0.346105598125089 -0.018266771840263 0.140120193664679 0.579544024693365 0.299591054608608 -0.532791911537853 -0.134526641858194 0.388994507063154 0.396678632014437 0.199102825904208 -0.381711263901228 0.249287394948409 0.0932641474740655 0.0927229448912787 -0.0180321257551529 -0.217814097981101 -0.381636998148775 -0.254636955947538 -0.445929023461397 0.627396044739513
"666" "REACTOME_INTERLEUKIN_7_SIGNALING" 0.356495734410774 0.074433202940994 -0.138262331357474 -0.334860872315007 0.0331255303798804 -0.279120466973716 -0.0977997082154208 -0.107845476596902 -0.39675315115268 -0.444664833037592 0.273880044732524 -0.27382424504952 -0.294011510880226 -0.0089587615292531 -0.0924057214756162 0.193442342562847 -0.286711492415258 0.161996324314153 0.0979306894681963 0.111711816424038 0.000869078546931246 0.0996549718727727 -0.117569390766436 0.455372228408179 -0.303321137755248 0.0473880236687954 0.408448713639791
"667" "REACTOME_INTERLEUKIN_9_SIGNALING" 0.346694862600726 -0.0836624674891873 0.153057950535711 -0.478357008700744 -0.295063559964498 -0.476115338046769 -0.321298044615701 -0.424309122858184 -0.555694939040088 -0.719766858687396 0.567006243790884 -0.380277813348467 -0.755694715281232 0.316236832870043 0.623934893397323 0.577708057841507 -0.302925082514032 0.204873677873059 0.595702518682552 0.239658074992227 -0.258402446462265 0.0966886246076312 -0.135676803718971 -0.270157923645165 -0.0965375935821609 -0.206224373781947 0.76292236448388
"668" "REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING" 0.278897382246774 0.0403755509570298 -0.239406453582616 -0.342426586567414 0.035584970657197 -0.536612084974506 -0.350908580439594 -0.286212789991164 -0.42868871262105 -0.483623598011377 0.4252316756435 0.0143351743938424 -0.317078831764726 -0.0366180321588845 0.421482238522565 0.363476335838431 0.0587084190163943 0.0778437932965305 0.346874034331973 0.044178047240928 -0.0184041790002482 0.158079484174824 -0.347685772866669 -0.302262249347574 -0.241712966996894 -0.28684425152752 0.41198075147742
"669" "REACTOME_INTESTINAL_ABSORPTION" 0.681032006806474 0.461758308768297 -0.430244727224939 -0.453914655513367 0.316010389476221 -0.3490494006284 0.123742316505856 -0.578626523209551 0.143577048890361 -0.0265864775150634 0.565177173414515 -0.663289635610783 -0.179603925382516 -0.42582671149602 0.27915316849077 0.1074617628856 -0.183116361710053 -0.409097583970306 0.619683797345586 0.571061390237621 0.547266599511871 0.226372557687119 -0.0721408403485005 0.00269649014222134 0.0138186060245067 -0.506693217885982 0.416330717823286
"670" "REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC" -0.125601917538613 -0.158736990157566 -0.0811152102395744 0.0913891239757883 0.0931728033345378 0.112908541484405 -0.257302191069118 -0.296945337786821 -0.0417686801553564 0.123930242842638 0.00246895174179751 0.045809652664013 -0.170099996537825 -0.193070798802191 -0.220083645920904 -0.141437415460277 -0.310585502201727 -0.305689056814787 -0.0407187086962382 -0.123304321372553 -0.0665396464673329 -0.230344119796226 -0.0299627517623919 -0.182711043307138 0.0271159377136471 -0.148380028190938 -0.383372138416889
"671" "REACTOME_INTRA_GOLGI_TRAFFIC" 0.0513566052540158 0.19819194733683 0.1784348327813 -0.0144445091920669 0.166896475861628 -0.101752504851503 -0.274021154965111 -0.223885044965662 0.0479850380552969 0.0175820204655243 0.276895665108755 -0.12722709299678 -0.386890608282835 -0.264397952678653 -0.212139422636646 0.114225931356101 -0.507276937949968 -0.494619290228258 -0.0996448038149816 -0.0331710760856332 -0.122863797087971 -0.207620224552444 -0.0812859244003749 -0.0536732592241637 -0.219141824414004 -0.0698246291186363 -0.352786854027911
"672" "REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS" -0.119432400175902 -0.23736262794057 -0.171728559047661 -0.102094921740291 -0.193625024698858 -0.131750117686924 -0.199394817880366 -0.303852033403164 -0.327998349760451 -0.234099775071097 -0.137564009418165 -0.0549520870805265 -0.398006087882661 -0.101835761082456 -0.239596652034924 -0.0837892392080977 -0.272231925789137 -0.180847795459282 -0.0433995664324328 -0.134677376344694 -0.105231837319694 -0.302589107827976 -0.0279546128354164 -0.235612176593351 0.0473820037145194 -0.182475337399304 -0.125852197449329
"673" "REACTOME_INTRAFLAGELLAR_TRANSPORT" -0.0253165769983472 0.12969259760042 0.2285535405521 -0.172822353208115 -0.225769225103698 0.42420263986037 -0.0620434594652207 0.0664659749593123 0.29590233182768 0.106886253629552 0.275435191900284 0.418649788303699 0.148059615111688 -0.144004857450987 -0.371681135052008 -0.275929343596326 -0.325913287575516 -0.23202091962803 0.0320000467967994 0.0989562239920915 -0.254779582906206 -0.365900011647644 -0.186043917255635 0.274694153362991 -0.0297609776172421 -0.312208172938149 -0.515969513643736
"674" "REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS" -0.157019299292515 -0.247658122304546 -0.0887316896174874 0.239926253376185 -0.0402423915243985 0.333769708706758 -0.320870951590695 -0.221087197412714 -0.228913314728835 -0.274781791907345 -0.173462112778898 -0.057679427398753 -0.40603090923516 0.012729478051708 -0.141271840813277 -0.10933474284428 -0.288097796534337 -0.250587860616006 0.0992649392388315 -0.0904779222903632 0.0442736838513703 -0.288500320831507 -0.0738492108978275 -0.227013783129311 0.257624376489777 -0.183252019616912 -0.0202083806333524
"675" "REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION" 0.322262243642793 0.647784615146098 -0.211298063343763 -0.0741845008138663 -0.0418007573477537 -0.454790817625877 -0.0552696933049246 0.274457208589502 0.122279231540817 -0.188473264630857 0.165551808184883 -0.261197040977794 -0.248211947608731 0.0715988960349595 -0.0179889723168465 0.271441323704277 0.229593095346212 0.128866206360376 0.0878948462399958 -0.0657549478126469 0.0390099398679184 0.144178021589106 -0.0902620401654937 0.0750938832122696 -0.114056169357001 -0.184850182679381 0.299544842278313
"676" "REACTOME_INWARDLY_RECTIFYING_K_CHANNELS" -0.122562050031243 -0.0934316156666889 -0.418615373866319 -0.320207365294857 -0.171346455528021 -0.105130763463363 -0.0558915118756599 -0.260927512229279 0.0044278911771953 -0.165579684332641 -0.0512807012313627 -0.143891768901974 -0.342149400618932 -0.0811792702377492 -0.212861476373663 0.137095523355791 -0.110636936709289 -0.203578596398406 -0.283141326469019 -0.369274377010275 -0.211322272888536 -0.237572252501788 -0.26146130697101 0.00219615133381201 -0.242380158805178 -0.425369423778608 -0.141854458212814
"677" "REACTOME_ION_CHANNEL_TRANSPORT" 0.0218706692042952 -0.0633847865530171 -0.118834729104567 0.0267133330284684 0.138759296388772 -0.0287126570326267 0.0633515933210504 0.0177752095844154 -0.157277668862331 0.127276269650588 -0.104163780042352 -0.333638192878086 -0.0542075935378247 0.118109898565099 0.0454013775556191 -0.0819667129585683 0.0919001219507523 -0.0370685602672266 -0.280542127398471 -0.260618781756479 -0.0170339436535568 0.0107557775427267 -0.125233315598701 -0.283199633774833 -0.0506457324658272 0.00340147908797536 -0.247146490611551
"678" "REACTOME_ION_HOMEOSTASIS" 0.263466246603265 -0.0485777895454451 -0.0582193667818319 -0.0879388069790755 -0.265598649585232 -0.127298958008984 0.159385458091532 0.00346726574031192 0.12577972852211 0.340883681762718 0.265714160276847 -0.121224652573146 -0.146655775134712 0.373782401802079 -0.0971082845814663 0.257381865857523 0.0483548883759465 -0.311049703620945 -0.199662413035945 -0.308669896426795 0.0182967998938329 0.0492901777397267 -0.102818915905431 0.00891685458864569 -0.0952765607114762 0.00962575296338314 0.00662778412822346
"679" "REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES" 0.242495662661157 0.217758476527204 0.0670836729947282 0.220018531193025 0.232274500091933 -0.250213282126625 -0.0645433310480613 0.0120748202605095 0.0259049644546302 0.225563555715634 0.146683480491914 -0.313544893503359 -0.295009626582963 0.137136599440887 0.0987981873270556 0.175321616915482 -0.0698577047736857 -0.0805408945984269 -0.175847397234057 -0.14367107771751 0.106612035304622 0.252157841219609 -0.115201725550458 -0.299206386777676 0.0170434214794426 0.0331693438175524 -0.0428076129003529
"680" "REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS" -0.0246927204316989 -0.0794360985920543 0.554473754780428 0.0531534861062054 0.388052109766828 0.135743070770626 -0.320243909898463 -0.0749792361296499 0.662124459270703 0.371163588745512 0.571763418479603 -0.154018495549438 -0.451408099548218 -0.329860351831685 -0.439013995003111 0.311200052049469 -0.00327187513813809 -0.304077162803244 -0.497824362566887 -0.49826201351028 0.107421313378386 0.093785796658699 -0.123509090422666 0.570912220770793 -0.317202912540858 -0.300842354273018 -0.1428089681617
"681" "REACTOME_IRAK1_RECRUITS_IKK_COMPLEX" -0.3123988051545 -0.319466788457558 0.0184271561523435 0.260882349127733 0.209802179039343 0.312717712996866 0.0359404114583972 -0.204240167256176 -0.530597460527347 -0.263383738776492 -0.653580049736254 0.156318363835821 -0.28470528954009 0.212862307738925 0.228395480623903 -0.15361412039576 -0.330372761491656 -0.0799941296406549 0.0506337401300189 0.0130983795833461 0.379002835462499 -0.0680775357613896 -0.19900742929367 -0.510022123570927 -0.268378720471955 0.126562285486737 0.212332129775517
"682" "REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX" -0.22514152346144 0.238765001461302 0.0154408859941478 -0.139556596890133 0.352589465790296 0.197500918544447 0.136356031341338 -0.0276457440708016 -0.280879074774121 -0.058246620894056 -0.129986116142961 0.19032532368802 -0.613060631896264 -0.10758669741117 0.431847776453881 -0.140493342969398 -0.525310044115877 -0.139619819328509 0.16115967731365 0.16484045988579 0.382466258877131 -0.210877442275262 -0.238789670247226 -0.475995946012991 -0.377512530994371 -0.0885251542626497 0.245755856889432
"683" "REACTOME_IRAK4_DEFICIENCY_TLR2_4" 0.0365118899609624 0.569714289917874 0.0260759226851744 -0.350751843154848 0.419373606971191 -0.657347846241729 0.153056768754493 0.10522558998481 -0.345541476557852 -0.328606483117167 0.649131104375055 -0.170351859082347 -0.31933667861562 -0.40016519230561 0.410696210776972 0.580786708754364 0.440401542120564 -0.330494758309776 0.438123995897253 0.185414229284089 0.0687286065121111 0.367552060905733 -0.438008177388435 -0.14964545026878 -0.371449673508365 -0.383969186398004 0.149942658020774
"684" "REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES" 0.0387775932986723 -0.391207466575807 -0.415361742610662 0.289717300509184 0.0139361382785027 -0.284465525658276 0.282546141877065 -0.388636995055874 0.0182603022593478 0.0434255185062519 0.0210586575299896 0.170929260477255 -0.119333736429758 0.270206140670629 0.122985743439353 -0.247045953367215 -0.41955287438098 0.0898926142587994 -0.374920982355821 -0.413862778404143 -0.197938015095292 -0.350658888245746 0.395654754644988 -0.0313235203894029 0.11057739612861 0.00359991090775627 -0.43840951273904
"685" "REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN" -0.0630364850855478 -0.00501020050519801 -0.293468351618154 -0.196214194068108 -0.186008630765056 0.445819712064438 0.0939757238537125 0.50665556428018 -0.584496779093098 -0.0901769203185488 -0.486914689223496 -0.136327468835758 0.551901723265168 0.246225849805533 0.595847202728464 0.358572330875767 0.369870410709232 0.0376888570689234 -0.546574598352084 -0.640742048921754 0.0839006277074783 -0.156757596653463 0.073496891781925 -0.261132550905231 -0.164661524475308 -0.415949217378479 0.607903810450214
"686" "REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN" 0.221188487422678 -0.485914096365978 -0.0789573994044936 -0.0646339834419158 -0.271274163706748 0.12161525664551 0.137174795380339 0.0458555284717132 -0.0739133941381153 -0.235458071870861 -0.267944378346525 -0.00923880519404116 -0.102608802472555 0.00734230769401301 0.121663985460158 0.0727592778473345 0.19452426641071 0.482831671053303 -0.305273952620749 -0.503794258207412 0.163168044993459 -0.442847047302861 0.12466369006886 -0.312223415620484 0.436793574880796 -0.217780882631101 0.529199283259732
"687" "REACTOME_IRON_UPTAKE_AND_TRANSPORT" -0.0619649429657877 0.00699083620592408 -0.113799697597549 -0.112802456522267 0.190865869560286 0.028134079396211 0.0424612540413172 -0.0733006303744108 -0.369702870080933 0.0696036535110172 -0.300633890596117 -0.373825004600827 -0.0378146493308263 -0.069889045213071 -0.215908013220825 -0.159456151539959 -0.0242208973879519 -0.191722715999059 -0.449238043230628 -0.519379091017148 -0.205815484072994 -0.383347447367445 -0.0757928388074921 -0.414080157219032 -0.00384790445560704 -0.0312404584397791 -0.389413252218042
"688" "REACTOME_IRS_ACTIVATION" 0.522104397434865 0.528552517855993 0.413075188967025 -0.356560295127253 0.62135603174141 0.642988048467514 0.516200327100837 -0.592021798262264 0.263136381873058 -0.563451683953304 -0.479548694511104 -0.230317503352085 -0.101895413399178 0.289086328073289 -0.682796924547473 -0.592285349371086 -0.438457306833024 -0.428578362543278 0.0114558648931121 0.247739551996319 -0.692011517629475 -0.536269029745575 0.153082737631914 0.524460755725987 -0.422897842404256 -0.146302642286352 -0.593909422965931
"689" "REACTOME_IRS_MEDIATED_SIGNALLING" 0.233742663298305 0.144755306469326 -0.010774019969659 0.150357126206376 0.00524100860458834 0.110812022879073 -0.143408154146586 -0.0648865956481717 -0.0487927867867273 0.111275811271448 0.102458171547072 0.093179241114215 -0.441427953403027 -0.0712899798428211 -0.055182455994576 0.127606362412478 -0.278485386285888 -0.0208363139484549 0.394029875797768 0.288669430455714 -0.203013271993126 -0.0335719630691444 -0.346012066578783 0.018173917364515 0.0119633149404627 -0.135950871522202 0.120122209327007
"690" "REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" -0.218979843706781 0.0469343650780988 -0.169192427344795 -0.0796204146448383 0.0933077416410705 0.0459032260574764 0.18016565720039 -0.103574002987503 -0.339456374682647 -0.296415362065271 -0.14476063547877 0.273709587362452 -0.507686068110845 -0.110474334407925 0.181511893291564 0.00517693967892541 -0.158908439965488 -0.193705255488968 0.181762183845746 0.027887355164134 0.35432784804458 -0.0800678392559218 -0.120015321638392 -0.315586794240903 -0.281274778986498 -0.0817038508118374 0.284556458951494
"691" "REACTOME_JOSEPHIN_DOMAIN_DUBS" -0.472409486852325 -0.0743310377835518 -0.267305689172081 -0.0483580909617752 0.0848579973519027 0.427292246789398 0.20292208477266 -0.249073026928069 -0.180659279349533 -0.0476988571533532 -0.609771850808189 0.205649737559484 -0.092069607329356 0.355722371145119 -0.00209643041782781 -0.360096859802617 -0.368900300631945 0.278241235515938 0.00857768893740424 -0.2093678264662 0.519839765640256 -0.349152762563914 0.466546798194893 -0.317041238736433 -0.31264812403647 0.181578665725008 -0.248342450351652
"692" "REACTOME_KERATAN_SULFATE_BIOSYNTHESIS" 0.299624866153497 -0.352253576684886 -0.268270034787091 0.0681684900968203 -0.321500277280367 -0.064899155313187 0.0225368556992771 -0.123238156309661 0.253915226160476 0.305710625264378 0.350374273403366 0.0992578179843375 -0.0460378619883207 0.276734955126115 -0.153118724093438 0.220193806157064 -0.196089218863924 -0.157825399429787 -0.0742497811851399 -0.122063416787712 -0.347757396508198 -0.302652142405165 0.182046085019577 0.232528191943129 0.137948874178345 0.129914443592193 -0.270767392707843
"693" "REACTOME_KERATAN_SULFATE_DEGRADATION" 0.576091258270762 -0.38078229612755 -0.053631251590564 0.199638067162786 0.201567886744236 0.18955202140939 -0.225568232068736 0.370142102111613 0.559613296174342 0.287583391546943 0.349298342836148 -0.413185094238547 -0.185530778581578 0.456428380966274 -0.16941585281843 0.60636973989963 -0.168539153119263 0.00298412532099918 -0.272793108269383 -0.384068102202424 -0.655535196136339 -0.40375045431382 0.27241591282782 0.0470350670204894 -0.172923962870842 -0.0537062941584764 -0.544770613692771
"694" "REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM" 0.260572765577442 -0.401283627317738 -0.180535801203355 0.197987541349129 -0.220289910585298 -0.0531260982145852 -0.0737442940602741 0.0407301450526286 0.348888064968525 0.246538115057709 0.345258249589851 -0.122216803767585 -0.0248664322449173 0.334785131075363 -0.0830853321416087 0.187651489201169 -0.272676466989437 -0.0950683956794442 -0.148151912659976 -0.127926726913292 -0.448408792296803 -0.361419167690245 0.273993974521739 0.0972263610565468 0.0959099234473812 0.185416581384772 -0.323522912840501
"695" "REACTOME_KERATINIZATION" -0.170566352455669 -0.105476661515932 -0.21185912931161 -0.00189497113073475 -0.104340363345013 0.00885729230777263 -0.181465909777115 0.0510369079407595 -0.175237060693691 -0.0466831540280862 -0.150781801455664 -0.0614110346387154 0.0317459210669322 -0.0122438103981038 -0.142942859927492 -0.246760873418623 0.0675363836893589 -0.0402151803918961 -0.230567706359894 -0.18884228387437 0.478609770202294 -0.122531198975894 -0.00436931195911247 -0.210735793429794 -0.140743823967313 -0.0694738461879317 -0.177083678595147
"696" "REACTOME_KETONE_BODY_METABOLISM" -0.151920645105007 0.211811741468139 -0.736137834884094 0.00679764292322663 0.229026147910435 0.00766838329323405 0.139007969206513 0.47366059173113 0.0805342641421032 0.239254712047824 -0.0967426710357045 -0.0515632992552527 -0.234005649206308 -0.138264979229105 -0.40636170832614 -0.0509117002355901 0.00742218671083619 -0.505491531144886 -0.262164828147355 -0.254452814402767 -0.0046166302198887 -0.241702821525559 -0.492442291298895 -0.209517659275624 -0.234453184296289 -0.439102659841943 0.0303160942674371
"697" "REACTOME_KILLING_MECHANISMS" -0.394004575549175 -0.249911630516224 -0.302097357653084 -0.260095771262686 -0.516603038523532 0.276528913350551 0.1268960071753 -0.426941371410261 0.00493546878132378 -0.0512307947320007 -0.14843814804883 -0.0205120449487017 -0.472645896858941 0.109757200182216 0.0423710490795749 -0.611609140792079 0.172258476250473 0.170797674918441 0.252600740456055 -0.00140868495364105 0.264914422420683 -0.134487983039316 0.218997752928648 0.252683517857681 -0.0679187034755292 -0.0774286022831965 0.0317637258734311
"698" "REACTOME_KINESINS" -0.206480619326234 -0.363420055893202 0.0108446861138007 -0.0612799322383824 -0.349526733425355 0.355199678855349 -0.269185587312147 -0.32832852357484 0.0696929981121155 0.265905983795479 -0.330320008927168 0.243707048607173 -0.169762636697243 -0.157149919106546 -0.299413094732916 -0.374811310651299 0.00485474922753845 -0.0649793694602031 0.224269731984494 -0.110817516902387 0.0877019607984626 -0.06021302400525 0.123338866195917 0.148978114752719 0.169796020459788 -0.133996681148292 -0.280406656436555
"699" "REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA" -0.364341333757517 -0.406200530906771 0.0344244106512739 0.255843739823552 -0.320047154901455 -0.151827290772146 -0.0617568719858348 -0.469749421500647 -0.365001071551914 -0.390074659308034 -0.512804140145624 0.163529267495171 -0.310892863309334 -0.210774860990009 -0.0895598487675321 -0.359619953244091 -0.145630798108347 0.276264520448327 0.0827338419810926 -0.169334967224742 0.253308670710288 -0.290974214119044 0.0360495411813802 -0.403211895712042 0.255090662857319 0.249443763482571 0.0320211465102364
"700" "REACTOME_L1CAM_INTERACTIONS" -0.0640537386876781 -0.342530821688869 -0.0669956881653224 -0.175057256205708 -0.185105417228358 0.126606995835707 -0.10542981824445 -0.246873550890687 0.0760713007803046 -0.0307138652776618 0.171450134082248 0.190588427734548 -0.373339161495703 0.0640589081141472 -0.328584531564184 0.0148869474956552 -0.0228002570360012 -0.150857442817151 0.0431902101571159 -0.138358574270072 -0.00316325137235202 -0.177378408184709 0.204713094574696 -0.00175075096994012 0.0675666622618364 -0.21525262372049 -0.22827463111478
"701" "REACTOME_LAGGING_STRAND_SYNTHESIS" -0.661865685118375 -0.628793298585604 0.386368141382149 -0.18009965815113 -0.362305422358737 0.283564122302035 -0.36822256390201 -0.217062786370417 -0.157422196423264 0.208008483243241 -0.621313490303581 0.579791608955732 0.206479377792211 0.167498435438568 -0.591663478815522 -0.372934895332543 0.360118988248219 0.505739120275205 0.338007594196294 -0.099278546763212 -0.210118758763244 0.194501360242393 -0.131912825688717 -0.641259490560563 0.516086319803281 0.0894467014945779 0.327886659888568
"702" "REACTOME_LAMININ_INTERACTIONS" 0.552005342868084 -0.410857607005119 -0.346713726770093 -0.207153285543795 -0.114044647113327 -0.158901444556853 -0.276959115456869 -0.0320076720181449 0.547357882656967 0.307141016696985 0.471627710023172 0.406180390879634 -0.382852114075109 0.222498401340159 -0.495198446549246 0.433237842771972 0.395925452845178 -0.294515820443547 -0.166777985964194 -0.218514802129623 0.252871243122594 -0.016125185656958 0.158703202203277 0.230225892985538 -0.115746382701223 -0.400738271072772 -0.488835375475436
"703" "REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY" -0.395913027545152 -0.0289837641877194 -0.211216483054715 0.0959640712068736 0.0225263254799143 0.338631922512396 -0.00333093841053225 -0.147017176506842 -0.432426535536833 -0.193757797744909 -0.0550343201564397 -0.0355121066310755 -0.479353989052147 0.00470256170589559 -0.046465523549591 -0.290715587663736 -0.222368669753108 0.122883353679942 -0.252995113376557 -0.413667967585145 0.141571713289686 -0.317656319208454 0.104619376478503 -0.131812693201223 -0.235955371598726 0.165509722529451 -0.204112158835123
